run_uuid,run_id,config_id,environment_id,split_id,task,arch,seed_id,learning_rate,lr_level,weight_decay,dropout,optimizer,epochs,batch_size,n_train,n_val,n_test,metric_n,device,val_loss_ep7,val_acc_ep7,val_loss_ep15,val_acc_ep15,final_train_batch_loss,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,final_acc,clean_test_loss,clean_test_acc,gaussian_noise_test_loss,gaussian_noise_test_acc,blur_test_loss,blur_test_acc,low_contrast_test_loss,low_contrast_test_acc,corruption_mean_loss,corruption_mean_acc,clean_test_brier,clean_test_ece,asam_sharpness,brier,confidence_mean,distance_from_init_l2,ece,entropy_mean,feature_cosine_mean,feature_erank,feature_erank_norm,feature_norm_mean,fim_erank,fim_loss_scaled_erank,fim_loss_scaled_norm,fim_norm,fim_unit_erank,fim_unit_norm,fisher_condition,fisher_entropy,fisher_spectral,fisher_stable_rank,fisher_trace,grad_l1,grad_linf,grad_loss_logcorr,grad_mean_abs,grad_noise_scale,grad_norm,gradient_energy_entropy,gradient_energy_gini,hessian_top_eig_power,hessian_trace_hutchinson,logit_norm_mean,margin_mean,metric_batch_acc,metric_batch_loss,per_sample_grad_norm_mean,per_sample_grad_norm_std,relative_distance_from_init,sam_sharpness,update_to_weight_ratio,weight_l1,weight_l2,weight_linf,weight_rms,asam_sharpness_metric_batch_std,brier_metric_batch_std,confidence_mean_metric_batch_std,distance_from_init_l2_metric_batch_std,ece_metric_batch_std,entropy_mean_metric_batch_std,feature_cosine_mean_metric_batch_std,feature_erank_metric_batch_std,feature_erank_norm_metric_batch_std,feature_norm_mean_metric_batch_std,fim_erank_metric_batch_std,fim_loss_scaled_erank_metric_batch_std,fim_loss_scaled_norm_metric_batch_std,fim_norm_metric_batch_std,fim_unit_erank_metric_batch_std,fim_unit_norm_metric_batch_std,fisher_condition_metric_batch_std,fisher_entropy_metric_batch_std,fisher_spectral_metric_batch_std,fisher_stable_rank_metric_batch_std,fisher_trace_metric_batch_std,grad_l1_metric_batch_std,grad_linf_metric_batch_std,grad_loss_logcorr_metric_batch_std,grad_mean_abs_metric_batch_std,grad_noise_scale_metric_batch_std,grad_norm_metric_batch_std,gradient_energy_entropy_metric_batch_std,gradient_energy_gini_metric_batch_std,hessian_top_eig_power_metric_batch_std,hessian_trace_hutchinson_metric_batch_std,logit_norm_mean_metric_batch_std,margin_mean_metric_batch_std,metric_batch_acc_metric_batch_std,metric_batch_loss_metric_batch_std,per_sample_grad_norm_mean_metric_batch_std,per_sample_grad_norm_std_metric_batch_std,relative_distance_from_init_metric_batch_std,sam_sharpness_metric_batch_std,update_to_weight_ratio_metric_batch_std,weight_l1_metric_batch_std,weight_l2_metric_batch_std,weight_linf_metric_batch_std,weight_rms_metric_batch_std,random_metric,elapsed_s,error
451364b3-7133-4752-9d6d-b5df26205755,7cddd6cd2cdf-s8311,7cddd6cd2cdf,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,cnn,8311,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.1493043369293212,0.589,1.0433387098312379,0.628,0.7228755354881287,0.886634074151516,0.6904296875,1.0433387098312379,0.628,1.0304298612594605,0.6318,0.6318,1.0304298612594605,0.6318,2.267163674163818,0.3796,2.330295203971863,0.3026,1.7544167116165161,0.416,2.1172918632507325,0.3660666666666666,0.49263250827789307,0.0342299750627717,2.340797503789266,0.43065013488133747,0.666772186756134,12.169942855834961,0.2145790159702301,0.9280263185501099,0.6841160456339518,7.346207917243494,0.4591379948277184,10.021438280741373,5.259106695985216,6.825340618919474,0.4265837886824671,0.328694168499076,9.276975865365996,0.5798109915853747,49059.544759114586,1.6548631191253662,4578.336181640625,2.4023716626507166,10681.322265625,8387.20166015625,1.8829124768575032,0.968708336353302,0.0224356297403574,11.521138350168863,31.182053248087566,2.055979569753011,0.6133437156677246,1907.455322265625,6236.05810546875,11.435592969258627,0.48800455530484516,0.6666666666666666,0.8660856684048971,80.81106821695964,63.75346247355143,0.49641290307044983,2.663081328074137,0.4256416857242584,8081.43798828125,28.591989517211914,1.2756913900375366,0.04676338657736778,0.752737063087361,0.03087926221886231,0.03406981766599535,0.0,0.015747692282809624,0.0656175710263568,0.04376171686018218,0.6439594899111533,0.04024746811944708,0.18374927834393223,0.637240156978435,0.6008137696201687,0.03755086060126055,0.039827509811152184,1.2015418092251766,0.07509636307657354,59496.963307072816,0.1249104430161634,1549.62389495157,0.34376165993399144,2113.381442774018,2229.7228756268028,0.6899652354397401,0.011106531258178237,0.005964473523450708,6.722114341301443,8.92785556313697,0.18277160036234422,0.08482131224465997,nan,nan,0.16216443956082777,0.04086075968561381,0.07216878364870323,0.08540618399314881,7.04912686292274,8.938296909869784,0.0,0.7463623000284947,0.0,0.0,0.0,0.0,0.0,0.6790999027166149,43.60321235656738,
a963512b-f428-44c6-b729-b2f4cbff6819,7cddd6cd2cdf-s8312,7cddd6cd2cdf,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,cnn,8312,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.11698427734375,0.6014,0.9433643092155457,0.67,0.7912806272506714,0.7680791541934013,0.7353515625,0.9433643092155457,0.67,0.9305740442276002,0.6702,0.6702,0.9305740442276002,0.6702,1.597479955482483,0.4836,1.9903052882194519,0.3772,1.5557912695884704,0.4648,1.714525504430135,0.4418666666666667,0.44489598274230957,0.02358478341193404,2.2882411082585654,0.3166869630416234,0.6890221436818441,12.305219650268555,0.2723694443702698,0.9154590765635172,0.6820940574010214,7.286724692016835,0.4554202932510522,9.961325963338217,4.964040623461039,6.737316601424609,0.42108228758903804,0.31025253896631494,9.339043119686352,0.583690194980397,24223.859537760418,1.5915263891220093,3846.4746907552085,2.1243581165794714,8000.160481770833,7797.721516927083,1.965399980545044,0.952917476495107,0.02085878048092127,10.599577267964682,27.931613286336262,1.9778952201207478,0.6521089871724447,3244.4609375,8350.93115234375,11.339486440022787,0.5391872127850851,0.8125,0.6740338404973348,68.96518961588542,56.48162968953451,0.5018084049224854,2.907893737157186,0.4292961061000824,8102.96484375,28.663711547851562,1.2690755128860474,0.04688074067234993,0.9149168899387004,0.12589699580985306,0.041872693627081126,0.0,0.06532495579669556,0.08564130889001527,0.047333976739574,0.14415353276106582,0.009009595797566614,0.17575725981223808,0.8654205859720895,0.2645478913443754,0.016534243209023462,0.05408878662325559,1.1873065545097043,0.07420665965685652,33685.05705682042,0.18148604791313877,1029.215401696652,0.31304850738476386,1437.201477838924,2533.071833140462,0.6045558494817356,0.02432496385780387,0.006775926760004608,5.733092679962381,8.036874559619458,0.16483250932475738,0.06764537762667287,nan,nan,0.22723793519836863,0.05888496954167717,0.125,0.24970587358032056,8.33162882401565,3.356735015722843,0.0,1.09316234244013,0.0,0.0,0.0,0.0,0.0,1.4420307934189733,43.210524559020996,
f1b4ca5d-4612-434b-9538-dab6236c0848,7cddd6cd2cdf-s8313,7cddd6cd2cdf,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,cnn,8313,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.1037472003936768,0.607,1.0283757588386535,0.6328,0.5815294981002808,0.8398884162306786,0.7138671875,1.0283757588386535,0.6328,1.0023311562538146,0.638,0.638,1.0023311562538146,0.638,1.8039750301361084,0.4252,2.2164006563186645,0.3486,1.8532014324188233,0.3914,1.9578590396245321,0.3884,0.4764528274536133,0.022648359066806734,1.9529483318328857,0.29504897197087604,0.6981872121493021,12.172894477844238,0.1836196482181549,0.892617384592692,0.6700631777445475,7.702675225804889,0.48141720161280555,9.310835520426432,4.318529503366773,6.413559220550728,0.4008474512844205,0.2699080939604233,9.247291464532777,0.5779557165332986,194887.47623697916,1.4606568813323975,3821.11279296875,1.9155119826681906,7397.924641927083,6065.118326822917,2.4141685167948403,0.9630824128786722,0.016224094666540623,12.220014572143555,23.952556610107422,1.846472938855489,0.6886489391326904,2792.414794921875,18176.6572265625,10.18524201711019,0.5371660788853964,0.8125,0.645918091138204,64.37803395589192,56.10357920328776,0.49661019444465637,2.374457279841105,0.425436794757843,8052.9736328125,28.61269760131836,1.2677417993545532,0.046797286719083786,0.29130512919856716,0.06532725530243778,0.03082559392568734,0.0,0.029910945688216194,0.05066923792796626,0.04402344325661749,0.3691430810686136,0.02307144256678835,0.146898918642921,0.35093650299976664,0.8026417548877034,0.05016510968048146,0.021933531437485415,1.4688585341117664,0.0918036583819854,322931.9177111363,0.08282344575831845,396.5082463285449,0.3106620242635935,1969.045780310948,1475.815672322967,0.27872595094869007,0.013535068808156062,0.0039477837152386485,2.9598428292290446,5.148185704163623,0.15240058086471273,0.04483051631135911,nan,nan,0.11081313615121748,0.03388970985570752,0.0625,0.12545761525861024,5.739752832931304,11.212783038302709,0.0,0.28793608560497264,0.0,0.0,0.0,0.0,0.0,-0.12420409537250929,43.434526205062866,
eea86f78-15d7-4ad1-b711-b8ea7ecfa978,7cddd6cd2cdf-s8314,7cddd6cd2cdf,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,cnn,8314,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.3206468019485473,0.5486,1.1103854415893555,0.629,0.7372311353683472,0.8560122549533844,0.701171875,1.1103854415893555,0.629,1.1174358068466186,0.626,0.626,1.1174358068466186,0.626,2.0729914844512938,0.4268,1.821693203163147,0.3808,1.276651872253418,0.5656,1.7237788532892864,0.4577333333333334,0.5097808241844177,0.06244836549740285,4.881412188212077,0.5254338880379995,0.6730578343073527,12.305206298828125,0.2686346669991811,0.8951272567113241,0.7133433024088541,6.991943738936075,0.4369964836835047,10.847775141398111,4.544498720480661,5.638701118017905,0.35241881987611906,0.2840311700300413,8.77273261935642,0.5482957887097762,219881.6171875,1.511242190996806,12079.875651041666,1.978336408035858,23997.264973958332,17217.992513020832,2.6191629568735757,0.9714034001032511,0.04605785384774208,5.367373625437419,65.1288210550944,2.008212924003601,0.6325299143791199,4557.73681640625,18171.93408203125,12.192585627237955,0.490880290667216,0.6666666666666666,1.162612795829773,118.36642201741536,98.27420806884766,0.5022737979888916,7.560293992360433,0.4299003779888153,8076.205078125,28.623390197753906,1.2785494327545166,0.046814754605293274,1.0774458684963668,0.10506368870513555,0.017428202788761362,0.0,0.05577350213041273,0.03142083172149371,0.04040513803765166,0.4986728405881065,0.031167052536756657,0.2656614024399744,0.4100353253223113,0.2688594482958348,0.016803715518489675,0.025627207832644456,0.7892427221175835,0.04932767013234897,159117.51387781432,0.08926159646487256,1017.1506726745512,0.22297058392667518,4367.345036413429,5371.880993385751,0.8529730593995433,0.012131952640316909,0.014369694304993585,2.9549745496693443,19.21868197468569,0.24070726236844225,0.10161919911259382,nan,nan,0.32442409131188665,0.043425950116139304,0.14433756729740646,0.13041747403391224,21.32359052979715,6.2095238368747525,0.0,1.2921500164577853,0.0,0.0,0.0,0.0,0.0,-0.4174155006202315,43.38649296760559,
c2f4ee61-f738-48e0-a66a-ef01ad23cef0,7cddd6cd2cdf-s8315,7cddd6cd2cdf,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,cnn,8315,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.197040140914917,0.5704,1.016322324371338,0.645,0.9087056517601013,0.7989264577627182,0.728515625,1.016322324371338,0.645,1.007949705696106,0.6558,0.6558,1.007949705696106,0.6558,2.142851114654541,0.3788,1.9853779453277587,0.3486,1.8733226041793822,0.377,2.000517221387227,0.36813333333333337,0.4685514569282532,0.022477057831565617,1.8931596279144287,0.2735620339711507,0.7052018046379089,12.29122543334961,0.19260570158561072,0.8745386401812235,0.6868747075398763,7.594015696038582,0.4746259810024114,9.622109413146973,4.509495295352694,6.499271361990407,0.4062044601244004,0.28184345595954335,8.661388590732626,0.5413367869207891,5387.342203776042,1.4993711312611897,3658.908203125,2.010808491514949,7256.594563802083,6091.259928385417,1.827017863591512,0.9417567054430643,0.01629402271161477,14.982484022776285,22.736338933308918,1.8817747433980305,0.6800756057103475,1896.19921875,6353.9761962890625,10.452069282531738,0.5559636950492859,0.8333333333333334,0.599327027797699,65.12063980102539,54.74444834391276,0.5015531778335571,2.735917329788208,0.4287037253379822,8079.6953125,28.67067527770996,1.2654048204421997,0.04689209535717964,0.3595229550086044,0.042358597073207285,0.039085798828110495,0.0,0.07391578533060487,0.09524846557688507,0.04279963751345664,0.11778678669543102,0.007361674168464439,0.2969337082825714,0.6278699262307199,0.9641431015353795,0.06025894384596122,0.039241870389419994,1.9590516312275432,0.12244072695172145,2806.7977936442976,0.14482987405202366,602.0237368921032,0.28567506545190546,625.8869648947091,2031.2582228891656,0.40643351448408926,0.017168415465699943,0.005433583283928215,7.071593501703313,6.799224995628155,0.17276207467892218,0.05003012946674365,nan,nan,0.3878907314656777,0.03411569162240818,0.03608439182435161,0.06728206876381147,5.1984243323227055,1.178500387789336,0.0,0.6781281529133606,0.0,0.0,0.0,0.0,0.0,-0.1633685594901799,43.801846504211426,
9e861616-968d-400f-9e1d-abe28bd210b9,e6d41b31f768-s8311,e6d41b31f768,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,resnet,8311,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.2782715676307679,0.5988,1.3641390851974486,0.657,0.04273614659905434,0.1356773655861616,0.9599609375,1.3641390851974486,0.657,1.324017617034912,0.6656,0.6656,1.324017617034912,0.6656,1.503463821220398,0.6124,2.5918466049194335,0.4514,1.5398777976989746,0.6036,1.8783960746129356,0.5558000000000001,0.5155911445617676,0.1915781953393889,4.835733254750569,0.1786738783121109,0.8708235820134481,12.873727798461914,0.1330121929446856,0.35837506254514057,0.6420833667119344,6.700884641603781,0.4188052901002363,15.159879366556803,3.153882393178589,10.914492628689501,0.6821557892930938,0.19711764957366182,11.903028974323506,0.7439393108952191,644672766.1666666,1.1438498497009277,32589.641276041668,1.661754678774544,54255.005208333336,34879.901041666664,2.2581940491994223,0.9970121383666992,0.05007034167647362,8.250922362009684,78.8455073038737,1.2857869863510132,0.823328455289205,23275.8515625,144059.669921875,12.692109107971191,0.7762844959894816,0.875,0.3142293294270833,128.08397928873697,187.23765563964844,0.3327983319759369,9.820926825205484,0.30854886770248413,15997.11328125,41.72346496582031,1.3218365907669067,0.04999060928821564,2.561985041967493,0.1310806135551356,0.011210335939772663,0.0,0.04594605570709039,0.0235184123636316,0.03821215774808452,0.6816785060317999,0.042604906626987495,0.42285452745109325,0.36937884419726225,1.1054490206699337,0.06909056379187085,0.02308617776232889,0.7314127994158663,0.045713299963491646,613319071.6373051,0.12113331290417949,18485.351439157752,0.13420036826155562,31383.91596802991,16802.058963694573,1.035101849492413,0.0012364603743807527,0.024119471823234713,3.1061875156359666,35.11105236876498,0.17611286615579494,0.032948904149891656,nan,nan,0.5789480709311228,0.016218791635176005,0.10825317547305482,0.207602500867896,44.24743951634046,47.21754760374422,0.0,5.178346683442045,0.0,0.0,0.0,0.0,0.0,-0.6156797141644138,66.02948188781738,
5b3db87f-a2d0-4a40-88cf-77bf4c1d3f43,e6d41b31f768-s8312,e6d41b31f768,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,resnet,8312,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.074936605644226,0.6398,1.4051886380195617,0.6524,0.09646394848823547,0.15485810488462448,0.951171875,1.4051886380195617,0.6524,1.4116870174407958,0.6554,0.6554,1.4116870174407958,0.6554,1.9756393997192383,0.5644,2.9322717922210693,0.419,1.5837612155914307,0.5904,2.1638908025105796,0.5246000000000001,0.5361447334289551,0.20517121466400567,3.122147878011068,0.0693646405513088,0.9499420722325643,13.034067153930664,0.07264123111963272,0.16552562514940897,0.616605281829834,6.526274580453702,0.40789216127835637,15.82832400004069,2.067026682261804,10.79117708338629,0.6744485677116431,0.12918916764136276,11.733074565974087,0.7333171603733805,7452215861.333333,0.5994606564442316,24556.738525390625,1.4183796733661687,27995.1875,18122.862630208332,1.6678053339322407,0.9968924721082052,0.026015495881438255,11.93073844909668,42.475058237711586,0.6519142140944799,0.8857962489128113,6313.09326171875,12201.92041015625,13.32644780476888,0.9117509126663208,0.9583333333333334,0.17299829671780267,59.023398081461586,139.15943654378256,0.3369608521461487,7.445506572723389,0.3121759593486786,16029.1708984375,41.7523078918457,1.3194996118545532,0.050025228410959244,1.5221345522434926,0.06749653514896292,0.018030684763864043,0.0,0.04225419673969261,0.06383604485685188,0.0195284929759016,0.9095057492634134,0.05684410932896334,0.7956740918482677,1.2831738322052955,0.23959819372367488,0.01497488710772968,0.08019836451283097,0.27331972622983647,0.01708248288936478,10690011077.936228,0.6122453643905316,23756.243988436338,0.5873493723863422,26882.266175981676,10333.708173856574,0.6579382229599303,0.0012539538335003906,0.014834110160900851,3.142550537745036,25.36340108942686,0.6593729093875033,0.06583010246022439,nan,nan,0.8021492937632174,0.027819760325575413,0.03608439182435161,0.19111879256960257,33.0736160994534,81.39569068611848,0.0,4.129779793658726,0.0,0.0,0.0,0.0,0.0,-0.46687178460465645,65.97657513618469,
4df4053d-f150-4bb2-9917-df0f2fc142ea,e6d41b31f768-s8313,e6d41b31f768,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,resnet,8313,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.129278041267395,0.6176,1.2852909900665284,0.6718,0.08433850109577179,0.0778827159665525,0.9765625,1.2852909900665284,0.6718,1.2323609836578369,0.6838,0.6838,1.2323609836578369,0.6838,1.7747471199035645,0.5786,2.6599872937202456,0.4276,1.6937090356826783,0.5582,2.0428144831021626,0.5214666666666666,0.49138203263282776,0.1746322308172239,2.0270553827285767,0.03905787070592245,0.9631040493647257,12.981245994567871,0.04881259426474571,0.13326619813839594,0.6117810805638632,6.504198279082527,0.4065123924426579,15.591848055521647,1.5502130134707839,10.430797937342989,0.6519248710839368,0.09688831334192399,11.584022787059814,0.7240014241912384,460685621.6666667,0.42829171816507977,7672.2750244140625,1.161975256281101,9494.913248697916,10578.877604166666,1.1561553577582042,0.9971777399381002,0.01518605307986339,11.747702280680338,24.414663314819336,0.4569934407869975,0.9147491852442423,7218.03564453125,21406.50439453125,13.4432373046875,0.9360819061597189,0.9791666666666666,0.07567789529760678,33.52447191874186,79.71029663085938,0.335479736328125,5.739510377248128,0.3106223940849304,16029.1328125,41.791080474853516,1.3343886137008667,0.05007162690162659,0.43519642369300165,0.05042597211313791,0.015647288459545175,0.0,0.03565259124141762,0.05615155400306536,0.002711433501918637,0.5307329563234019,0.03317080977021262,0.10596014750535966,0.2716610669808458,0.4249648257085596,0.026560301606784974,0.016978816686302863,1.0120067252286151,0.06325042032678845,715391452.8556467,0.1734766676925451,8288.816827143006,0.12088585813111337,11019.931033021767,6848.033282238176,1.0459535814484668,0.0010702901368498077,0.009830399852742795,0.7431794474429361,16.064698085453006,0.18674688554976124,0.011241468697127787,nan,nan,0.4787853883674768,0.022962914579187015,0.03608439182435161,0.07565897709121489,22.74376248921971,50.08651845342622,0.0,1.9018297438144423,0.0,0.0,0.0,0.0,0.0,0.7357579359776434,65.8885588645935,
90205f23-3f3f-471a-af31-6adc9e5efa31,e6d41b31f768-s8314,e6d41b31f768,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,resnet,8314,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.089700205230713,0.6406,1.5741781818389893,0.6274,0.114127978682518,0.25724976509809494,0.9052734375,1.5741781818389893,0.6274,1.5063487129211426,0.6418,0.6418,1.5063487129211426,0.6418,2.0352494747161867,0.5482,2.7657641738891603,0.4216,1.6565193942070007,0.573,2.1525110142707824,0.5142666666666666,0.5657892823219299,0.21419545482785907,3.3643922805786133,0.16773592246075472,0.8893732031186422,13.030882835388184,0.11965436736742656,0.302115539709727,0.6558008392651876,6.223276881469506,0.3889548050918441,15.150188446044922,3.4094190441631387,10.403353535567831,0.6502095959729894,0.21308869026019617,11.4305107547318,0.7144069221707375,2569136333.3333335,1.2174797058105469,25161.941731770832,1.942647189800996,49907.02734375,29423.289388020832,1.683726926644643,0.997258722782135,0.04223733767867088,10.007947127024332,64.14440663655598,1.3235084613164265,0.8077791333198547,8498.5712890625,46369.0830078125,12.314222653706869,0.8076116840044657,0.875,0.2951100741823514,112.24375915527344,162.9518280029297,0.33688226342201233,6.02167272567749,0.31191104650497437,16024.30859375,41.77756118774414,1.3405601978302002,0.05005546286702156,1.249315736447677,0.16839694799783606,0.04088350726017051,0.0,0.05691948779105534,0.08085721397746878,0.03210340152347349,0.4265875765944942,0.026661723537155887,0.6267157010301596,0.5770572154128563,0.6418398624903199,0.04011499140564499,0.036066075963303516,0.2837661755522899,0.017735385972018118,3732389592.891644,0.16262246807067646,24813.877091899376,0.13986277738501246,51866.93984822221,19672.596141806414,0.9581341602919915,0.00046232493239477235,0.028240149545437826,3.8920610654721624,43.350647072216276,0.18987633834354858,0.03643621040835873,nan,nan,0.33417960009187225,0.0688391266645998,0.125,0.2659970935308625,76.96493186706252,101.03953624217225,0.0,1.860877877279515,0.0,0.0,0.0,0.0,0.0,0.3677786747125513,65.93152666091919,
4acc178e-68d1-49dc-a8bc-5f40d96a2ad6,e6d41b31f768-s8315,e6d41b31f768,cifar10-target-transport-v1,cifar10-train-validation-test-20260823,cifar10,resnet,8315,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,1.1511869441986085,0.6272,1.5245069787979126,0.6276,0.196655735373497,0.185603778809309,0.9384765625,1.5245069787979126,0.6276,1.4875699110984801,0.634,0.634,1.4875699110984801,0.634,2.0739180837631226,0.527,3.080880123567581,0.3924,2.0453955896377565,0.519,2.4000645989894864,0.4794666666666667,0.5650429129600525,0.21532501444744412,3.515667120615641,0.11672500520944595,0.9422171513239542,13.083104133605957,0.08550470570723216,0.18957016865412393,0.6361487507820129,6.787810258617367,0.42423814116358544,15.701658884684244,1.4881872086951333,10.365956163682002,0.6478722602301251,0.09301170054344583,11.450517886036316,0.7156573678772697,1838511369.3333333,0.36429324994484585,47923.485677083336,1.1152985190487545,53067.78515625,27789.694661458332,2.2968169848124185,0.9956194361050924,0.039892300963401794,12.305710792541504,63.079471588134766,0.38463037833571434,0.9180245995521545,13793.771484375,40607.427734375,12.479860623677572,0.900816281636556,0.9375,0.22312742471694946,85.12180074055989,212.60486857096353,0.33813342452049255,8.569233258565268,0.31288009881973267,16049.9814453125,41.81507110595703,1.33705472946167,0.05010046437382698,0.5133394565027571,0.02482146561145926,0.03686903883500715,0.0,0.020415777649924246,0.09727030397250429,0.013200162187237538,0.4989686746676196,0.031185542166726227,0.17774866210465495,0.4568720794080104,1.0573505959287612,0.06608441224554758,0.02855450496300065,0.983242321534025,0.061452645095876564,1944705508.3653882,0.3204383620289176,10684.832980892328,0.11147519353851769,10143.993467770317,2051.681686346493,0.10915230854821428,0.0025165904642788753,0.002945203412152027,2.0851791864994693,4.31264012519798,0.3324540218784933,0.018566572036611394,nan,nan,0.11966439078003627,0.06222771518780806,0.0,0.028793514680913773,20.038047405388827,23.02862302217299,0.0,0.7329839157188054,0.0,0.0,0.0,0.0,0.0,-0.4086263373807299,65.90315389633179,
