scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,4,polynomial_ridge,0,21265452,-0.12309630963096307,0.22241434781550112,-0.04981986405488482,0.62433902023031,False,-0.0706766917293233,0.758,-0.003340077019523772,-0.006526873408182384,-0.0005992602777670127,-0.13293207271018503,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge,1,21265453,-0.018313831383138312,0.8564845598891963,0.024295217808359523,0.8113385974964664,False,-0.08872180451127819,0.734,-0.0008951185370884018,-0.0022760277745017573,0.0004455027070815088,-0.04425877054241219,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge,2,21265454,0.09362136213621361,0.3541965594353118,0.18961753702497386,0.06013511577354506,False,0.019548872180451125,0.936,-6.852410907819476e-05,-0.00161079651933601,0.0016262235410401634,-0.002729335477305059,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge,3,21265455,-0.15967596759675967,0.11253888688350741,-0.11285017659409594,0.26607724389433995,False,-0.5203007518796992,0.022,-0.0009047696759543061,-0.0035681049752331394,0.001719740824980826,-0.03426997485966799,True,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge,4,21265456,-0.06136213621362136,0.544197026940863,-0.002742326511610321,0.9785081359391724,False,-0.03157894736842105,0.896,-0.0021980454486031573,-0.003134138787530925,-0.0012299346002675742,-0.10874866990604361,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge,5,21265457,0.10834683468346833,0.2832671332355324,-0.020215232476439957,0.8425719035926997,False,0.15488721804511277,0.504,-0.002689911121767915,-0.005179983334772979,-0.0008870755473363277,-0.11678276230041515,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge,6,21265458,0.09612961296129613,0.3413932741640396,0.05808283656520713,0.5679591800582895,False,0.11879699248120301,0.612,-0.0012874423574403236,-0.0027266132995487974,-0.0001555081159621134,-0.06079009561233898,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge,7,21265459,-0.045616561656165615,0.6522308644484713,-0.062122445566755016,0.5412983464110203,False,-0.12330827067669171,0.608,-0.0017589141565738584,-0.0043998069872276105,0.00024115593270339328,-0.09536630420477614,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge,8,21265460,0.17046504650465044,0.08995153638738179,0.0730243597505576,0.47256291971014114,False,0.3639097744360902,0.1,-0.000382919770858782,-0.002670033285093928,0.0018136496003889088,-0.015875755081490812,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge,9,21265461,0.14678667866786677,0.14502849130600223,0.0863656755432593,0.39532301436638373,False,0.21954887218045113,0.378,-0.0025155073120897327,-0.005441784837398689,-0.0005693605463329222,-0.11620550432690561,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge,10,21265462,0.024962496249624957,0.8052758812538446,0.12457890428040272,0.21922384789557064,False,0.16541353383458643,0.486,0.00068498615348353,-0.0011438328321103075,0.002676765427298717,0.02420118781025007,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge,11,21265463,-0.20907290729072908,0.03683633171560866,-0.0716356996696101,0.48104679522696103,False,-0.051127819548872175,0.818,-9.725076239644817e-05,-0.0026072655670378664,0.0021103950279154475,-0.004956386243411439,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge,12,21265464,0.086000600060006,0.39489639666795207,-0.0904092890078827,0.3734869156354935,False,-0.29624060150375936,0.218,-0.0015090203596176202,-0.0029125828831659314,-0.00017972170381320217,-0.056779750344788195,False,False,False,False,False
