study_id,scope,baseline_level,metric,target,controls,nuisance_model,n,independence_units,raw_r,partial_r,legacy_classification,crossfit_run_residual_r,crossfit_residual_r,crossfit_permutation_p,crossfit_residual_ci_low,crossfit_residual_ci_high,baseline_mse,augmented_mse,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_permutation_q,increment_classification
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.fro_over_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.28967850875232065,-0.5104132040860311,reverse-inversion,-0.03600854982862748,-0.08342116568466273,0.07,-0.1727250940196595,0.0017383319531016745,0.004180236121064008,0.002774875608867747,0.0014053605121962611,0.00093726599248153,0.001888471134762393,0.33619165795796013,0.07466666666666667,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.inverse_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.6867556282117113,0.052421333639499655,washout,0.13796708421358173,0.13039223356893426,0.025,0.04843937404247831,0.21954786897236833,0.004342275292495487,0.0036026365894895242,0.0007396387030059624,0.00046897409212579477,0.0010498382178676074,0.17033436463234813,0.03076923076923077,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_prod_of_fro,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.56801739586913,-0.2647616551539514,survives,-0.032166139586317526,-0.09146513386053544,0.065,-0.1869947842807104,-0.0071040671572027685,0.004211699333021143,0.0036104159409776695,0.0006012833920434734,0.00026292387557372385,0.0009373121190997109,0.14276503247257202,0.07428571428571429,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_prod_of_fro_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.5693940587350161,-0.2370230342424626,survives,0.035235684330402424,-0.017072036288145152,0.735,-0.10302307474163126,0.07377859469475319,0.004378261680932331,0.003961618169424974,0.00041664351150735683,4.2092624292747614e-05,0.0007635014176446852,0.0951618568898866,0.735,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_prod_of_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.5573173937678548,0.5037562821473172,sign-inversion,0.6575545427378466,0.7267914511658047,0.005,0.6813389650436439,0.7705660057658069,0.0042606524403463585,0.0020061124829812774,0.002254539957365081,0.0017973509710479832,0.0028047612345223666,0.5291536892368072,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_prod_of_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.6045490101485084,0.35288799429742557,sign-inversion,0.6249939838536309,0.7060046800187201,0.005,0.6565666442508504,0.7474367180802337,0.004320142950615699,0.0017773787447197332,0.0025427642058959655,0.001985548992153012,0.003072207800600717,0.5885833489684815,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_prod_of_spec_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.5632468608432172,0.5163512473422094,sign-inversion,0.6505368164126839,0.7168192192768771,0.005,0.667111239943217,0.759596497600796,0.004278764379864572,0.0019877738162325733,0.002290990563631999,0.0017882925690307062,0.002825111415221282,0.5354327465221423,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_prod_of_spec_over_margin_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.6160874780579683,0.338217873919843,sign-inversion,0.5689785671490474,0.6403874575498302,0.005,0.5829476104120997,0.7019112374763086,0.00447110426136703,0.001830851546866698,0.0026402527145003313,0.0021005308627068432,0.0031861708891925853,0.59051468276275,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_spec_init_main,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.564526646901958,0.4958600864986595,sign-inversion,0.6772768096513253,0.7452115248460993,0.005,0.7034138295549307,0.7863934150391289,0.004192046911987832,0.0016960868186785489,0.0024959600933092832,0.001985497139315598,0.0029759767969454887,0.5954036645371702,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_spec_init_main_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.6027675955868547,0.37328031424710306,sign-inversion,0.6691735690896916,0.7395231180924724,0.005,0.6983170277889995,0.7805669706192233,0.00422625508397875,0.0014834280241031856,0.0027428270598755643,0.0022219944517799474,0.003278881857184951,0.6489970447532398,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_spec_orig_main,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.5654302590949444,0.4425910468170783,sign-inversion,0.6806548106471653,0.7503942015768063,0.005,0.7068811064382037,0.7871171659309786,0.004249656863775503,0.0017147959431953392,0.002534860920580163,0.002028151484127977,0.0029904993458036763,0.5964860227157561,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_spec_orig_main_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,-0.5982866534055468,0.3853797340492464,sign-inversion,0.6949343294410604,0.7695994623978495,0.005,0.7335353517715857,0.8052391845654719,0.004207254424547982,0.0014220017784897312,0.0027852526460582514,0.0023125839195541308,0.0033025593344288852,0.6620119358142912,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_sum_of_fro,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.722854317567424,0.5935698117051329,survives,0.26380443772252615,0.20618338473353892,0.005,0.12357764201698669,0.2893635835028297,0.004235682098260243,0.003659459048897746,0.000576223049362497,0.00020710899944451303,0.0009056129573454812,0.13604020226144306,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_sum_of_fro_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.6527481452090597,0.4805108584292209,survives,0.20860728023523595,0.14802865611462446,0.005,0.06520661827173534,0.23630560429351788,0.004189338471698011,0.0038387859099709943,0.00035055256172701697,3.308400361610299e-05,0.0006953845287579292,0.08367730707252498,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_sum_of_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.8419306942978304,0.8942142623492249,survives,0.62476476012512,0.680188544754179,0.005,0.6322889199092541,0.7290896353969948,0.00437785955659695,0.001275526543037699,0.0031023330135592515,0.0025653722335161016,0.0036610307729136407,0.7086415115542888,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_sum_of_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.8368933995917496,0.8886796008372098,survives,0.5943798350357944,0.6512906051624207,0.005,0.5937976784913488,0.7024390035633002,0.004361174189083554,0.0015030716611094128,0.0028581025279741414,0.0023346751149492784,0.0034409047941902802,0.6553516103824176,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_sum_of_spec_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.7678816512085012,0.8853543742652094,survives,0.5941822829694773,0.6563678734714938,0.005,0.6037051975279103,0.7076002605474039,0.004239675931950689,0.0017703591174711441,0.0024693168144795455,0.001929004875320458,0.003049688385795603,0.5824305569844355,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.log_sum_of_spec_over_margin_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.7630302040177918,0.8858298211114636,survives,0.5739315703509852,0.6332935091740367,0.005,0.5763963944900319,0.6792187463730757,0.004309910915235199,0.00189671268086703,0.0024131982343681695,0.0018908313253455844,0.00295916324066217,0.5599183560471521,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.pacbayes_flatness,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.7524383127502235,0.29185404787389185,survives,0.2186056476424247,0.2585533222132888,0.005,0.17392879566679903,0.33824932120832213,0.004215117211834469,0.00344235300886801,0.0007727642029664592,0.0004616538217129778,0.0010956002857441364,0.18333160482390073,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.pacbayes_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.9547213278521374,0.8618632243502341,survives,0.6097055133334587,0.6226163464653858,0.005,0.5647509022241386,0.6753581604674229,0.004406862538538403,0.0018176839208428816,0.0025891786176955216,0.0019865118405166943,0.003245981019822057,0.5875333289960658,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.pacbayes_mag_flatness,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.9597774111838979,0.8176086550279731,survives,0.576301840019617,0.7011783567134268,0.005,0.65614348954873,0.7471366273729736,0.004418520646589863,0.001495181531851501,0.0029233391147383617,0.002335697018713215,0.0035271502403586745,0.6616103778975309,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.pacbayes_mag_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.2609927050282341,-0.14372552142622164,weak-or-mixed,0.08508582272912932,0.08345207780831124,0.07,-0.009785806328462245,0.1681988450239214,0.004345230022916969,0.00368918920909656,0.0006560408138204087,0.00028217490030204033,0.0010527342335703493,0.15097953626399876,0.07466666666666667,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.pacbayes_mag_orig,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.19864164828081593,-0.22892187647840176,hidden-after-control,0.09839754459157096,0.0904510818043272,0.06,0.014293158876001752,0.17007013835109974,0.004267070229641948,0.003522817378896249,0.0007442528507456991,0.0003981387433760012,0.0011022289047191412,0.17441776457664482,0.07111111111111111,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.pacbayes_orig,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.8800322862389247,0.7520925111463105,survives,0.48274858551266747,0.4397671030684122,0.005,0.3628204654156384,0.5125549106353879,0.004349335309057419,0.0025177617929430206,0.0018315735161143981,0.0012829686398483893,0.002383245318771035,0.42111573055776513,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.param_norm,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.8139060969748781,0.6886532312751137,survives,0.38374221074941883,0.3272779811119244,0.005,0.2414206932073788,0.4030619997013124,0.004263514996054845,0.0027174201800795697,0.0015460948159752752,0.0010548690281024036,0.002114493236961685,0.3626338402482276,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.params,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.12369311469506876,-0.2580959662224641,hidden-after-control,0.17171735890161366,0.17378699914799658,0.005,0.08127423888776802,0.26585825909962485,0.004424734575862603,0.00331508597261662,0.001109648603245983,0.0007184794738721909,0.0015219201518249378,0.25078308861716453,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.path_norm,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.8258186117821086,0.5172939712693897,survives,0.4192501251414053,0.4207923391693566,0.005,0.34314876355259893,0.4946036891524387,0.004345170532133803,0.002596547122445741,0.001748623409688062,0.0012161254252699765,0.002454430938255254,0.40242917896006203,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B1_design,complexity.path_norm_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4714,500,0.821740320245088,0.5146032605515778,survives,0.42011284307816577,0.42132350929403717,0.005,0.3504883529508672,0.49476875070176035,0.004138829172538666,0.0024513400823072493,0.0016874890902314164,0.001235669627164996,0.002184826206172075,0.40772136753746424,0.0064,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.dist_spec_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,0.9423303110783086,0.5940363724095725,survives,0.6564733935669226,0.6925245940983763,0.005,0.6404491141049252,0.7400984476744961,0.002467846382424874,0.0010248083946671053,0.0014430379877577687,0.0011939843439167817,0.0016937029953235491,0.5847357428868235,0.006153846153846154,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.dist_spec_init_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,0.9198636756770623,0.5269378724130747,survives,0.5771400885283844,0.6204275377101508,0.005,0.5587417495862241,0.6739659964519756,0.0025495279787117564,0.0010292195463925734,0.001520308432319183,0.0012087655443521156,0.001803916402486024,0.5963097659698464,0.006153846153846154,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.fro_dist,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,0.934874396481105,0.446330774026613,survives,0.42023948365859176,0.32630472921891684,0.005,0.2404245971994507,0.40812963397238183,0.002666275606741303,0.00135580882181537,0.0013104667849259332,0.0010373866217661194,0.0016021357824449987,0.49149712115754357,0.006153846153846154,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.fro_over_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,0.3080628849033078,0.2473424736315169,survives,0.13212519564146405,0.13272206688826754,0.01,0.034551168295890944,0.2263138530630351,0.002624120917332638,0.0020173864763714192,0.0006067344409612188,0.00040050895811943513,0.0008036948288036019,0.23121436095176254,0.011851851851851851,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.fro_over_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,0.28967850875232065,0.23731500198252062,survives,0.14697805002509487,0.1566808827235309,0.005,0.07297211849420554,0.24949521949568124,0.0024639524498003967,0.001894789861062476,0.0005691625887379208,0.00036773463815839466,0.0007663934469817916,0.2309957681139619,0.006153846153846154,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.inverse_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,0.6867556282117113,0.16576722444254716,weak-or-mixed,0.08341996894830905,0.0744695138780555,0.095,-0.00736803883869445,0.15225516489474786,0.0025961212166882076,0.0023318600453399586,0.00026426117134824897,0.00015943123096184218,0.0003922820303879856,0.1017907675687651,0.09806451612903226,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.log_prod_of_fro,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,-0.56801739586913,0.1552252788539008,weak-or-mixed,0.09449495091023397,0.08857475429901719,0.045,0.005352633910416078,0.17333851329112243,0.0025845348306892182,0.0023967945699906825,0.00018774026069853572,6.000119008522538e-05,0.0002997983779282727,0.07263986481020687,0.048,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=svhn,B2_training_state,complexity.log_prod_of_fro_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,4714,500,-0.5693940587350161,0.19939831521126863,weak-or-mixed,0.17666038209346985,0.17581721526886107,0.005,0.08772626308623407,0.256384134011229,0.002603687794562667,0.0024570044311915946,0.00014668336337107226,3.262893083030197e-05,0.00024689277429606164,0.05633677112801084,0.006153846153846154,increment-supported
