sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,5,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03530487337611434,0.023308556463096597,True,True
100,6,null_metric,False,polynomial_ridge,0.14,-0.0019150056331413354,-0.004411115885778181,False,False
100,6,null_metric,False,polynomial_ridge_interactions,0.065,-0.0005790889180006496,-0.0033659984947139693,False,False
100,6,nonlinear_proxy,False,polynomial_ridge,0.02,-0.00030791757693138244,-0.0010032360819609847,False,False
100,6,nonlinear_proxy,False,polynomial_ridge_interactions,0.005,0.000142102856824795,-0.0008110283933342329,False,False
100,6,heteroskedastic_null,False,polynomial_ridge,0.585,-0.001035126161767803,-0.002092716479183159,False,False
100,6,heteroskedastic_null,False,polynomial_ridge_interactions,0.56,-0.0004877897612056443,-0.0011339679928457115,False,False
100,6,clustered_null,False,polynomial_ridge,0.455,-0.028505596573193223,-0.1018810250479915,False,False
100,6,clustered_null,False,polynomial_ridge_interactions,0.08,0.002759095367205408,-0.09393176949624069,False,False
100,6,genuine_increment,True,polynomial_ridge,0.005,0.04729869722936994,0.03161532175308321,True,True
100,6,genuine_increment,True,polynomial_ridge_interactions,0.005,0.045177303977086164,0.030886544650835224,True,True
100,7,null_metric,False,polynomial_ridge,0.78,0.00024174964627653173,-0.0021572080603139837,False,False
100,7,null_metric,False,polynomial_ridge_interactions,0.575,-0.0004823619638428915,-0.0011737518995729446,False,False
100,7,nonlinear_proxy,False,polynomial_ridge,0.91,-0.0016824542489783777,-0.002087277646196305,False,False
100,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.415,-0.0005160333216013106,-0.000994708273997418,False,False
100,7,heteroskedastic_null,False,polynomial_ridge,0.405,0.0003609053351088607,-0.001249414382984661,False,False
100,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.625,-0.00048798824579712914,-0.0013749910334153288,False,False
100,7,clustered_null,False,polynomial_ridge,0.06,0.002905883765515451,-0.05410670498828297,False,False
100,7,clustered_null,False,polynomial_ridge_interactions,0.02,0.002002973927302653,-0.03158905287096545,False,False
100,7,genuine_increment,True,polynomial_ridge,0.005,0.04042490470614918,0.030206345025899896,True,True
100,7,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04079088357522953,0.029741625676562206,True,True
100,8,null_metric,False,polynomial_ridge,0.935,-0.0008582808773719072,-0.0032413107079023356,False,False
100,8,null_metric,False,polynomial_ridge_interactions,0.885,-0.00045473635079015806,-0.0017350015969003233,False,False
100,8,nonlinear_proxy,False,polynomial_ridge,0.535,-0.00021939863656410784,-0.0013643497010111165,False,False
100,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.355,-0.00011823709422775601,-0.0005364741586853602,False,False
100,8,heteroskedastic_null,False,polynomial_ridge,0.99,-0.0008699157442004588,-0.0016787982036598574,False,False
100,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.97,-0.00017939471040447075,-0.0009811974863855745,False,False
100,8,clustered_null,False,polynomial_ridge,0.23,-0.01019230220500155,-0.0729851590522535,False,False
100,8,clustered_null,False,polynomial_ridge_interactions,0.68,-0.0039123649625979855,-0.09897772890273758,False,False
100,8,genuine_increment,True,polynomial_ridge,0.005,0.048581413127578965,0.036906371134591255,True,True
100,8,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04807478517979276,0.03345931785209315,True,True
100,9,null_metric,False,polynomial_ridge,0.095,-0.0007205158181372226,-0.0025533018759359254,False,False
100,9,null_metric,False,polynomial_ridge_interactions,0.165,-0.0008778869941860265,-0.0016197822379996534,False,False
100,9,nonlinear_proxy,False,polynomial_ridge,0.065,0.00026470588246966555,-0.0013791642966464422,False,False
100,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.035,-5.0141959705931986e-05,-0.0005942934274563354,False,False
100,9,heteroskedastic_null,False,polynomial_ridge,0.85,-0.0006243963171156698,-0.002078574652277703,False,False
100,9,heteroskedastic_null,False,polynomial_ridge_interactions,0.78,-0.0002347775230767367,-0.001260679410400538,False,False
100,9,clustered_null,False,polynomial_ridge,0.265,-0.0041661357458501105,-0.040527079574915206,False,False
100,9,clustered_null,False,polynomial_ridge_interactions,0.175,-0.0005685507082192915,-0.02527939594792894,False,False
100,9,genuine_increment,True,polynomial_ridge,0.005,0.04585042502520785,0.030973551435623217,True,True
100,9,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04480438894081761,0.029677631870671163,True,True
100,10,null_metric,False,polynomial_ridge,0.78,-0.0024923211781232163,-0.0069823180798138755,False,False
100,10,null_metric,False,polynomial_ridge_interactions,0.67,-0.0016970696206111933,-0.003105556654318403,False,False
100,10,nonlinear_proxy,False,polynomial_ridge,0.9,0.0002621552894884324,-0.0009212854168584347,False,False
100,10,nonlinear_proxy,False,polynomial_ridge_interactions,0.535,0.000280329344639188,-0.00019864620522564176,False,False
100,10,heteroskedastic_null,False,polynomial_ridge,0.095,-0.0005780662392912243,-0.0028557476999966584,False,False
100,10,heteroskedastic_null,False,polynomial_ridge_interactions,0.045,-7.220643543823235e-05,-0.0009834980790095912,False,False
100,10,clustered_null,False,polynomial_ridge,0.61,-0.006071760610419235,-0.041997603158738545,False,False
100,10,clustered_null,False,polynomial_ridge_interactions,0.325,-0.009415621654514011,-0.10727415239836965,False,False
100,10,genuine_increment,True,polynomial_ridge,0.015,0.027734339788684222,0.014986787458317047,True,True
100,10,genuine_increment,True,polynomial_ridge_interactions,0.005,0.029932932755301855,0.014287586825539147,True,True
100,11,null_metric,False,polynomial_ridge,0.87,-0.0053435791374742275,-0.0065336817472680395,False,False
100,11,null_metric,False,polynomial_ridge_interactions,0.505,-0.0007139767217332338,-0.0026169154250301665,False,False
100,11,nonlinear_proxy,False,polynomial_ridge,0.445,-0.0006499731780658137,-0.0015895128064070533,False,False
