reliability_tier,quantile,source_metric,icc,baseline,beta,repetition,csv,refit_bootstrap,permutations,degree,simulation_seed,analysis_seed,nuisance_model,status,delta_mse,residual_p,refit_delta_mse_ci_low,refit_delta_mse_ci_high,predictive_supported,joint_supported
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,5,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,320769744,3025269744,polynomial_ridge,estimated,-0.0001517586004873789,0.5,-0.001672005017788132,0.0009924987374972188,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,5,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,320769744,3025269744,polynomial_ridge_interactions,estimated,-0.0006115405963387176,0.01,-0.020520233097353766,0.0009392720412757557,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,6,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,320869747,3026269747,polynomial_ridge,estimated,-0.0002987675155939882,0.39,-0.0010651168770206025,0.0010949149881329364,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,6,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,320869747,3026269747,polynomial_ridge_interactions,estimated,-0.0005446807103230082,0.99,-0.02488374101159905,0.001385391924790428,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,7,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,320969750,3027269750,polynomial_ridge,estimated,-0.00013260503682364705,0.84,-0.001757354840268405,0.0006969697172937159,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,7,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,320969750,3027269750,polynomial_ridge_interactions,estimated,-0.0010167327535691877,0.3,-0.0257513985978694,0.0012289119318516372,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,8,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321069753,3028269753,polynomial_ridge,estimated,-9.219676362926129e-05,0.21,-0.0019082767134797854,0.00114245178363803,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,8,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321069753,3028269753,polynomial_ridge_interactions,estimated,-0.0001070729386422021,0.56,-0.0245313328670354,0.0014975757806991697,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,9,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321169756,3029269756,polynomial_ridge,estimated,-0.0004667963478624179,0.05,-0.001385997732492604,0.001200729721083723,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,9,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321169756,3029269756,polynomial_ridge_interactions,estimated,-0.00046706884956416073,0.3,-0.02810165968326868,0.0006176145922798836,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,10,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321269759,3030269759,polynomial_ridge,estimated,-0.0001547798238237712,0.27,-0.0015963424410131394,0.00041752131137124873,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,10,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321269759,3030269759,polynomial_ridge_interactions,estimated,-0.0005556651409549147,0.08,-0.03173206188853035,0.0013293752969764157,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,11,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321369762,3031269762,polynomial_ridge,estimated,-0.00040556264042323933,0.53,-0.001668039990589763,0.0009863197970076552,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,11,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321369762,3031269762,polynomial_ridge_interactions,estimated,-0.0005601798847055146,0.09,-0.022643213214304018,0.001870454318018513,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,12,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321469765,3032269765,polynomial_ridge,estimated,-0.00024159496995067157,0.29,-0.0020937002983408078,0.0010022849643089352,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,12,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321469765,3032269765,polynomial_ridge_interactions,estimated,-0.0005752961341249096,0.68,-0.02732422301551526,0.0009356254002664039,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,13,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321569768,3033269768,polynomial_ridge,estimated,-0.00012879429473679942,0.55,-0.0016784408854208387,0.0010392382505724114,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,13,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321569768,3033269768,polynomial_ridge_interactions,estimated,-0.0006013687723959687,0.02,-0.020083981353416453,0.004772848518427528,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,14,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321669771,3034269771,polynomial_ridge,estimated,-0.00042399418223556585,0.73,-0.0012864910800665607,0.0007793942844393931,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,14,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321669771,3034269771,polynomial_ridge_interactions,estimated,-0.0002611441782468325,0.19,-0.016807090350696153,0.00080549195757729,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,15,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321769774,3035269774,polynomial_ridge,estimated,0.0001631084311264409,0.2,-0.0018283001181045402,0.0013419585168740083,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,15,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321769774,3035269774,polynomial_ridge_interactions,estimated,-0.00034685448680278033,0.38,-0.022852307495241694,0.0007150791195706331,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,16,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321869777,3036269777,polynomial_ridge,estimated,-5.629060723891092e-05,0.19,-0.0013470347295498576,0.0004013874491218213,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,16,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321869777,3036269777,polynomial_ridge_interactions,estimated,0.00024939023057526715,0.43,-0.022362303021456222,0.0017578260598196107,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,17,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321969780,3037269780,polynomial_ridge,estimated,-0.00011968371042574404,0.63,-0.001491791515819004,0.001255595487832949,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,17,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,321969780,3037269780,polynomial_ridge_interactions,estimated,-0.0009523285505077155,0.82,-0.022694092338097414,0.0015456605739749582,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,18,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322069783,3038269783,polynomial_ridge,estimated,-0.00023404106961886226,0.37,-0.0016117584971126649,0.0008878515632348889,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,18,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322069783,3038269783,polynomial_ridge_interactions,estimated,-0.00041584961917762067,0.07,-0.00895180020912014,0.0009698228679771116,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,19,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322169786,3039269786,polynomial_ridge,estimated,9.837721879563588e-05,0.03,-0.0011742665250984207,0.0012498576794254949,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,19,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322169786,3039269786,polynomial_ridge_interactions,estimated,-0.001484243556357203,0.23,-0.016796545053174766,0.0017779205444507084,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,20,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322269789,3040269789,polynomial_ridge,estimated,-0.00031942009088341576,0.99,-0.001105544953463351,0.0011809509666639965,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,20,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322269789,3040269789,polynomial_ridge_interactions,estimated,-0.0009876858193025727,0.85,-0.027014891243374833,0.0006985324431665785,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,21,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322369792,3041269792,polynomial_ridge,estimated,-3.682043845666585e-05,0.17,-0.001324959505076859,0.0009713257337767813,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,21,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322369792,3041269792,polynomial_ridge_interactions,estimated,-0.00011052531702307271,0.09,-0.01924140040498803,0.0026761762737327432,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,22,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322469795,3042269795,polynomial_ridge,estimated,-0.000289617141898349,0.69,-0.001456842588816566,0.0005957148579773729,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,22,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322469795,3042269795,polynomial_ridge_interactions,estimated,-0.0002165708306208268,0.01,-0.022975459332193464,0.000631422199304301,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,23,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322569798,3043269798,polynomial_ridge,estimated,-0.00020675983296187237,0.54,-0.0021861224306199364,0.0007164210662871756,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,23,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322569798,3043269798,polynomial_ridge_interactions,estimated,-0.0026645472561713504,0.02,-0.038829405588320515,0.0010936246186857852,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,24,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322669801,3044269801,polynomial_ridge,estimated,-0.00013493660730423424,0.39,-0.0014430038450326647,0.0007539255184126484,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,24,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322669801,3044269801,polynomial_ridge_interactions,estimated,-0.001456447329108183,0.95,-0.021808240400991916,0.0008066915851243017,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,25,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322769804,3045269804,polynomial_ridge,estimated,-0.0003310481068358724,0.77,-0.0013879688509527562,0.00041281847760324744,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,25,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322769804,3045269804,polynomial_ridge_interactions,estimated,-0.00015140801745667674,0.48,-0.013818133114676058,0.0013898389076729847,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,26,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322869807,3046269807,polynomial_ridge,estimated,-0.00016891484159173233,0.96,-0.0014308711067038229,0.0007341342710729009,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,26,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322869807,3046269807,polynomial_ridge_interactions,estimated,-0.00036996139538285366,0.8,-0.0228440850271619,0.0011505047082173891,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,27,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322969810,3047269810,polynomial_ridge,estimated,-4.281733568765856e-05,0.58,-0.001519259085121571,0.0007434651280670367,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,27,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,322969810,3047269810,polynomial_ridge_interactions,estimated,-0.0005177658162152012,0.88,-0.01219613580299041,0.0009931060117935998,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,28,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323069813,3048269813,polynomial_ridge,estimated,-0.0002578126603489739,0.36,-0.001257482134896956,0.000858661066068853,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,28,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323069813,3048269813,polynomial_ridge_interactions,estimated,-5.771939183033068e-05,0.08,-0.028248249541922756,0.0006912581570570139,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,29,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323169816,3049269816,polynomial_ridge,estimated,-0.0005565052359909513,0.48,-0.0021215668888197032,0.0008264887478329569,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,29,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323169816,3049269816,polynomial_ridge_interactions,estimated,-0.0003956147588485611,0.02,-0.023061459239167484,0.001076845255543348,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,30,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323269819,3050269819,polynomial_ridge,estimated,-0.00010531430745092498,0.24,-0.001760475985058412,0.0006174313736276792,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,30,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323269819,3050269819,polynomial_ridge_interactions,estimated,-4.1765105563982934e-05,0.54,-0.01880790856861256,0.0006650562449467208,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,31,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323369822,3051269822,polynomial_ridge,estimated,5.870660102263569e-05,0.04,-0.0010852879541627875,0.0010780821698359543,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,31,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323369822,3051269822,polynomial_ridge_interactions,estimated,-9.284995571604742e-05,0.27,-0.024303949846995736,0.001179017228953348,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,32,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323469825,3052269825,polynomial_ridge,estimated,-0.00011792900098884325,0.29,-0.0011192572674712442,0.0011562618154839332,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,32,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323469825,3052269825,polynomial_ridge_interactions,estimated,-0.0016531103005868483,0.75,-0.016670855646220624,0.0006338611832207209,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,33,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323569828,3053269828,polynomial_ridge,estimated,-0.0002797305422933146,0.71,-0.0013883590928570975,0.0008502134260204153,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,33,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323569828,3053269828,polynomial_ridge_interactions,estimated,-0.0012954265549163474,0.49,-0.018420039269339574,0.00032940345964721404,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,34,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323669831,3054269831,polynomial_ridge,estimated,-0.00015975839103881707,0.98,-0.001278585426919046,0.00046302966238005895,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,34,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323669831,3054269831,polynomial_ridge_interactions,estimated,-0.0007493138529649178,0.31,-0.02012227883474318,0.00048164414630486236,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,35,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323769834,3055269834,polynomial_ridge,estimated,-0.00021300204013491655,0.99,-0.0015599863891719887,0.0007644614924003077,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,35,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323769834,3055269834,polynomial_ridge_interactions,estimated,-0.00042706518293118205,0.82,-0.012585766288180164,0.0008184426240457005,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,36,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323869837,3056269837,polynomial_ridge,estimated,-0.00036122623534162865,0.85,-0.0014955211235151726,0.0008851755617549876,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,36,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323869837,3056269837,polynomial_ridge_interactions,estimated,-0.0010912430817626847,0.18,-0.016848324861322494,0.0012707164015568363,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,37,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323969840,3057269840,polynomial_ridge,estimated,-0.00022235159120564973,0.91,-0.0014380949715191943,0.0009839400191789633,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,37,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,323969840,3057269840,polynomial_ridge_interactions,estimated,-0.0008909459301728675,0.36,-0.020369283168880224,0.002353012687366131,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,38,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324069843,3058269843,polynomial_ridge,estimated,-0.0003443462190463385,0.83,-0.0016918986423340918,0.0005406441173812973,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,38,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324069843,3058269843,polynomial_ridge_interactions,estimated,-0.0002513062929938312,0.7,-0.013549539041824677,0.0009389065306901026,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,39,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324169846,3059269846,polynomial_ridge,estimated,2.8299718812724913e-05,0.62,-0.0009430912845466482,0.0011422993370908243,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,39,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324169846,3059269846,polynomial_ridge_interactions,estimated,0.00021886164632489995,0.19,-0.026294955718218313,0.0007152097593728985,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,40,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324269849,3060269849,polynomial_ridge,estimated,9.425729524389155e-05,0.5,-0.0016428479810750374,0.0008549374967096865,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,40,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324269849,3060269849,polynomial_ridge_interactions,estimated,-0.0008397753801974548,0.47,-0.019755947492465117,0.00033756493351417275,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,41,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324369852,3061269852,polynomial_ridge,estimated,-0.00024905056697753156,0.31,-0.0017631221597366358,0.0012489970630816742,False,False
high,0.9,distance_from_initialization_l2,0.99,B1_design,0.0,41,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,3,324369852,3061269852,polynomial_ridge_interactions,estimated,-0.0018189637636590456,0.15,-0.01760019919240557,0.002906551088338374,False,False
