scope,case,case_name,expected_signal,expected_direction,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,sign_correct
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,78,27041280,0.14762615301139445,0.15118315036812216,0.07932208408010337,0.4573796830267612,-0.08419696147585459,0.43,-0.0030556074448673497,-0.004757785917341306,-0.001480317685383275,-0.313418274933237,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,78,27041280,0.9148534997287031,8.515365459193797e-39,0.22601438680978547,0.032194425478915455,0.2420510037981552,0.045,-0.0019417216090881033,-0.004249114618938422,0.0008045736743068543,-0.11033355866448764,True,False,False,False,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,78,27041280,0.58351871947911,4.3961971485375685e-10,0.7472694192082964,2.704131253981802e-17,0.7974226804123711,0.005,0.029164159553813743,0.01906364517156161,0.039523834669277155,0.5727813520671635,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,78,27041280,0.8706456863809006,1.0238877670596631e-30,0.9358651610659776,1.233704615746754e-41,0.9254069451980467,0.005,0.08299967928244177,0.06291113456338843,0.1061371122802239,0.8477581698733376,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,78,28041283,-0.021612349914236707,0.8767270401106044,-0.31052087802448153,0.028181678488287894,-0.4433390508862206,0.005,-4.543449824801621e-05,-0.0023053610048334302,0.0027105006546890294,-0.005915367576663013,True,False,False,False,True
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,78,28041283,0.8930436439870401,1.1337216033149258e-19,0.49187780254772684,0.0002857884698541259,0.5258242805412615,0.005,0.008898084376286534,0.0035525049196280397,0.01433012157434517,0.36736440511190993,True,True,True,True,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,78,28041283,0.536039641700019,2.9478507546653704e-05,0.8492528855459757,6.4954716072490546e-15,0.8094149037545263,0.005,0.03928305720774462,0.017385247454169653,0.06392312304101584,0.5906879513265604,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,78,28041283,-0.8278635410710882,1.1574558458201086e-14,-0.9161262928811642,1.0981287494342691e-20,-0.9274251953497236,0.005,0.10591371243275638,0.06546534369163376,0.1513527170979266,0.8589495351091629,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,6,polynomial_ridge_interactions,78,36041299,-0.0004382329684567531,0.9964085292745319,0.0010062848690815607,0.9917924396394199,-0.02244844004188803,0.85,0.060309033790601124,0.04237115496388903,0.07715060963920144,0.7061300291032989,False,True,True,False,True
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,79,27051287,0.19051817688551276,0.06298384801676873,0.05735295765068161,0.5913128165807051,0.023412913727618015,0.84,-0.0025748723755472797,-0.0048619235381259845,-0.0006179994490048189,-0.26726880482344945,False,False,False,False,True
