repetition,scenario,expected_increment,nuisance_model,refit_draws,simulation_seed,analysis_seed,status,delta_mse,refit_delta_mse_ci_low,refit_delta_mse_ci_high,residual_p,predictive_supported,joint_supported
9,nonlinear_proxy,False,polynomial_ridge,499,21160758,29270765,estimated,-3.27976012153711e-05,-0.0007792224943809055,0.0015015204377684381,0.1,False,False
9,nonlinear_proxy,False,polynomial_ridge,999,21160758,29270765,estimated,-3.27976012153711e-05,-0.0007945440452578208,0.0014334128859831818,0.1,False,False
9,nonlinear_proxy,False,polynomial_ridge_interactions,99,21160758,29271774,estimated,-4.7610105722963383e-05,-0.0005191342732252281,0.0004850792453031558,0.115,False,False
9,nonlinear_proxy,False,polynomial_ridge_interactions,199,21160758,29271774,estimated,-4.7610105722963383e-05,-0.00045290776977678415,0.000497091170135301,0.115,False,False
9,nonlinear_proxy,False,polynomial_ridge_interactions,499,21160758,29271774,estimated,-4.7610105722963383e-05,-0.0004929455605654616,0.0007306163249722708,0.115,False,False
9,nonlinear_proxy,False,polynomial_ridge_interactions,999,21160758,29271774,estimated,-4.7610105722963383e-05,-0.0005553017328614935,0.0006653374242407439,0.115,False,False
9,null_metric,False,polynomial_ridge,99,21160758,29260758,estimated,-0.0031656928847586217,-0.0027152438901761923,0.003049990276170403,0.77,False,False
9,null_metric,False,polynomial_ridge,199,21160758,29260758,estimated,-0.0031656928847586217,-0.0029132367106362673,0.00288335641012261,0.77,False,False
9,null_metric,False,polynomial_ridge,499,21160758,29260758,estimated,-0.0031656928847586217,-0.0031154594457373855,0.0028083701888163815,0.77,False,False
9,null_metric,False,polynomial_ridge,999,21160758,29260758,estimated,-0.0031656928847586217,-0.0032853832750318413,0.0029053173738984883,0.77,False,False
9,null_metric,False,polynomial_ridge_interactions,99,21160758,29261767,estimated,-0.0011426142876030075,-0.0014518359403949486,0.0006541968753823806,0.42,False,False
9,null_metric,False,polynomial_ridge_interactions,199,21160758,29261767,estimated,-0.0011426142876030075,-0.001439864385487845,0.0007373701733051194,0.42,False,False
9,null_metric,False,polynomial_ridge_interactions,499,21160758,29261767,estimated,-0.0011426142876030075,-0.001628496224908446,0.0009794189946561386,0.42,False,False
9,null_metric,False,polynomial_ridge_interactions,999,21160758,29261767,estimated,-0.0011426142876030075,-0.0017907924201092614,0.0009815939347508776,0.42,False,False
10,clustered_null,False,polynomial_ridge,99,21260761,30290782,estimated,-6.833669933286289e-05,-0.005315585986680869,0.007677976810407001,0.355,False,False
10,clustered_null,False,polynomial_ridge,199,21260761,30290782,estimated,-6.833669933286289e-05,-0.008310637898060854,0.006326965275823842,0.355,False,False
10,clustered_null,False,polynomial_ridge,499,21260761,30290782,estimated,-6.833669933286289e-05,-0.005013243957558791,0.00960057045598176,0.355,False,False
10,clustered_null,False,polynomial_ridge,999,21260761,30290782,estimated,-6.833669933286289e-05,-0.006445047727386832,0.009554998202178004,0.355,False,False
10,clustered_null,False,polynomial_ridge_interactions,99,21260761,30291791,estimated,-0.0017928582098239686,-0.005175024993704865,0.003471803142547215,0.92,False,False
10,clustered_null,False,polynomial_ridge_interactions,199,21260761,30291791,estimated,-0.0017928582098239686,-0.0059374773964466394,0.0033964619908610568,0.92,False,False
10,clustered_null,False,polynomial_ridge_interactions,499,21260761,30291791,estimated,-0.0017928582098239686,-0.006081255059646671,0.0038709888744311743,0.92,False,False
10,clustered_null,False,polynomial_ridge_interactions,999,21260761,30291791,estimated,-0.0017928582098239686,-0.006264906539857469,0.004080732642465866,0.92,False,False
10,genuine_increment,True,polynomial_ridge,99,21260761,30300789,estimated,0.04080379448411539,0.033379074132052225,0.0522251247502629,0.005,True,True
10,genuine_increment,True,polynomial_ridge,199,21260761,30300789,estimated,0.04080379448411539,0.03302145154338677,0.052837939180868806,0.005,True,True
10,genuine_increment,True,polynomial_ridge,499,21260761,30300789,estimated,0.04080379448411539,0.032664649238139325,0.052763549342269234,0.005,True,True
10,genuine_increment,True,polynomial_ridge,999,21260761,30300789,estimated,0.04080379448411539,0.0325685709770437,0.052846001059092505,0.005,True,True
10,genuine_increment,True,polynomial_ridge_interactions,99,21260761,30301798,estimated,0.043387472306509946,0.031835843014767155,0.05310511294758687,0.005,True,True
10,genuine_increment,True,polynomial_ridge_interactions,199,21260761,30301798,estimated,0.043387472306509946,0.031016055325558227,0.05320177616658885,0.005,True,True
10,genuine_increment,True,polynomial_ridge_interactions,499,21260761,30301798,estimated,0.043387472306509946,0.0313239078216859,0.053658424941589795,0.005,True,True
10,genuine_increment,True,polynomial_ridge_interactions,999,21260761,30301798,estimated,0.043387472306509946,0.030975170985064908,0.05336198249223542,0.005,True,True
10,heteroskedastic_null,False,polynomial_ridge,99,21260761,30280775,estimated,4.4888651004685795e-05,-0.0005607009887122893,0.0013284189050002382,0.01,False,False
10,heteroskedastic_null,False,polynomial_ridge,199,21260761,30280775,estimated,4.4888651004685795e-05,-0.0005731076334839001,0.0012440133329992724,0.01,False,False
10,heteroskedastic_null,False,polynomial_ridge,499,21260761,30280775,estimated,4.4888651004685795e-05,-0.0005985118966658053,0.0013796364364043944,0.01,False,False
10,heteroskedastic_null,False,polynomial_ridge,999,21260761,30280775,estimated,4.4888651004685795e-05,-0.0006163336111098572,0.0014090257531690798,0.01,False,False
10,heteroskedastic_null,False,polynomial_ridge_interactions,99,21260761,30281784,estimated,-1.342515804257649e-05,-0.0003770498476192025,0.001002221360444755,0.005,False,False
10,heteroskedastic_null,False,polynomial_ridge_interactions,199,21260761,30281784,estimated,-1.342515804257649e-05,-0.0003751839447133325,0.0009599410678848698,0.005,False,False
10,heteroskedastic_null,False,polynomial_ridge_interactions,499,21260761,30281784,estimated,-1.342515804257649e-05,-0.00039595586969683714,0.0008868850345959889,0.005,False,False
10,heteroskedastic_null,False,polynomial_ridge_interactions,999,21260761,30281784,estimated,-1.342515804257649e-05,-0.00039662575235280793,0.0008343114586418539,0.005,False,False
10,nonlinear_proxy,False,polynomial_ridge,99,21260761,30270768,estimated,-0.0004373422115012118,-0.0005918405208744795,0.0009421517691342973,0.365,False,False
10,nonlinear_proxy,False,polynomial_ridge,199,21260761,30270768,estimated,-0.0004373422115012118,-0.000596846907335519,0.0009600098729131363,0.365,False,False
10,nonlinear_proxy,False,polynomial_ridge,499,21260761,30270768,estimated,-0.0004373422115012118,-0.0007120369933836019,0.0009704782408118014,0.365,False,False
10,nonlinear_proxy,False,polynomial_ridge,999,21260761,30270768,estimated,-0.0004373422115012118,-0.0006799603258368347,0.0009600098729131361,0.365,False,False
10,nonlinear_proxy,False,polynomial_ridge_interactions,99,21260761,30271777,estimated,-0.00014081809093628196,-0.0002871996615876998,0.0009531315791276194,0.8,False,False
10,nonlinear_proxy,False,polynomial_ridge_interactions,199,21260761,30271777,estimated,-0.00014081809093628196,-0.0003427347226608773,0.0008220161153338742,0.8,False,False
10,nonlinear_proxy,False,polynomial_ridge_interactions,499,21260761,30271777,estimated,-0.00014081809093628196,-0.0004071504865218834,0.0009430710064356979,0.8,False,False
10,nonlinear_proxy,False,polynomial_ridge_interactions,999,21260761,30271777,estimated,-0.00014081809093628196,-0.0004016425044340954,0.0009074275508674282,0.8,False,False
10,null_metric,False,polynomial_ridge,99,21260761,30260761,estimated,0.0006141802875975384,-0.002307374641338774,0.0030412928296125958,0.78,False,False
10,null_metric,False,polynomial_ridge,199,21260761,30260761,estimated,0.0006141802875975384,-0.0025919621488031033,0.0034419190940865774,0.78,False,False
10,null_metric,False,polynomial_ridge,499,21260761,30260761,estimated,0.0006141802875975384,-0.0025766467286644553,0.0031473763680908142,0.78,False,False
10,null_metric,False,polynomial_ridge,999,21260761,30260761,estimated,0.0006141802875975384,-0.0026247962760297034,0.003576153108318041,0.78,False,False
10,null_metric,False,polynomial_ridge_interactions,99,21260761,30261770,estimated,-0.00040120880866741787,-0.0019321679808221724,0.0010203925954841197,0.8,False,False
10,null_metric,False,polynomial_ridge_interactions,199,21260761,30261770,estimated,-0.00040120880866741787,-0.0017930283202251683,0.0011348922315639921,0.8,False,False
10,null_metric,False,polynomial_ridge_interactions,499,21260761,30261770,estimated,-0.00040120880866741787,-0.0019079825450061757,0.0009119257537544179,0.8,False,False
10,null_metric,False,polynomial_ridge_interactions,999,21260761,30261770,estimated,-0.00040120880866741787,-0.001916333236863404,0.0009119724938070712,0.8,False,False
11,clustered_null,False,polynomial_ridge,99,21360764,31290785,estimated,-0.006621381487622549,-0.025137641491478006,0.005797819549921608,0.94,False,False
11,clustered_null,False,polynomial_ridge,199,21360764,31290785,estimated,-0.006621381487622549,-0.022199519203352062,0.008031016096546306,0.94,False,False
11,clustered_null,False,polynomial_ridge,499,21360764,31290785,estimated,-0.006621381487622549,-0.014828002002310098,0.007599502081875302,0.94,False,False
11,clustered_null,False,polynomial_ridge,999,21360764,31290785,estimated,-0.006621381487622549,-0.013993991865915264,0.008105897384359698,0.94,False,False
11,clustered_null,False,polynomial_ridge_interactions,99,21360764,31291794,estimated,-0.0023974357717498618,-0.01386118574368207,0.010164928112928111,0.25,False,False
11,clustered_null,False,polynomial_ridge_interactions,199,21360764,31291794,estimated,-0.0023974357717498618,-0.01438622022139428,0.009748733608357757,0.25,False,False
11,clustered_null,False,polynomial_ridge_interactions,499,21360764,31291794,estimated,-0.0023974357717498618,-0.012890737498903751,0.008100127102994114,0.25,False,False
11,clustered_null,False,polynomial_ridge_interactions,999,21360764,31291794,estimated,-0.0023974357717498618,-0.01381524015361612,0.007987209985470325,0.25,False,False
11,genuine_increment,True,polynomial_ridge,99,21360764,31300792,estimated,0.04818844338465875,0.03599428420773297,0.05327112532638405,0.005,True,True
11,genuine_increment,True,polynomial_ridge,199,21360764,31300792,estimated,0.04818844338465875,0.034698831069310314,0.054680544171993535,0.005,True,True
11,genuine_increment,True,polynomial_ridge,499,21360764,31300792,estimated,0.04818844338465875,0.034131789362049754,0.05598013974712523,0.005,True,True
11,genuine_increment,True,polynomial_ridge,999,21360764,31300792,estimated,0.04818844338465875,0.03414841235444024,0.0558205660107194,0.005,True,True
11,genuine_increment,True,polynomial_ridge_interactions,99,21360764,31301801,estimated,0.04783557783858286,0.03512307442328627,0.05425584749952214,0.005,True,True
11,genuine_increment,True,polynomial_ridge_interactions,199,21360764,31301801,estimated,0.04783557783858286,0.03372611149681815,0.05417143402982245,0.005,True,True
11,genuine_increment,True,polynomial_ridge_interactions,499,21360764,31301801,estimated,0.04783557783858286,0.03405483204292031,0.054426253294040924,0.005,True,True
11,genuine_increment,True,polynomial_ridge_interactions,999,21360764,31301801,estimated,0.04783557783858286,0.034328313423685856,0.055035043557795094,0.005,True,True
11,heteroskedastic_null,False,polynomial_ridge,99,21360764,31280778,estimated,0.00017383460260111082,-0.0014709006110282395,0.0022236577438284953,0.375,False,False
11,heteroskedastic_null,False,polynomial_ridge,199,21360764,31280778,estimated,0.00017383460260111082,-0.0014624497658159382,0.001894300780380498,0.375,False,False
11,heteroskedastic_null,False,polynomial_ridge,499,21360764,31280778,estimated,0.00017383460260111082,-0.0014805237230019056,0.0016523432862849707,0.375,False,False
11,heteroskedastic_null,False,polynomial_ridge,999,21360764,31280778,estimated,0.00017383460260111082,-0.001344536318995036,0.001699744229382021,0.375,False,False
11,heteroskedastic_null,False,polynomial_ridge_interactions,99,21360764,31281787,estimated,-3.9501022836336067e-05,-0.00048319265877113667,0.0005902820957285521,0.625,False,False
11,heteroskedastic_null,False,polynomial_ridge_interactions,199,21360764,31281787,estimated,-3.9501022836336067e-05,-0.0004898598738501353,0.0005283019942437806,0.625,False,False
11,heteroskedastic_null,False,polynomial_ridge_interactions,499,21360764,31281787,estimated,-3.9501022836336067e-05,-0.0005160650033545123,0.000575863689165184,0.625,False,False
11,heteroskedastic_null,False,polynomial_ridge_interactions,999,21360764,31281787,estimated,-3.9501022836336067e-05,-0.0005955496994573966,0.0005843078358759065,0.625,False,False
11,nonlinear_proxy,False,polynomial_ridge,99,21360764,31270771,estimated,-0.0005164607726658712,-0.0006832925550099185,0.0013606535824569378,0.795,False,False
11,nonlinear_proxy,False,polynomial_ridge,199,21360764,31270771,estimated,-0.0005164607726658712,-0.0006879229108077196,0.0014799431389950545,0.795,False,False
11,nonlinear_proxy,False,polynomial_ridge,499,21360764,31270771,estimated,-0.0005164607726658712,-0.0009324611805881285,0.001450245282975467,0.795,False,False
11,nonlinear_proxy,False,polynomial_ridge,999,21360764,31270771,estimated,-0.0005164607726658712,-0.0009808868550442206,0.001507318616712584,0.795,False,False
11,nonlinear_proxy,False,polynomial_ridge_interactions,99,21360764,31271780,estimated,-0.0003506654830163665,-0.0005510430469723303,0.0014373496465212943,0.38,False,False
11,nonlinear_proxy,False,polynomial_ridge_interactions,199,21360764,31271780,estimated,-0.0003506654830163665,-0.0005751024868607314,0.0013395947598944542,0.38,False,False
11,nonlinear_proxy,False,polynomial_ridge_interactions,499,21360764,31271780,estimated,-0.0003506654830163665,-0.0006240737537644629,0.001306123279168256,0.38,False,False
11,nonlinear_proxy,False,polynomial_ridge_interactions,999,21360764,31271780,estimated,-0.0003506654830163665,-0.0006287006361863493,0.001225729099342934,0.38,False,False
11,null_metric,False,polynomial_ridge,99,21360764,31260764,estimated,-3.8032583697035494e-05,-0.002618003281518838,0.0023568483196834567,0.225,False,False
11,null_metric,False,polynomial_ridge,199,21360764,31260764,estimated,-3.8032583697035494e-05,-0.002557178758974052,0.00257304219970133,0.225,False,False
11,null_metric,False,polynomial_ridge,499,21360764,31260764,estimated,-3.8032583697035494e-05,-0.002586774556039084,0.0029347629674090175,0.225,False,False
11,null_metric,False,polynomial_ridge,999,21360764,31260764,estimated,-3.8032583697035494e-05,-0.0024649494564977733,0.0034423356256491518,0.225,False,False
11,null_metric,False,polynomial_ridge_interactions,99,21360764,31261773,estimated,-0.0004226872277166456,-0.0013059339646787603,0.0010741305999785909,0.21,False,False
11,null_metric,False,polynomial_ridge_interactions,199,21360764,31261773,estimated,-0.0004226872277166456,-0.0013414533160294969,0.0012003408792842158,0.21,False,False
11,null_metric,False,polynomial_ridge_interactions,499,21360764,31261773,estimated,-0.0004226872277166456,-0.0012990928598858604,0.00125556152593272,0.21,False,False
11,null_metric,False,polynomial_ridge_interactions,999,21360764,31261773,estimated,-0.0004226872277166456,-0.001268526210502709,0.00130364807620208,0.21,False,False
12,clustered_null,False,polynomial_ridge,99,21460767,32290788,estimated,-0.004096505806718807,-0.014790039882900518,0.010543372785238708,0.14,False,False
12,clustered_null,False,polynomial_ridge,199,21460767,32290788,estimated,-0.004096505806718807,-0.011564356393515066,0.011655157064355727,0.14,False,False
12,clustered_null,False,polynomial_ridge,499,21460767,32290788,estimated,-0.004096505806718807,-0.012892288270754086,0.011248063386566379,0.14,False,False
12,clustered_null,False,polynomial_ridge,999,21460767,32290788,estimated,-0.004096505806718807,-0.015207660045546417,0.011094812569670666,0.14,False,False
12,clustered_null,False,polynomial_ridge_interactions,99,21460767,32291797,estimated,-0.0053211390155371505,-0.010706441820578587,0.017126092900992,0.29,False,False
12,clustered_null,False,polynomial_ridge_interactions,199,21460767,32291797,estimated,-0.0053211390155371505,-0.010008258833473052,0.015255302773111568,0.29,False,False
12,clustered_null,False,polynomial_ridge_interactions,499,21460767,32291797,estimated,-0.0053211390155371505,-0.011924866912508492,0.015310562876583608,0.29,False,False
12,clustered_null,False,polynomial_ridge_interactions,999,21460767,32291797,estimated,-0.0053211390155371505,-0.013051003663826334,0.012384199323285086,0.29,False,False
12,genuine_increment,True,polynomial_ridge,99,21460767,32300795,estimated,0.033224944930667424,0.022864757354398968,0.04139914084867544,0.005,True,True
12,genuine_increment,True,polynomial_ridge,199,21460767,32300795,estimated,0.033224944930667424,0.023322787936965215,0.04340747669123089,0.005,True,True
12,genuine_increment,True,polynomial_ridge,499,21460767,32300795,estimated,0.033224944930667424,0.02343977359895018,0.04351893273208514,0.005,True,True
12,genuine_increment,True,polynomial_ridge,999,21460767,32300795,estimated,0.033224944930667424,0.023634975170184678,0.04340015564707288,0.005,True,True
12,genuine_increment,True,polynomial_ridge_interactions,99,21460767,32301804,estimated,0.034233169919598655,0.024036757894335292,0.04339439770691683,0.005,True,True
12,genuine_increment,True,polynomial_ridge_interactions,199,21460767,32301804,estimated,0.034233169919598655,0.023873958603166004,0.04406459200273643,0.005,True,True
12,genuine_increment,True,polynomial_ridge_interactions,499,21460767,32301804,estimated,0.034233169919598655,0.02359487152715452,0.04310385662635753,0.005,True,True
12,genuine_increment,True,polynomial_ridge_interactions,999,21460767,32301804,estimated,0.034233169919598655,0.02358212290584786,0.04318707280813576,0.005,True,True
12,heteroskedastic_null,False,polynomial_ridge,99,21460767,32280781,estimated,-0.0004427777967079237,-0.001184596127545901,0.0013724560215483685,0.73,False,False
12,heteroskedastic_null,False,polynomial_ridge,199,21460767,32280781,estimated,-0.0004427777967079237,-0.001341756407745786,0.0013814983302457796,0.73,False,False
12,heteroskedastic_null,False,polynomial_ridge,499,21460767,32280781,estimated,-0.0004427777967079237,-0.0013793968521053786,0.0013867107484505016,0.73,False,False
12,heteroskedastic_null,False,polynomial_ridge,999,21460767,32280781,estimated,-0.0004427777967079237,-0.001368670740916017,0.0014919744954894382,0.73,False,False
12,heteroskedastic_null,False,polynomial_ridge_interactions,99,21460767,32281790,estimated,-0.00014361167183573297,-0.0005766925293440774,0.00039044284666506994,0.905,False,False
12,heteroskedastic_null,False,polynomial_ridge_interactions,199,21460767,32281790,estimated,-0.00014361167183573297,-0.0005514353795868874,0.00029454262237538947,0.905,False,False
12,heteroskedastic_null,False,polynomial_ridge_interactions,499,21460767,32281790,estimated,-0.00014361167183573297,-0.0006027401647704328,0.0003293631238974889,0.905,False,False
12,heteroskedastic_null,False,polynomial_ridge_interactions,999,21460767,32281790,estimated,-0.00014361167183573297,-0.0006034079410427985,0.0003310463330151442,0.905,False,False
12,nonlinear_proxy,False,polynomial_ridge,99,21460767,32270774,estimated,0.0002035375203964648,-0.00023081334032994103,0.001754344623764809,0.12,False,False
12,nonlinear_proxy,False,polynomial_ridge,199,21460767,32270774,estimated,0.0002035375203964648,-0.0002285425028689122,0.0018922754307597145,0.12,False,False
12,nonlinear_proxy,False,polynomial_ridge,499,21460767,32270774,estimated,0.0002035375203964648,-0.00025372087032340024,0.001870035160665586,0.12,False,False
12,nonlinear_proxy,False,polynomial_ridge,999,21460767,32270774,estimated,0.0002035375203964648,-0.0002650453844879981,0.0019222208195902475,0.12,False,False
12,nonlinear_proxy,False,polynomial_ridge_interactions,99,21460767,32271783,estimated,1.5250542561439859e-05,-0.0002048972067198992,0.00125026148058212,0.315,False,False
12,nonlinear_proxy,False,polynomial_ridge_interactions,199,21460767,32271783,estimated,1.5250542561439859e-05,-0.0002355119946960211,0.0011975782023729475,0.315,False,False
12,nonlinear_proxy,False,polynomial_ridge_interactions,499,21460767,32271783,estimated,1.5250542561439859e-05,-0.00025500484979576124,0.0012683577646863688,0.315,False,False
12,nonlinear_proxy,False,polynomial_ridge_interactions,999,21460767,32271783,estimated,1.5250542561439859e-05,-0.00026362684889822086,0.0011927233547545286,0.315,False,False
12,null_metric,False,polynomial_ridge,99,21460767,32260767,estimated,-0.0018725731810171793,-0.00452451542657644,0.002672695266390699,0.875,False,False
12,null_metric,False,polynomial_ridge,199,21460767,32260767,estimated,-0.0018725731810171793,-0.004688435621952223,0.002731931044795879,0.875,False,False
12,null_metric,False,polynomial_ridge,499,21460767,32260767,estimated,-0.0018725731810171793,-0.004447580628279152,0.0023196547282776227,0.875,False,False
12,null_metric,False,polynomial_ridge,999,21460767,32260767,estimated,-0.0018725731810171793,-0.004912078817912577,0.0023916354432049576,0.875,False,False
12,null_metric,False,polynomial_ridge_interactions,99,21460767,32261776,estimated,-0.0012077348393506118,-0.0019915295614350782,0.0014603025827372692,0.895,False,False
12,null_metric,False,polynomial_ridge_interactions,199,21460767,32261776,estimated,-0.0012077348393506118,-0.0018662765934149034,0.0011464662549578906,0.895,False,False
12,null_metric,False,polynomial_ridge_interactions,499,21460767,32261776,estimated,-0.0012077348393506118,-0.001756160861822347,0.0014800787184056955,0.895,False,False
12,null_metric,False,polynomial_ridge_interactions,999,21460767,32261776,estimated,-0.0012077348393506118,-0.0017513907947254756,0.001171998167020381,0.895,False,False
13,clustered_null,False,polynomial_ridge,99,21560770,33290791,estimated,-0.006491715944470951,-0.012647227387259603,0.011566110732805985,0.73,False,False
13,clustered_null,False,polynomial_ridge,199,21560770,33290791,estimated,-0.006491715944470951,-0.011636267598235855,0.008150357856868946,0.73,False,False
13,clustered_null,False,polynomial_ridge,499,21560770,33290791,estimated,-0.006491715944470951,-0.01397109320929001,0.011527738683301132,0.73,False,False
13,clustered_null,False,polynomial_ridge,999,21560770,33290791,estimated,-0.006491715944470951,-0.015260590475137637,0.009910119608424337,0.73,False,False
13,clustered_null,False,polynomial_ridge_interactions,99,21560770,33291800,estimated,-0.001575180671765982,-0.01145029606846599,0.007428001481561026,0.915,False,False
13,clustered_null,False,polynomial_ridge_interactions,199,21560770,33291800,estimated,-0.001575180671765982,-0.013388133637713635,0.007447081512020088,0.915,False,False
13,clustered_null,False,polynomial_ridge_interactions,499,21560770,33291800,estimated,-0.001575180671765982,-0.014550995239261531,0.009095624778819346,0.915,False,False
13,clustered_null,False,polynomial_ridge_interactions,999,21560770,33291800,estimated,-0.001575180671765982,-0.013332137340100777,0.008911332342756505,0.915,False,False
13,genuine_increment,True,polynomial_ridge,99,21560770,33300798,estimated,0.035657078245157584,0.02820506809660337,0.04489546830437037,0.005,True,True
13,genuine_increment,True,polynomial_ridge,199,21560770,33300798,estimated,0.035657078245157584,0.027370068404766405,0.04535684379436961,0.005,True,True
13,genuine_increment,True,polynomial_ridge,499,21560770,33300798,estimated,0.035657078245157584,0.026630473695102307,0.04560380012882771,0.005,True,True
13,genuine_increment,True,polynomial_ridge,999,21560770,33300798,estimated,0.035657078245157584,0.026695980102085546,0.04602568354053948,0.005,True,True
13,genuine_increment,True,polynomial_ridge_interactions,99,21560770,33301807,estimated,0.03730305652885367,0.02672987893003202,0.045126357631761656,0.005,True,True
13,genuine_increment,True,polynomial_ridge_interactions,199,21560770,33301807,estimated,0.03730305652885367,0.026779935581675154,0.046117377747806984,0.005,True,True
13,genuine_increment,True,polynomial_ridge_interactions,499,21560770,33301807,estimated,0.03730305652885367,0.027387570924957486,0.046104493325903946,0.005,True,True
13,genuine_increment,True,polynomial_ridge_interactions,999,21560770,33301807,estimated,0.03730305652885367,0.027450670038408054,0.046117377747806984,0.005,True,True
13,heteroskedastic_null,False,polynomial_ridge,99,21560770,33280784,estimated,-0.0009575131800035035,-0.00118588658735121,0.0006348703170123014,0.915,False,False
13,heteroskedastic_null,False,polynomial_ridge,199,21560770,33280784,estimated,-0.0009575131800035035,-0.0014345478308132498,0.0007003089518915553,0.915,False,False
13,heteroskedastic_null,False,polynomial_ridge,499,21560770,33280784,estimated,-0.0009575131800035035,-0.0016571274223272376,0.0005524703253356895,0.915,False,False
13,heteroskedastic_null,False,polynomial_ridge,999,21560770,33280784,estimated,-0.0009575131800035035,-0.00164964151807883,0.0005877273654420516,0.915,False,False
13,heteroskedastic_null,False,polynomial_ridge_interactions,99,21560770,33281793,estimated,-8.652208975894714e-05,-0.0006132486242178079,0.00016894780481318945,0.945,False,False
13,heteroskedastic_null,False,polynomial_ridge_interactions,199,21560770,33281793,estimated,-8.652208975894714e-05,-0.000671330220548831,0.00023637885594079524,0.945,False,False
13,heteroskedastic_null,False,polynomial_ridge_interactions,499,21560770,33281793,estimated,-8.652208975894714e-05,-0.000641507167777794,0.0002842458656645778,0.945,False,False
13,heteroskedastic_null,False,polynomial_ridge_interactions,999,21560770,33281793,estimated,-8.652208975894714e-05,-0.0005761886933797473,0.0003153640053147148,0.945,False,False
13,nonlinear_proxy,False,polynomial_ridge,99,21560770,33270777,estimated,0.0005068895362902309,-0.0006006726867025214,0.0031639894958266513,0.115,False,False
13,nonlinear_proxy,False,polynomial_ridge,199,21560770,33270777,estimated,0.0005068895362902309,-0.0005833823359497017,0.0028116597591754714,0.115,False,False
13,nonlinear_proxy,False,polynomial_ridge,499,21560770,33270777,estimated,0.0005068895362902309,-0.0007123205247702789,0.0027986942340009727,0.115,False,False
13,nonlinear_proxy,False,polynomial_ridge,999,21560770,33270777,estimated,0.0005068895362902309,-0.0008570020931368057,0.0026631970284228313,0.115,False,False
13,nonlinear_proxy,False,polynomial_ridge_interactions,99,21560770,33271786,estimated,-0.00039087897847932956,-0.0007775351486532263,0.001621851838890482,0.035,False,False
13,nonlinear_proxy,False,polynomial_ridge_interactions,199,21560770,33271786,estimated,-0.00039087897847932956,-0.0006376727259100409,0.0015766424970396005,0.035,False,False
13,nonlinear_proxy,False,polynomial_ridge_interactions,499,21560770,33271786,estimated,-0.00039087897847932956,-0.0007308713188362477,0.0015611784219997991,0.035,False,False
13,nonlinear_proxy,False,polynomial_ridge_interactions,999,21560770,33271786,estimated,-0.00039087897847932956,-0.0007371984519596052,0.0014841900312398185,0.035,False,False
13,null_metric,False,polynomial_ridge,99,21560770,33260770,estimated,-0.0017751088244683244,-0.0014668740982419022,0.0013823139669068318,0.805,False,False
13,null_metric,False,polynomial_ridge,199,21560770,33260770,estimated,-0.0017751088244683244,-0.001607808624698877,0.0015320390807776192,0.805,False,False
13,null_metric,False,polynomial_ridge,499,21560770,33260770,estimated,-0.0017751088244683244,-0.001763942928749714,0.0016030804032037742,0.805,False,False
13,null_metric,False,polynomial_ridge,999,21560770,33260770,estimated,-0.0017751088244683244,-0.0018512803225121874,0.0016777452664957972,0.805,False,False
13,null_metric,False,polynomial_ridge_interactions,99,21560770,33261779,estimated,-0.00044053804063204013,-0.0010654261601173896,0.0005819726516239654,0.91,False,False
13,null_metric,False,polynomial_ridge_interactions,199,21560770,33261779,estimated,-0.00044053804063204013,-0.0008820353873180946,0.00050098264695778,0.91,False,False
13,null_metric,False,polynomial_ridge_interactions,499,21560770,33261779,estimated,-0.00044053804063204013,-0.0010493669035713544,0.0004151730446237772,0.91,False,False
13,null_metric,False,polynomial_ridge_interactions,999,21560770,33261779,estimated,-0.00044053804063204013,-0.0010385089160166673,0.0004859255586943143,0.91,False,False
14,clustered_null,False,polynomial_ridge,99,21660773,34290794,estimated,-0.00378242335445619,-0.01409977047346637,0.010204390626428153,0.89,False,False
14,clustered_null,False,polynomial_ridge,199,21660773,34290794,estimated,-0.00378242335445619,-0.015281980394557628,0.00921380782271064,0.89,False,False
14,clustered_null,False,polynomial_ridge,499,21660773,34290794,estimated,-0.00378242335445619,-0.01409977047346637,0.008545518117734675,0.89,False,False
14,clustered_null,False,polynomial_ridge,999,21660773,34290794,estimated,-0.00378242335445619,-0.01438657759703402,0.010401919473130437,0.89,False,False
14,clustered_null,False,polynomial_ridge_interactions,99,21660773,34291803,estimated,-0.0018143302898721257,-0.008345164802874292,0.007733629091367475,0.815,False,False
14,clustered_null,False,polynomial_ridge_interactions,199,21660773,34291803,estimated,-0.0018143302898721257,-0.007690231373667333,0.009575118443788442,0.815,False,False
14,clustered_null,False,polynomial_ridge_interactions,499,21660773,34291803,estimated,-0.0018143302898721257,-0.009242243783712962,0.008786973314474705,0.815,False,False
14,clustered_null,False,polynomial_ridge_interactions,999,21660773,34291803,estimated,-0.0018143302898721257,-0.009510278634713825,0.008960619164129862,0.815,False,False
14,genuine_increment,True,polynomial_ridge,99,21660773,34300801,estimated,0.04472672338474349,0.03155628000012294,0.05491410424221545,0.005,True,True
14,genuine_increment,True,polynomial_ridge,199,21660773,34300801,estimated,0.04472672338474349,0.030180207944399105,0.05569603100198031,0.005,True,True
14,genuine_increment,True,polynomial_ridge,499,21660773,34300801,estimated,0.04472672338474349,0.030694419861840308,0.05548211657476391,0.005,True,True
