protocol_id,scope,baseline,scenario,icc,beta,repetition,wild_draws,simulation_seed,status,split_0_p,split_0_score,split_1_p,split_1_score,split_2_p,split_2_score,single_005_supported,single_005_positive_supported,unanimous_050_supported,unanimous_050_positive_supported,unanimous_025_supported,unanimous_025_positive_supported,unanimous_010_supported,unanimous_010_positive_supported,two_of_three_010_supported,two_of_three_010_positive_supported
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.3,0.0,18,499,13566956499531366862,estimated,0.06,-0.012674151882678708,0.026,-0.017580222681835154,0.122,-0.011567212414625236,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.3,0.0,19,499,8005287727048617791,estimated,0.392,-0.007317558615664151,0.522,-0.005447290605133752,0.144,-0.012533008866601109,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,0,499,7646391949525500664,estimated,0.022,-0.015968900836576167,0.392,-0.00595591639315578,0.03,-0.018208997751442673,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,1,499,1442504649562113321,estimated,0.684,-0.004928283380063348,0.652,-0.005345477192077247,0.666,-0.004265272979578572,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,2,499,2779846023214578636,estimated,0.55,0.0037010156876238344,0.936,0.0006167029455404951,0.34,-0.007689596093950938,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,3,499,79874307613070279,estimated,0.104,0.010428891639116476,0.166,0.00867830917980119,0.18,0.007270123446423239,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,4,499,1697259538809679721,estimated,0.234,-0.012610750054676094,0.15,-0.01433151333760306,0.166,-0.015623387043212153,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,5,499,1402072555708678471,estimated,0.236,0.008480717244591115,0.578,0.003962360211574968,0.372,0.0065268019370344375,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,6,499,3782998254531560472,estimated,0.004,0.028407237151096425,0.008,0.025423395191843532,0.002,0.03180175731300138,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,7,499,17514837183854016053,estimated,0.35,0.010192939152723735,0.652,0.004700964527855091,0.308,0.009157939699964182,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,8,499,13352423600131240465,estimated,0.842,0.0015816810243832128,0.716,-0.0029161010724420206,0.424,-0.006591966896989335,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,9,499,800166348230957667,estimated,0.598,0.005480794255523224,0.706,-0.003831981390896626,0.792,0.0019359810244722957,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,10,499,10489989403711933080,estimated,0.97,-0.00026403872652550525,0.906,0.0006687664262975436,0.794,-0.0021539337033649217,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,11,499,1226479117344136963,estimated,0.474,0.005063309818238362,0.898,-0.0008456718997465928,0.512,0.003561875309780376,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,12,499,6439340308655080658,estimated,0.858,0.0010946537205268508,0.806,0.0015447675218711043,0.366,0.006585341930924095,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,13,499,7884168457557173600,estimated,0.25,0.008606524336926484,0.148,0.011955574664256221,0.13,0.012089734116441467,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,14,499,369036205636957285,estimated,0.106,0.01301724818707497,0.318,0.007795022299029261,0.098,0.012345265544839888,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,15,499,3801769674750777588,estimated,0.162,-0.013055467124930198,0.392,-0.007045286378558009,0.608,-0.0041465224643428,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,16,499,15198104918555934964,estimated,0.348,0.00565072227774865,0.684,0.002634329469621587,0.36,0.0058259829776021255,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,17,499,5096330990325336398,estimated,0.888,0.001438334501650775,0.416,0.007613121870900384,0.582,0.004881672797112842,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,18,499,6650482590397822050,estimated,0.546,-0.004988579367753493,0.586,-0.004904212705815969,0.5,-0.006146017342625314,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,additive_proxy_null,0.8,0.0,19,499,7448066659274907447,estimated,0.31,-0.006630604799173206,0.8,-0.0015973126497302332,0.408,-0.0056408344613106225,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,0,499,2518603703517832001,estimated,0.212,0.009008197020473712,0.054,0.013643097352306682,0.074,0.014451238308173206,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,1,499,208299675790735172,estimated,0.592,0.005451086242192936,0.226,0.008767728845532048,0.568,0.0054594602377685516,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,2,499,3400621153903728059,estimated,0.184,0.010918151580074933,0.288,0.009407564063296667,0.37,0.006872482725375058,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,3,499,12434533176833810003,estimated,0.678,0.0037039512545815,0.392,0.008734453412622384,0.104,0.01607426509744694,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,4,499,4292114930043430076,estimated,0.354,0.00879140043170329,0.608,0.004394375180341874,0.066,0.019541940314858775,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,5,499,16488184849130149470,estimated,0.66,0.003304698733867458,0.642,0.003313588553606329,0.486,0.004964332754981259,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,6,499,3030117528085729262,estimated,0.934,0.0007076456730139073,0.32,0.00692288008917413,0.258,0.008519311772663109,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,7,499,8890664386423669416,estimated,0.018,0.015509561203810246,0.01,0.020827034694891305,0.028,0.015787338781531334,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,8,499,14799109257529991960,estimated,0.836,0.0014362975474154118,0.348,-0.0071182019611577595,0.928,0.0005719970998510846,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,9,499,16891158499196781044,estimated,0.674,0.0032360519711473815,0.66,0.0037265346224006936,0.652,0.0035501278129259385,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,10,499,15682241732169186525,estimated,0.258,0.008353007208403282,0.324,0.008372166542153668,0.666,0.004571208453910922,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,11,499,11372193211877508781,estimated,0.466,0.006884968006758326,0.878,0.0020794882254873263,0.94,0.0006773292930614862,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,12,499,10914789114366760081,estimated,0.064,0.011845720883202656,0.076,0.011938184130919773,0.288,0.00679807721062789,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,13,499,14671089362331937950,estimated,0.05,0.015523683927182591,0.066,0.013143802330169036,0.04,0.015302968021534288,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,14,499,3311762789683746265,estimated,0.452,0.003773745738858004,0.056,0.010557925964782383,0.11,0.00979585381493147,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,15,499,16615997713700973628,estimated,0.062,0.013487303541636133,0.182,0.009944442651097134,0.072,0.015604933203787643,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,16,499,10770617601236997292,estimated,0.308,0.00843733224200024,0.316,0.009036851775806034,0.182,0.012185217151917343,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,17,499,15645355934276074160,estimated,0.106,0.009820235255726386,0.092,0.011551512756783962,0.156,0.011570095491001258,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,18,499,3723331623285406996,estimated,0.128,0.010998377055080921,0.28,0.008894020824522427,0.336,0.006523546011215647,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,19,499,2460168089844983442,estimated,0.52,0.005713108529573972,0.076,0.016859337868708173,0.23,0.010912676459217919,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,0,499,10059182238486435916,estimated,0.63,0.004541617739868783,0.074,0.02111540002696237,0.154,0.01360995938092085,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,1,499,6106582553060836776,estimated,0.066,0.017621177123154263,0.04,0.017274561547129884,0.074,0.012837904827319469,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,2,499,9731564534689836001,estimated,0.022,0.02087030688886773,0.024,0.01965677053958891,0.03,0.017176086664549745,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,3,499,2071779690459525576,estimated,0.424,0.005990220606554061,0.722,-0.002869015978767412,0.628,-0.0030790619184727416,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,4,499,13833141870640249493,estimated,0.008,0.026392275880355726,0.02,0.022977330417546498,0.02,0.026594589801781286,False,False,True,True,True,True,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,5,499,14670720156884390139,estimated,0.884,0.0019524731389771565,0.254,0.013491959238818551,0.824,-0.002041158854500184,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,6,499,16707046106448032707,estimated,0.824,-0.00232145004831496,0.996,1.3573571468269928e-05,0.878,0.0013176174960300633,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,7,499,9538333272507063503,estimated,0.18,0.014782113477679595,0.134,0.01203632473140666,0.22,0.009031457477872032,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,8,499,3262558606879617920,estimated,0.002,0.043869423144986576,0.002,0.03273141194671997,0.002,0.038740042394133964,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,9,499,6899778404820045116,estimated,0.034,0.015255652064063577,0.028,0.02021085626549798,0.064,0.014813826598250368,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,10,499,587755823139901443,estimated,0.07,0.01787334643271641,0.668,0.004246443238086252,0.12,0.015624069248148057,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,11,499,1474058311300394751,estimated,0.02,0.04013705154719592,0.18,0.01754479275621781,0.092,0.024009799852912076,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,12,499,16870368351183447470,estimated,0.028,0.01677836613455363,0.4,0.009242128601309256,0.08,0.013792700408094575,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,13,499,12133514768727049089,estimated,0.02,-0.023068176579966265,0.094,-0.017313128605337038,0.206,-0.014429319767614862,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,14,499,748640457451170442,estimated,0.784,-0.0027375266135860783,0.814,-0.002259745034050008,0.826,-0.0023953830575020527,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,15,499,12160642163281432408,estimated,0.002,0.03162986288857509,0.002,0.02781909774660948,0.002,0.02871412939882094,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,16,499,4342953675716765760,estimated,0.098,0.016367926211063703,0.722,0.004866524031381392,0.29,0.011620678415490991,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,17,499,7233843785565807066,estimated,0.566,0.004987393142688145,0.326,0.008553383565877112,0.67,0.003998040982695399,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,18,499,12393976633090048856,estimated,0.252,0.00983868496076733,0.154,0.012523583078557025,0.188,0.011730268382872966,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,19,499,15647822948074138456,estimated,0.724,0.0032027559354268712,0.386,0.007131539925969856,0.522,0.006103395242190861,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,0,499,18064816413739084399,estimated,0.014,0.0215838331806453,0.112,0.013091206102546599,0.136,0.010823412245592625,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,1,499,14764841693322125440,estimated,0.586,0.003966251911394016,0.6,0.003601424467662808,0.58,-0.00525985742977197,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,2,499,2795229441130947487,estimated,0.68,0.003202776387732973,0.776,0.0023642456454153415,0.762,0.0029182540935239684,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,3,499,6109026063712975906,estimated,0.684,-0.003886066457820582,0.738,0.004008694534725913,0.818,-0.00244695992115996,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,4,499,7838079370512273542,estimated,0.116,0.010059963859508322,0.63,0.0037607950517426687,0.436,0.006040996319130468,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,5,499,15521639420968958545,estimated,0.306,0.00929506019173156,0.344,0.009550879997066804,0.364,0.008714892344309279,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,6,499,6662511899717746476,estimated,0.828,0.0013790690103918828,0.31,0.007888969269660076,0.696,-0.0030298552775078536,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,7,499,9591087737729855911,estimated,0.632,-0.004189327332994961,0.69,0.003672926419589552,0.964,-0.0003537540094524713,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,8,499,11455410468223873601,estimated,0.918,0.0010541826950412351,0.516,-0.005846819753788954,0.478,0.004910492567409794,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,9,499,16762227902580178133,estimated,0.568,0.003941806160345511,0.794,0.001650575773970005,0.846,0.0010994544360021323,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,10,499,16950547173906765292,estimated,0.744,0.0028195172255165157,0.344,-0.00826774067702218,0.426,-0.007992176699292605,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,11,499,11174256311945998449,estimated,0.348,0.007403426292495939,0.072,0.012901020601804624,0.216,0.010170663679004792,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,12,499,11073652505990303246,estimated,0.622,0.004033656098912625,0.106,0.015786522634392213,0.404,0.007655591399062476,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,13,499,8409429549542997678,estimated,0.974,-0.00040706622197074553,0.882,-0.0013116269299938042,0.6,0.004230360586848375,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,14,499,3728281335761497691,estimated,0.2,0.01039464369114369,0.146,0.013999009194410989,0.124,0.014923780281536658,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,15,499,1948979245162449778,estimated,0.266,0.011186855208470639,0.348,0.009254890140650287,0.222,0.012178202562634957,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,16,499,6694627256787933665,estimated,0.38,0.007958274197055961,0.284,0.010710421808525524,0.322,0.009596687502356519,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,17,499,11245059120257275965,estimated,0.83,-0.002284613416286906,0.806,0.0025531029087498044,0.972,-0.0004068573249502865,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,18,499,14458431437514459781,estimated,0.296,-0.010938591319959614,0.556,-0.006646954420004709,0.962,-0.00048205169337345023,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.3,0.0,19,499,5677583935883144130,estimated,0.982,0.00015630363821842892,0.636,-0.0032215463021496205,0.578,-0.00405502953519398,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,0,499,5216136679439296101,estimated,0.11,0.016587358433826253,0.438,0.007417493948552852,0.394,0.0077504846786572825,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,1,499,10064385746563710064,estimated,0.292,0.010842101892533216,0.69,0.004267274048852936,0.452,0.00706719519230297,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,2,499,860356424717977147,estimated,0.29,0.014483477623658293,0.77,0.004134846333205648,0.706,0.005432205164592067,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,3,499,8733139520763030522,estimated,0.878,-0.0016286483493264767,0.766,-0.0027665255417499805,0.916,0.0012336513487704586,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,4,499,2500027663180128625,estimated,0.358,0.008478432514438942,0.106,0.01737653789555091,0.22,0.012375221699112857,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,5,499,7621811159803762400,estimated,0.412,0.008273004106167955,0.504,0.006834873741085619,0.378,0.009085967053684049,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,6,499,3178055858911484102,estimated,0.882,0.0015423274084567739,0.856,-0.0019391035875092864,0.8,0.002630700880965083,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,7,499,13555478117997827964,estimated,0.732,-0.0032862105813455168,0.572,-0.0060093022582750994,0.666,0.003938170697959536,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,8,499,13674462882742523646,estimated,0.77,-0.0024986008445298537,0.742,-0.003791702400594583,0.582,-0.005214085511016959,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,9,499,12246090541599434528,estimated,0.062,0.01773145134850684,0.188,0.013849295164741945,0.204,0.012126046095124007,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,10,499,16659423806751464054,estimated,0.632,-0.004089746089340595,0.538,-0.005878549109247036,0.922,0.0009233368792333103,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,11,499,16587788255792993436,estimated,0.22,-0.01158216353509508,0.392,-0.008640964767260307,0.118,-0.014948574392354827,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,12,499,11978206529027959855,estimated,0.778,0.0038739660358409205,0.736,0.0036139251797231466,0.906,-0.0012842048606405622,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,13,499,9258327505260212086,estimated,0.82,0.0018814836728595838,0.294,0.007894716722727735,0.762,0.002656203626743647,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,14,499,13841792826927289245,estimated,0.554,-0.006154485052164355,0.622,0.0057036984259168895,0.572,-0.005855978913834045,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,15,499,965939712120686591,estimated,0.804,-0.0021715857684268865,0.81,0.0019181249285695607,0.18,-0.014931871401580782,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,16,499,9680581703569394484,estimated,0.438,0.008321495091687557,0.462,0.006236792527421341,0.502,0.006403500346149738,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,17,499,9911723553978512631,estimated,0.876,0.0020404425191005078,0.57,0.006795733955550322,0.684,0.004406348718247643,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,18,499,3189261614819301603,estimated,0.814,-0.0027635466700233584,0.752,-0.003939937430297435,0.64,-0.006206266292467525,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,independent_null,0.8,0.0,19,499,17678474760461620161,estimated,0.454,0.007804353031575867,0.364,0.008806463274122283,0.092,0.016668091440529827,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,0,499,4163367287893129858,estimated,0.31,0.00893189039377934,0.094,0.015203051029106985,0.248,0.009560657820180543,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,1,499,15385048590727632891,estimated,0.022,0.02639333887240756,0.06,0.017161232956348745,0.02,0.022494717146225387,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,2,499,18206841257490841166,estimated,0.11,0.013982516687800229,0.046,0.01530473966949112,0.016,0.01873709866818943,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,3,499,12529921438482513624,estimated,0.382,0.007580310212045066,0.376,0.0072662163298108165,0.568,0.004348630618101759,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,4,499,6267040844570399189,estimated,0.436,0.0053746756807214755,0.798,-0.0019669401539475057,0.71,0.0033051752676717086,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,5,499,9227274052423338095,estimated,0.002,0.026770499498165498,0.006,0.022846155945122917,0.018,0.020257005825667525,True,True,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,6,499,16265966129989291578,estimated,0.012,0.01537123452898916,0.016,0.01596411918611719,0.05,0.013518165743169316,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,7,499,569515960093040989,estimated,0.012,0.0200527903102339,0.03,0.02131654555122196,0.028,0.021661911348468465,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,image,B2_training_state,interaction_increment,0.3,0.2,8,499,2436301260420087248,estimated,0.488,0.0044410527191318695,0.338,0.006606776281301591,0.37,0.006803465102504873,False,False,False,False,False,False,False,False,False,False
