scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,0,21262425,-0.0848964896489649,0.401015553609762,0.028330219852417543,0.7807375302469279,False,0.010526315789473682,0.972,-0.0006212574588362434,-0.0012422945673069717,-5.7753765579575254e-05,-0.033115059590390246,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,1,21262426,0.16080408040804078,0.10998885380148067,0.09460265497753208,0.351635772425884,False,0.13383458646616542,0.572,-4.6743867820251556e-05,-0.0007369176324160488,0.000568257751420869,-0.002247422475723468,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,2,21262427,-0.13734173417341733,0.17300331558662907,-0.017877645798897758,0.8605805224217642,False,0.26315789473684204,0.266,-0.0010457530226075096,-0.0019415715331597317,-0.0004261874199701492,-0.052732902885543664,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,3,21262428,-0.02773477347734773,0.7841511142676594,0.09709302004885052,0.33904426482693195,False,0.3233082706766917,0.132,-0.0010640291612748105,-0.0028281766520791337,0.0005287356911524058,-0.03789136381169226,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,4,21262429,0.18288628862886286,0.06856691567050278,0.09596117277866761,0.34473126097379303,False,-0.03458646616541353,0.88,-0.0006625191941717554,-0.001902580736824971,0.00033220879675078803,-0.025228875288508656,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,5,21262430,0.2697389738973897,0.006648086028908407,0.11740984212861431,0.24711521851738033,False,0.18496240601503755,0.418,-0.00042067725684962615,-0.001446470713341893,0.0005274466804261788,-0.02380613917032321,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,6,21262431,-0.026378637863786376,0.7944663473885444,0.18362790142843238,0.06885439571449307,False,0.34736842105263155,0.118,0.00023639116891288614,-0.0010209714088060253,0.0013747501165077688,0.0108627688421933,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,7,21262432,-0.1432103210321032,0.15518993504203019,-0.1728205076183786,0.08715492332478589,False,-0.35037593984962395,0.114,0.0002084054972365315,-0.001418695382443188,0.0019394414156471992,0.009231273704368397,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,8,21262433,0.007368736873687368,0.9419955791212766,-0.09418364956096743,0.3537825981698755,False,-0.06616541353383458,0.788,-0.0005342299566537118,-0.0017478523323374926,0.0006253100945569956,-0.022875719906527443,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,9,21262434,-0.07824782478247826,0.439032475725414,-0.08556145339915781,0.39975474675471473,False,0.022556390977443608,0.904,-0.0003181075423217168,-0.00123870995076467,0.0006178659721607726,-0.013006872886993376,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,10,21262435,-0.01782178217821782,0.860300900335369,-0.19719995283469255,0.05041185479867724,False,-0.38947368421052625,0.072,0.00047995181254642874,-0.0012803446802581565,0.002190157987450826,0.019053228607612476,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge_interactions,11,21262436,-0.035247524752475244,0.7277260527016877,-0.04651178763158127,0.6475585614385077,False,-0.09022556390977443,0.708,-0.0005164825641407883,-0.0012997208922397338,0.0001517035614387728,-0.022925257588662318,False,False,False,False,True
