scenario,expected_stable_increment,contains_conditional_increment,repetitions,mbe_additive_support_rate,mbe_interaction_support_rate,raw_spearman_median,raw_spearman_q05,raw_spearman_q95,raw_kendall_median,raw_kendall_q05,raw_kendall_q95,partial_spearman_median,partial_spearman_q05,partial_spearman_q95,granulated_kendall_median,granulated_kendall_q05,granulated_kendall_q95,granulated_min_axis_median,granulated_min_axis_q05,granulated_min_axis_q95,jiang_cmi_median,jiang_cmi_q05,jiang_cmi_q95,mbe_additive_delta_median,mbe_additive_delta_q05,mbe_additive_delta_q95,mbe_interaction_delta_median,mbe_interaction_delta_q05,mbe_interaction_delta_q95
independent_null,False,False,200,0.0,0.01,-0.0244200244200244,-0.34404761904761905,0.29655067155067094,-0.0142450142450142,-0.23675213675213677,0.1877492877492869,0.0022952178859220003,-0.1586466350511643,0.13131069919590074,-0.0123456790123456,-0.2098765432098765,0.18641975308641934,-0.1851851851851852,-0.4814814814814814,0.037037037037037,0.0049297112035118,5.26960554657095e-05,0.040820294937192074,-0.0006892277712808,-0.001753109680226095,0.00042313392429596996,-0.00046317581284385,-0.0014355834180985948,0.0005551067238273749
design_proxy,False,False,200,0.675,0.055,0.9774114774114774,0.9645604395604394,0.989010989010989,0.8974358974358976,0.8572649572649574,0.9373219373219376,0.632107493534821,0.5399473346299946,0.6990850433980309,0.7777777777777778,0.654320987654321,0.8765432098765432,0.6296296296296297,0.4074074074074074,0.7777777777777778,0.43149734125011197,0.24685820442537412,0.6010541244250941,0.003693460533853,0.001202675310955765,0.007919321250166523,-0.00028850335506115004,-0.00233640037033064,0.0017039769708136587
interaction_proxy,False,False,200,0.895,0.02,0.7512210012210012,0.6597985347985348,0.8413614163614163,0.5754985754985755,0.4814814814814815,0.6641025641025641,0.3717671700859366,0.26190767600593967,0.5022726432809845,0.4320987654320987,0.30740740740740735,0.5802469135802469,-0.037037037037037,-0.3333333333333333,0.3333333333333333,0.1743734738421045,0.08658396840927429,0.2462301538692813,0.0050991693705746,0.0021210417072923503,0.009310459699265626,-0.00055846234526025,-0.00276613152299508,0.0007666338577616827
genuine_increment,True,True,200,0.945,0.93,0.5662393162393162,0.3728937728937728,0.7568376068376067,0.4074074074074075,0.2592592592592593,0.5729344729344729,0.7852979817576162,0.6708298105697816,0.8738764895867238,0.5802469135802469,0.3827160493827161,0.7283950617283951,0.2592592592592593,0.03333333333333338,0.5555555555555556,0.1197563912863106,0.0468880223644736,0.24649618143665258,0.0354079421186309,0.01230779580627634,0.06996371955127519,0.0433083554836037,0.015563974734216175,0.09351480572426711
axis_specialist_proxy,False,False,200,0.005,0.005,0.8388278388278387,0.7752747252747252,0.8876984126984127,0.6410256410256411,0.543874643874644,0.720797720797721,0.0160999781368881,-0.14510045532627405,0.15485237147682548,0.345679012345679,0.18395061728395054,0.5061728395061729,-0.1111111111111111,-0.4074074074074074,0.1851851851851851,0.027292358793249247,0.005355063849915655,0.07764194946008214,-0.0006663535682320499,-0.0020217839574968,0.000657208606755639,-0.00033196534676659996,-0.001384611449439225,0.0005127183815056498
sign_flip_increment,False,True,200,0.005,0.13,-0.0479242979242979,-0.37490842490842485,0.24795482295482285,-0.037037037037037,-0.2706552706552707,0.1623931623931624,-0.05947980655445445,-0.3544571532333187,0.2455989697737768,-0.037037037037037,-0.2098765432098765,0.1111111111111111,-0.1851851851851851,-0.4814814814814814,-0.037037037037037,0.0064411099784811,5.26960554657095e-05,0.046995818823501255,-0.011160947228212901,-0.05205681694078752,0.01303277916350257,0.0324452727674651,0.007968176068856815,0.07721796277796984
