structure,repetition,independence_units,residual_r,residual_p,rejected_05
homoskedastic,104,200,-0.006458413882252718,0.927,False
homoskedastic,105,200,-0.00448811220280507,0.951,False
homoskedastic,106,200,-0.02879621990549764,0.702,False
homoskedastic,107,200,0.021362042061818822,0.78,False
homoskedastic,108,200,0.14753318832970824,0.042,True
homoskedastic,109,200,0.0432550975981046,0.566,False
homoskedastic,110,200,-0.03257331433285832,0.645,False
homoskedastic,111,200,-0.03852696317407936,0.582,False
homoskedastic,112,200,0.019357241189996557,0.81,False
homoskedastic,113,200,0.06346208655216382,0.375,False
homoskedastic,114,200,0.06747468686717169,0.331,False
homoskedastic,115,200,-0.06834550989687983,0.372,False
homoskedastic,116,200,0.03987399684992125,0.591,False
homoskedastic,117,200,0.021359800014850383,0.757,False
homoskedastic,118,200,0.03593416182935895,0.62,False
homoskedastic,119,200,-0.11299332483312084,0.116,False
homoskedastic,120,200,0.13414540393963442,0.067,False
homoskedastic,121,200,-0.02525839093167167,0.714,False
homoskedastic,122,200,-0.010609765244131104,0.885,False
homoskedastic,123,200,-0.011629790744768621,0.876,False
homoskedastic,124,200,0.0002265056626415661,0.998,False
homoskedastic,125,200,-0.0092799854796322,0.914,False
homoskedastic,126,200,0.03681168409648654,0.604,False
homoskedastic,127,200,-0.05460288554822463,0.475,False
homoskedastic,128,200,0.18082590626713727,0.01,True
homoskedastic,129,200,0.0649914966465135,0.361,False
homoskedastic,130,200,0.13737943448586215,0.066,False
homoskedastic,131,200,0.1079261981549539,0.14,False
homoskedastic,132,200,-0.18522170000065055,0.01,True
homoskedastic,133,200,-0.17362953607164205,0.012,True
homoskedastic,134,200,-0.021426535663391588,0.764,False
homoskedastic,135,200,0.09380788037497113,0.197,False
homoskedastic,136,200,-0.016383409585239633,0.811,False
homoskedastic,137,200,0.03263410256595019,0.654,False
homoskedastic,138,200,-0.14999705617531103,0.041,True
homoskedastic,139,200,0.03737643441086028,0.579,False
homoskedastic,140,200,0.01249381703060803,0.863,False
homoskedastic,141,200,0.052528332906451196,0.447,False
homoskedastic,142,200,0.055259152200990994,0.456,False
homoskedastic,143,200,-0.18689867246681172,0.012,True
homoskedastic,144,200,0.09346737173456435,0.202,False
homoskedastic,145,200,0.27135238556680286,0.001,True
homoskedastic,146,200,0.07796522836767532,0.299,False
homoskedastic,147,200,0.18819470486762171,0.007,True
homoskedastic,148,200,-0.11397434935873398,0.122,False
homoskedastic,149,200,-0.24042685083135676,0.001,True
homoskedastic,150,200,0.07142131231580504,0.326,False
homoskedastic,151,200,-0.04678468716144002,0.524,False
homoskedastic,152,200,0.16239937088404763,0.027,True
homoskedastic,153,200,-0.09772972989190289,0.194,False
homoskedastic,154,200,-0.1197074926873172,0.098,False
homoskedastic,155,200,-0.015193879846996177,0.838,False
homoskedastic,156,200,-0.018172954323858098,0.809,False
homoskedastic,157,200,0.10063980373502686,0.15,False
homoskedastic,158,200,0.21770427424597433,0.004,True
homoskedastic,159,200,0.0500382697210977,0.493,False
homoskedastic,160,200,-0.14426760669016728,0.045,True
homoskedastic,161,200,-0.08127281229761778,0.258,False
homoskedastic,162,200,0.02627766679579679,0.714,False
homoskedastic,163,200,-0.010754522896019244,0.887,False
homoskedastic,164,200,-0.06742818570464264,0.356,False
homoskedastic,165,200,0.04939323483087078,0.488,False
homoskedastic,166,200,0.12339313110071037,0.105,False
homoskedastic,167,200,0.08735253208490686,0.234,False
homoskedastic,168,200,0.06482262056551415,0.354,False
homoskedastic,169,200,-0.027020185637212445,0.696,False
homoskedastic,170,200,0.019671491787294687,0.762,False
homoskedastic,171,200,0.03063976599414986,0.689,False
homoskedastic,172,200,-0.0008010200255006376,0.994,False
homoskedastic,173,200,-0.10688071209807701,0.148,False
homoskedastic,174,200,-0.026583674560743852,0.725,False
homoskedastic,175,200,-0.06749718742968576,0.358,False
homoskedastic,176,200,0.05797122101973745,0.405,False
homoskedastic,177,200,-0.01249081227030676,0.852,False
homoskedastic,178,200,0.07944498612465313,0.271,False
homoskedastic,179,200,0.015289882247056179,0.844,False
homoskedastic,180,200,0.14050481530969838,0.054,False
homoskedastic,181,200,-0.09075230283969095,0.224,False
homoskedastic,182,200,0.1200360909293752,0.083,False
homoskedastic,183,200,0.009985753388492936,0.896,False
homoskedastic,184,200,0.02825770644266107,0.695,False
homoskedastic,185,200,0.008874225183464656,0.917,False
homoskedastic,186,200,0.1598634965874147,0.022,True
homoskedastic,187,200,-0.05689794378532756,0.414,False
homoskedastic,188,200,0.06888624798854756,0.336,False
homoskedastic,189,200,-0.027839206419864863,0.707,False
homoskedastic,190,200,0.10161104027600691,0.146,False
homoskedastic,191,200,0.07066604315084993,0.318,False
homoskedastic,192,200,0.008875721893047328,0.896,False
homoskedastic,193,200,0.048778219455486396,0.533,False
homoskedastic,194,200,0.04559363984099603,0.534,False
homoskedastic,195,200,-0.07383262350282657,0.31,False
homoskedastic,196,200,0.14414690772779373,0.033,True
homoskedastic,197,200,0.14329038599355468,0.054,False
homoskedastic,198,200,-0.004543613590339759,0.945,False
homoskedastic,199,200,0.005254631365784145,0.942,False
homoskedastic,200,200,0.0694742368559214,0.349,False
homoskedastic,201,200,0.014002855322454794,0.842,False
homoskedastic,202,200,0.09793980867750858,0.186,False
homoskedastic,203,200,-0.07961749043726093,0.267,False
homoskedastic,204,200,-0.0408970377623361,0.566,False
homoskedastic,205,200,0.10492012300307509,0.144,False
homoskedastic,206,200,0.002803570089252232,0.976,False
homoskedastic,207,200,-0.13528993298205894,0.058,False
homoskedastic,208,200,-0.13838751158311616,0.054,False
homoskedastic,209,200,-0.04637817684624074,0.515,False
homoskedastic,210,200,0.13355963907585097,0.078,False
homoskedastic,211,200,-0.06283507087677193,0.378,False
homoskedastic,212,200,-0.018469218656424705,0.777,False
homoskedastic,213,200,0.06111005066753999,0.387,False
homoskedastic,214,200,-0.011326791664888557,0.874,False
homoskedastic,215,200,-0.07890800229056368,0.267,False
homoskedastic,216,200,-0.06504315046994776,0.376,False
homoskedastic,217,200,-0.10532213305332634,0.136,False
homoskedastic,218,200,-0.0067786694667366695,0.935,False
homoskedastic,219,200,0.08216908504053869,0.257,False
homoskedastic,220,200,0.08362259056476413,0.232,False
homoskedastic,221,200,-0.0647326183154579,0.353,False
homoskedastic,222,200,0.140312007800195,0.059,False
homoskedastic,223,200,0.040033000825020634,0.548,False
homoskedastic,224,200,-0.07812051160319576,0.263,False
homoskedastic,225,200,0.0019245481137028428,0.983,False
homoskedastic,226,200,-0.08097430472298804,0.252,False
homoskedastic,227,200,0.03778295874258075,0.602,False
homoskedastic,228,200,-0.014323113449004774,0.825,False
homoskedastic,229,200,0.05182629565739144,0.502,False
homoskedastic,230,200,-0.031494060972078894,0.687,False
homoskedastic,231,200,-0.04336535039576935,0.551,False
homoskedastic,232,200,-0.03044026100652517,0.687,False
