run_uuid,run_id,config_id,environment_id,split_id,task,arch,seed_id,learning_rate,lr_level,weight_decay,dropout,optimizer,epochs,batch_size,n_train,n_val,n_test,metric_n,device,val_loss_ep5,val_acc_ep5,val_loss_ep10,val_acc_ep10,final_train_batch_loss,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,final_acc,asam_sharpness,brier,confidence_mean,distance_from_init_l2,ece,entropy_mean,feature_cosine_mean,feature_erank,feature_erank_norm,feature_norm_mean,fim_erank,fim_loss_scaled_erank,fim_loss_scaled_norm,fim_norm,fim_unit_erank,fim_unit_norm,fisher_condition,fisher_entropy,fisher_spectral,fisher_stable_rank,fisher_trace,grad_l1,grad_linf,grad_loss_logcorr,grad_mean_abs,grad_noise_scale,grad_norm,gradient_energy_entropy,gradient_energy_gini,hessian_top_eig_power,hessian_trace_hutchinson,logit_norm_mean,margin_mean,metric_batch_acc,metric_batch_loss,per_sample_grad_norm_mean,per_sample_grad_norm_std,relative_distance_from_init,sam_sharpness,update_to_weight_ratio,weight_l1,weight_l2,weight_linf,weight_rms,asam_sharpness_metric_batch_std,brier_metric_batch_std,confidence_mean_metric_batch_std,distance_from_init_l2_metric_batch_std,ece_metric_batch_std,entropy_mean_metric_batch_std,feature_cosine_mean_metric_batch_std,feature_erank_metric_batch_std,feature_erank_norm_metric_batch_std,feature_norm_mean_metric_batch_std,fim_erank_metric_batch_std,fim_loss_scaled_erank_metric_batch_std,fim_loss_scaled_norm_metric_batch_std,fim_norm_metric_batch_std,fim_unit_erank_metric_batch_std,fim_unit_norm_metric_batch_std,fisher_condition_metric_batch_std,fisher_entropy_metric_batch_std,fisher_spectral_metric_batch_std,fisher_stable_rank_metric_batch_std,fisher_trace_metric_batch_std,grad_l1_metric_batch_std,grad_linf_metric_batch_std,grad_loss_logcorr_metric_batch_std,grad_mean_abs_metric_batch_std,grad_noise_scale_metric_batch_std,grad_norm_metric_batch_std,gradient_energy_entropy_metric_batch_std,gradient_energy_gini_metric_batch_std,hessian_top_eig_power_metric_batch_std,hessian_trace_hutchinson_metric_batch_std,logit_norm_mean_metric_batch_std,margin_mean_metric_batch_std,metric_batch_acc_metric_batch_std,metric_batch_loss_metric_batch_std,per_sample_grad_norm_mean_metric_batch_std,per_sample_grad_norm_std_metric_batch_std,relative_distance_from_init_metric_batch_std,sam_sharpness_metric_batch_std,update_to_weight_ratio_metric_batch_std,weight_l1_metric_batch_std,weight_l2_metric_batch_std,weight_linf_metric_batch_std,weight_rms_metric_batch_std,random_metric,elapsed_s,error
738a57b5-a28d-4634-b7a3-64bd70b47a43,7c6f4b5490ea-s8111,7c6f4b5490ea,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,cnn,8111,0.0003,low,0.0,0.0,adamw,10,128,12000,3000,3000,16,cuda,1.2259092229207358,0.5673333333333334,1.213343297322591,0.5756666666666667,0.9439169764518738,1.0172725766897202,0.6357421875,1.213343297322591,0.5756666666666667,1.2563776791890462,0.552,0.552,1.9604967435201008,0.4463437994321187,0.6168789863586426,8.324963569641113,0.2763005793094635,1.0952975352605183,0.633919338385264,6.368422799775409,0.3980264249859631,9.390002886454264,5.799068191564049,7.354293640148889,0.45964335250930555,0.3624417619727531,9.425916761633092,0.5891197976020682,35954.52351888021,1.7289894819259644,4194.2462158203125,2.5868417696597805,8704.727294921875,8013.619791666667,2.2015738089879355,0.9614854454994202,0.021436304785311222,7.329124291737874,32.55493609110514,2.0847810904184976,0.5986070434252421,2018.5880126953125,7021.646240234375,8.0757204691569,0.43537696202596027,0.6666666666666666,0.9539470275243124,70.76936340332031,54.548614501953125,0.33961954712867737,2.8358024756113687,0.3136756420135498,7191.9912109375,26.5400390625,1.1425765752792358,0.04340739920735359,0.41747478389122616,0.183133593165786,0.05012490324103072,0.0,0.010394511891465922,0.06380333668734339,0.024806894466980936,0.8419690474761917,0.05262306546726198,0.3698697762724541,1.631861829869771,1.0157397910427417,0.06348373694017136,0.10199136436686068,0.7850243370943861,0.04906402106839913,54901.61026244471,0.29953852676227805,3552.7355271546676,0.9200686152193172,5351.298767848872,4092.7688585868705,0.3750086016941208,0.013539691363228561,0.01094809141277914,2.354198741254517,14.516923691477324,0.24385390588157943,0.09544416100485006,nan,nan,0.2887180071138595,0.10194783454638288,0.19094065395649332,0.325929760315033,22.30145022419172,24.165260412287942,0.0,0.8616901997123417,0.0,0.0,0.0,0.0,0.0,-0.44985059960253465,19.67742085456848,
824d2471-2c38-4ebe-ae05-af0754d035f4,7c6f4b5490ea-s8112,7c6f4b5490ea,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,cnn,8112,0.0003,low,0.0,0.0,adamw,10,128,12000,3000,3000,16,cuda,1.388765599568685,0.5086666666666667,1.1509302571614584,0.6053333333333333,0.9427137970924377,1.0283047184348106,0.6748046875,1.1509302571614584,0.6053333333333333,1.20529709370931,0.583,0.583,1.9418281714121501,0.45686450600624084,0.5981947779655457,8.301813125610352,0.3047809799512227,1.164041797320048,0.6096861163775126,6.041153629000763,0.3775721018125477,9.297341028849283,6.084747694785442,7.029062358143906,0.43931639738399414,0.3802967309240901,9.518405985719898,0.5949003741074936,26703.545003255207,1.8034418821334839,2981.950236002604,2.4911986048957986,7079.48876953125,8066.658203125,1.6324604749679565,0.9467849334081014,0.021578181224564712,7.551370938618978,29.50315984090169,2.129695177078247,0.6010534365971884,1562.3812255859375,4754.41552734375,8.08889071146647,0.4136571486790975,0.6875,0.9916079243024191,68.6787707010905,47.85048802693685,0.3388140797615051,2.516701618830363,0.31286701560020447,7198.4990234375,26.534639358520508,1.1379016637802124,0.04339858889579773,0.1921594558738336,0.14426986620622037,0.043663250216366,0.0,0.02363267639690118,0.07875294195036095,0.022446391597475465,0.9181247500484115,0.05738279687802572,0.2094072784445606,0.5172094515770201,1.063816427820669,0.06648852673879181,0.03232559072356376,0.6376324400800241,0.039852027505001504,43981.996398956115,0.08326187843936556,1120.0732585941776,0.47972622555197,1698.866167930151,2398.8018795038824,0.5194983971988961,0.04028385287407833,0.006416756311592875,2.4174103173454835,7.406416928733774,0.015200366211741766,0.007841442676361304,nan,nan,0.07882798869550987,0.06655165665839653,0.10825317547305482,0.27512684300883117,8.485288678413525,6.129464878888012,0.0,0.5887900785620499,0.0,0.0,0.0,0.0,0.0,0.051280997600316486,19.629589319229126,
cee4afb0-cd9e-4166-9619-e6a65587fb45,a154f4e62e57-s8111,a154f4e62e57,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,resnet,8111,0.0003,low,0.0,0.0,adamw,10,128,12000,3000,3000,16,cuda,1.186359230041504,0.592,1.26502379099528,0.5973333333333334,0.1793624758720398,0.23306013830006123,0.9326171875,1.26502379099528,0.5973333333333334,1.3171395848592122,0.5883333333333334,0.5883333333333334,2.711897929509481,0.14184226592381796,0.8718369205792745,9.02755355834961,0.12272370606660843,0.4237585763136546,0.5941570202509562,6.425191305698783,0.4015744566061739,14.94073486328125,3.5192578723671417,10.814957103910714,0.6759348189944197,0.21995361702294636,11.64953934558892,0.7280962090993075,1529946188.3619792,1.2346837719281514,14567.168619791666,1.9268088911124739,28437.0791015625,18621.446614583332,1.6234331727027893,0.9939672946929932,0.02673121728003025,13.387131055196127,43.31871541341146,1.315150777498881,0.8116596539815267,10520.033203125,41206.87890625,9.854916254679361,0.7963433265686035,0.9166666666666666,0.2796109542250633,93.47266642252605,131.3963165283203,0.2333349734544754,6.820631821950276,0.22477251291275024,14891.0087890625,40.16306686401367,1.158390998840332,0.048121172934770584,0.9956689328858006,0.09762109459900734,0.03882747856052069,0.0,0.035628224082458755,0.09791747375319682,0.036463783261061034,0.5068843435000656,0.0316802714687541,0.6721005774839023,0.9240758515713873,0.5906342379266528,0.0369146398704158,0.057754740723211705,0.40641210114849696,0.02540075632178106,2640273649.9936543,0.26757374516113436,8868.18484185159,0.23444554437907075,17109.117399527815,7453.595007783788,0.7336937146538366,0.0033778111791662804,0.010699688127689344,1.7731331550503202,16.814304973731513,0.2767640635588507,0.04805005906467257,nan,nan,0.49285696568252474,0.06781498289151625,0.07216878364870323,0.16650586659743993,32.62565281753715,50.872279746687205,0.0,3.829622900861866,0.0,0.0,0.0,0.0,0.0,-0.194808948271222,28.86842131614685,
f6172f5e-351b-4f24-a5bb-954f7348dedf,a154f4e62e57-s8112,a154f4e62e57,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,resnet,8112,0.0003,low,0.0,0.0,adamw,10,128,12000,3000,3000,16,cuda,1.4067794723510743,0.5486666666666666,1.2985614725748698,0.614,0.33124083280563354,0.3396501261740923,0.8857421875,1.2985614725748698,0.614,1.358042174021403,0.5956666666666667,0.5956666666666667,3.4287349383036294,0.14749422669410706,0.8475839694341024,8.918115615844727,0.1303029308716456,0.4244828422864278,0.5787028074264526,5.900639711519541,0.3687899819699713,14.737377802530924,3.335924814094664,9.97128262956747,0.6232051643479669,0.2084953008809165,11.21663576337486,0.7010397352109288,414104513.0,1.156662126382192,21926.671223958332,1.7238578508745033,34774.996744791664,24423.112630208332,1.6099930604298909,0.9955312609672546,0.035059548914432526,8.757504145304361,58.4338124593099,1.2861688335736592,0.8140313029289246,8638.49609375,36205.4501953125,9.446847279866537,0.7461854418118795,0.875,0.2780386954545975,99.63537089029948,150.42794545491537,0.23047642409801483,7.717087109883626,0.2219776213169098,14904.3876953125,40.175743103027344,1.1613643169403076,0.048136353492736816,0.23147214932112978,0.07088912737065227,0.0517158206521586,0.0,0.0064384938259658755,0.1303564486579413,0.029560152472623974,0.27587779199645424,0.01724236199977839,0.048798082815371104,1.228407140550118,0.7069714862613505,0.04418571789133441,0.07677544628438238,0.3031895352984433,0.018949345956152705,349781284.99494815,0.38577783968337404,15999.527141460441,0.47768085742516736,18693.173330743066,7028.961591543282,0.8793798871730634,0.002478653421128179,0.010090122485589813,1.715062487561508,17.88892045914951,0.3769352668423761,0.06835759401040722,nan,nan,0.2345658913539363,0.0657335955827098,0.10825317547305482,0.1293488945259498,27.52416972092545,50.70754802133373,0.0,1.1627611915786322,0.0,0.0,0.0,0.0,0.0,-0.2458362568906636,28.749916315078735,
70b7bbff-ae43-4ec9-b1bd-ec75d6ed489c,8100042c5e80-s8111,8100042c5e80,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,wide_resnet,8111,0.0003,low,0.0,0.0,adamw,10,128,12000,3000,3000,16,cuda,1.0032837498982747,0.643,1.2457618395487466,0.65,0.11792483925819397,0.14558663219213486,0.9560546875,1.2457618395487466,0.65,1.3418882344563803,0.6363333333333333,0.6363333333333333,1.4751044114430745,0.07287342473864555,0.9161267479260763,11.273265838623047,0.09508649508158366,0.28785131374994916,0.58114226659139,6.648351696870004,0.41552198105437527,18.163420995076496,2.179589759734161,10.58707795408343,0.6616923721302144,0.13622435998338506,11.938999677760371,0.7461874798600232,6774377354.666667,0.7623072663942972,7046.671061197917,1.3658330185590153,9325.506510416666,17043.69921875,0.8175534605979919,0.9938991069793701,0.010896879248321056,12.910970052083334,26.047223409016926,0.7967534263928732,0.8792129357655843,8416.248046875,20235.3525390625,11.038148880004883,0.8663142522176107,0.9583333333333334,0.16367235531409582,45.95157241821289,84.43874613444011,0.23807013034820557,4.985758701960246,0.22909541428089142,27304.12109375,49.207733154296875,1.13108491897583,0.039348334074020386,0.491563423110892,0.01438222314545597,0.019079867051398886,0.0,0.01924682745509465,0.028161628335353146,0.02080300795794279,0.22419378638550028,0.014012111649093767,0.8228945596686768,0.4711887877484069,0.21484555936776517,0.013427847460485323,0.02944929923427543,0.5334799991487831,0.03334249994679894,9707615914.084375,0.22892895426594465,2019.633120625268,0.2548496339926316,1768.2282976345648,2634.2578373329284,0.2965515094227382,0.005273967892671687,0.0016842114320196999,2.0320667631525375,4.1160514017941505,0.24284004713450513,0.02420780611121911,nan,nan,0.7364619614920318,0.04193181725777797,0.03608439182435161,0.046269729102007766,9.85834516576901,5.375040381358021,0.0,2.7984550195225935,0.0,0.0,0.0,0.0,0.0,0.6233052618742763,38.955989837646484,
f41118f6-464f-43ec-9803-8e25f5fccf20,8100042c5e80-s8112,8100042c5e80,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,wide_resnet,8112,0.0003,low,0.0,0.0,adamw,10,128,12000,3000,3000,16,cuda,1.3691102536519368,0.5733333333333334,1.0631988576253255,0.6766666666666666,0.08955118805170059,0.08189540356397629,0.982421875,1.0631988576253255,0.6766666666666666,1.1252943407694498,0.6623333333333333,0.6623333333333333,1.5969836711883545,0.04195893555879593,0.9261358578999838,11.488999366760254,0.06513553236921628,0.22823761403560638,0.5738879839579264,6.406916192388079,0.4004322620242549,17.717252731323242,2.1106211304129947,10.384800182547139,0.6490500114091962,0.13191382065081217,11.328073869524468,0.7080046168452793,1620280578.6666667,0.736617902914683,5197.551839192708,1.3287488440886153,6857.5693359375,15879.32421875,0.4476498564084371,0.9953790505727133,0.010152436792850494,10.431363105773926,24.36296017964681,0.8037874698638916,0.8864132761955261,9275.3828125,15583.432373046875,10.424626986185709,0.8793676892916361,0.9791666666666666,0.0977056051294009,36.078322092692055,73.90236155192058,0.24254775047302246,4.40246828397115,0.2331642210483551,27421.083984375,49.2742805480957,1.1368356943130493,0.03940162435173988,0.5323862858011621,0.0076497553759044806,0.003349923975411661,0.0,0.013212630902469272,0.028122481007988382,0.013208073850778603,0.2797457083319797,0.01748410677074873,0.28896192265164283,0.38290406084806544,0.5682602206070576,0.0355162637879411,0.02393150380300409,0.257080969870705,0.016067560616919063,2727613628.3655806,0.17368961988628967,1515.690405850925,0.0791813421268179,1843.639997716536,649.919639537886,0.20152895240323904,0.0037745783499664154,0.000415525806088264,1.7884353566905844,2.0386671671713454,0.23525113155701416,0.026426177167885784,nan,nan,0.3500566940131919,0.0061869013186860045,0.03608439182435161,0.013922309625190659,2.3295655106992346,11.667352277301191,0.0,1.3634098433451718,0.0,0.0,0.0,0.0,0.0,-0.5989963329249113,38.74167084693909,
a864e0c1-bc1e-4c4c-9ddf-2fafb2b5e11f,2c017c6207d8-s8111,2c017c6207d8,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,cnn,8111,0.0003,low,0.0,0.2,adamw,10,128,12000,3000,3000,16,cuda,1.2868837738037109,0.5453333333333333,1.2585591227213542,0.5526666666666666,0.9873013496398926,1.149966150522232,0.5849609375,1.2585591227213542,0.5526666666666666,1.2944023043314616,0.5386666666666666,0.5386666666666666,1.1349698702494304,0.4367914895216624,0.6253958940505981,9.263619422912598,0.21304740011692047,1.0834455490112305,0.6433247129122416,5.468067013868379,0.3417541883667737,9.39843463897705,5.638309188085493,8.061187809188157,0.5038242380742598,0.35239432425534334,9.946377878371349,0.6216486173982093,10123.86962890625,1.7264379262924194,1089.1458333333333,2.409540095238843,2515.290486653646,3286.3795166015625,1.7547038396199544,0.9578088124593099,0.008791012689471245,10.432641665140787,15.015669504801432,1.9546610911687214,0.6482382218043009,325.85198974609375,1689.1103515625,7.747873147328694,0.44963517785072327,0.6458333333333334,0.9282993674278259,38.92593765258789,31.116068522135418,0.3779122829437256,1.1408013900121052,0.3499784767627716,7158.33984375,26.469112396240234,1.1294809579849243,0.04329141974449158,0.29960489977496335,0.1264808529469474,0.02037877512828999,0.0,0.019189900461600747,0.044995679581010674,0.028994290184913524,0.6271124353409794,0.03919452720881121,0.31939897024420294,0.5396355978385255,0.7499819214146068,0.04687387008841293,0.03372722486490785,0.5429772171416956,0.03393607607135597,8096.118419916956,0.09787292370128034,446.31979761794133,0.4522926775797656,654.1765068449339,1299.33822401,0.26311457488755463,0.0270442485723605,0.003475709016800699,2.3298688912469636,3.3627008006099217,0.10666199994759343,0.01235651944469175,nan,nan,0.13341144155366622,0.031103916059594956,0.09547032697824667,0.23995825684232538,5.590927195293874,4.064712701162671,0.0,0.2839364232997495,0.0,0.0,0.0,0.0,0.0,-1.528484631448575,19.22752022743225,
08b44d74-deb1-4aea-b220-3609320af80a,2c017c6207d8-s8112,2c017c6207d8,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,cnn,8112,0.0003,low,0.0,0.2,adamw,10,128,12000,3000,3000,16,cuda,1.4500888875325522,0.4563333333333333,1.127408743540446,0.617,1.1881752014160156,1.0744204595685005,0.6513671875,1.127408743540446,0.617,1.1794693705240886,0.5803333333333334,0.5803333333333334,0.9189880092938741,0.43110815684000653,0.5432841579119364,9.198747634887695,0.30193469921747845,1.2560572226842244,0.622886081536611,5.6204678956289795,0.3512792434768112,8.850371996561686,6.867502605293278,7.550220921257888,0.471888807578618,0.42921891283082986,10.29106804120825,0.6431917525755156,2102.136271158854,1.9234423240025837,641.6004028320312,3.2361183128953317,2038.2111409505208,2749.03271484375,1.0645988782246907,0.9312965869903564,0.0073536184305946035,12.95852533976237,12.02842934926351,2.1567399501800537,0.5834250251452128,426.0787353515625,1421.3170166015625,7.14736541112264,0.3413398166497548,0.7083333333333334,0.9129665891329447,37.21547063191732,24.95420519510905,0.37541982531547546,0.8966436187426249,0.34783434867858887,7155.712890625,26.445770263671875,1.128953218460083,0.043253201991319656,0.16105551287895,0.045130273654553195,0.04224683190826111,0.0,0.025701924656096862,0.09882021491113399,0.026313989231510838,0.6936273075778652,0.04335170672361657,0.1396882748341809,0.6916571133752941,1.3594133521278629,0.08496333450799143,0.04322856958595588,0.5508723527920546,0.03442952204950341,1733.271130131663,0.10019951208066134,217.52079223320573,0.32390065431452486,538.0154990155219,246.06985087081483,0.09727181891930646,0.010305688331626284,0.0006582329209146334,0.5754714651527092,1.634689757907737,0.14755014924877444,0.06791107158755554,nan,nan,0.13849479963879888,0.05076212548982928,0.03608439182435161,0.1155044770796102,2.9556181227880614,6.0848683227274405,0.0,0.09541333811005316,0.0,0.0,0.0,0.0,0.0,0.5584766072591367,19.443081855773926,
0f45d743-4fb8-4b2d-8719-11d8a89c8eef,2b3790a643cc-s8111,2b3790a643cc,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,resnet,8111,0.0003,low,0.0,0.2,adamw,10,128,12000,3000,3000,16,cuda,1.1918029912312826,0.5683333333333334,0.9427962010701497,0.67,0.892332136631012,0.7732099965214729,0.7373046875,0.9427962010701497,0.67,0.9690085118611653,0.6493333333333333,0.6493333333333333,0.6653451124827067,0.32148630420366925,0.6612690091133118,9.143803596496582,0.2225566804409027,0.9506569504737854,0.6243511438369751,4.8523815837698825,0.30327384898561766,14.13183625539144,6.890795303686372,10.189089992564249,0.6368181245352655,0.43067470648039824,12.218145247611114,0.7636340779756946,4184.1514892578125,1.8944320678710938,618.3463846842448,3.0003510150729533,1613.0665283203125,4169.52685546875,1.1188271244366963,0.9431044658025106,0.005985384962211053,13.09632651011149,10.911105155944824,2.0597828229268393,0.5990289350350698,692.9224853515625,4726.836181640625,8.37043825785319,0.4700894355773926,0.7708333333333334,0.6536514759063721,31.996496200561523,23.846281051635742,0.23633968830108643,0.7731212178866068,0.22941023111343384,14815.5830078125,39.857872009277344,1.1122673749923706,0.04775552824139595,0.1808739338040811,0.05483350450603536,0.0402623953573204,0.0,0.07857448441087703,0.032083155271798176,0.025742475490064576,0.42459497547492286,0.02653718596718268,0.3456007382060204,2.251551471198354,0.0919221839294917,0.005745136495593231,0.14072196694989714,0.13247926623994424,0.008279954139996515,3241.666349975608,0.327853091911984,301.9663917552707,1.3657997678769866,214.8317880888704,952.6895540583539,0.4752163241179942,0.05634054021070737,0.0013675926120071337,4.330429785130805,1.3571669640016706,0.35393459769842434,0.1433101258940508,nan,nan,0.31781991939413196,0.07117183948174098,0.03608439182435161,0.015837851412857703,2.827363847905267,4.793179330613279,0.0,0.21954519097583078,0.0,0.0,0.0,0.0,0.0,-0.523540671048842,29.174378871917725,
d01d5b37-4094-4147-9aef-eec94f3a5d82,2b3790a643cc-s8112,2b3790a643cc,cifar10-fixed-splits-v1,cifar10-train-validation-test-20260811,cifar10,resnet,8112,0.0003,low,0.0,0.2,adamw,10,128,12000,3000,3000,16,cuda,1.2337593536376954,0.5516666666666666,0.9588611882527669,0.663,1.0742617845535278,0.8872748613357544,0.7080078125,0.9588611882527669,0.663,0.999028554280599,0.645,0.645,0.47675851980845135,0.32332708438237506,0.637607753276825,8.967947959899902,0.2707892556985219,0.982388416926066,0.6185479164123535,4.638460844463423,0.28990380277896394,14.148784637451172,6.749439052502574,10.066568740957536,0.629160546309846,0.42183994078141085,11.975631570933224,0.7484769731833265,5083.643534342448,1.875089128812154,576.5095825195312,2.6473930897234568,1386.3045247395833,4142.758951822917,0.6038445134957632,0.9609086314837137,0.0059469593688845634,15.900437037150065,9.630587577819824,2.055986444155375,0.5879085958003998,364.5059814453125,1742.8495483398438,8.045226891835531,0.43480466802914935,0.8333333333333334,0.6731348435084025,30.11753527323405,21.411430994669598,0.2317642718553543,0.6428781350453695,0.22504498064517975,14808.10546875,39.849578857421875,1.1130075454711914,0.04774564504623413,0.12463186662032515,0.05624953282258314,0.03345612048798476,0.0,0.059779032603392665,0.05389071568523745,0.01950012568210421,0.6076146172696877,0.03797591357935548,0.6504824422199703,2.2419150152854415,0.4022420154785604,0.025140125967410026,0.1401196884553401,0.6969083041134677,0.04355676900709173,5264.363846512287,0.315077270465795,215.51535526884456,1.0742400277815916,149.8228681212954,1010.9920038061672,0.17351799358587539,0.02050330977081962,0.00145128609427849,7.901171960160549,2.6933344312164307,0.3597891690499142,0.17103944641328744,nan,nan,0.6970042453242562,0.07398346861030436,0.03608439182435161,0.07239668525775074,3.2593300096773836,4.534357974240767,0.0,0.14382760731973132,0.0,0.0,0.0,0.0,0.0,-0.12041429982564049,29.240241765975952,
