repetition,seed,scenario,expected_stable_increment,contains_conditional_increment,configurations,raw_spearman,raw_kendall,partial_spearman,granulated_kendall,granulated_min_axis,jiang_cmi,jiang_cmi_min_conditioning,mbe_additive_residual_r,mbe_additive_p,mbe_additive_delta,mbe_additive_delta_ci_low,mbe_additive_class,mbe_interaction_residual_r,mbe_interaction_p,mbe_interaction_delta,mbe_interaction_delta_ci_low,mbe_interaction_class
6,20320771,independent_null,False,False,27,-0.40598290598290593,-0.2934472934472935,-0.1442279709536109,-0.308641975308642,-0.40740740740740744,0.06303987115700681,none,-0.7002442002442002,0.001,-0.001077962931525133,-0.002051994378063569,residual-dependence-only,-0.6147741147741148,0.003,-0.0006428649792847053,-0.001266354295556381,residual-dependence-only
6,20321780,design_proxy,False,False,27,0.9847374847374847,0.9031339031339033,0.5890002111809062,0.8024691358024691,0.6296296296296297,0.4764172016248418,"hp_a,hp_c",0.8351648351648352,0.001,0.0029347360085518453,0.0006391131395803314,increment-supported,0.5592185592185592,0.005,0.0005691631592526798,-0.001439126511494247,residual-dependence-only
6,20322789,interaction_proxy,False,False,27,0.8192918192918193,0.6296296296296297,0.42016471493676905,0.5061728395061729,0.037037037037037056,0.2795177808483492,"hp_a,hp_c",0.8717948717948717,0.001,0.0060943009713128205,0.002899541618969268,increment-supported,0.6459096459096458,0.001,-0.0020716641244669654,-0.0038114140209013388,residual-dependence-only
6,20323798,genuine_increment,True,True,27,0.37301587301587297,0.2592592592592593,0.6834206119781007,0.5802469135802469,0.40740740740740744,0.04752536398157597,hp_c,0.8272283272283273,0.001,0.022240881663400325,0.008729627032710578,increment-supported,0.833943833943834,0.001,0.03029629066059479,0.010034201651904646,increment-supported
6,20324807,axis_specialist_proxy,False,False,27,0.8095238095238095,0.6011396011396013,0.1078043933713836,0.25925925925925924,-0.2592592592592593,0.022470520470590255,hp_a,-0.17399267399267399,0.384,-0.0007813449582499132,-0.0020714638552773237,no-supported-increment,-0.19536019536019533,0.34,-0.0008892887507117916,-0.0014121067028467305,no-supported-increment
6,20325816,sign_flip_increment,False,True,27,0.10927960927960927,0.08831908831908834,0.04380607198758561,0.11111111111111112,-0.037037037037037056,0.0056340370652568925,none,-0.03174603174603174,0.876,-0.0013604145208769292,-0.02833019281355598,no-supported-increment,-0.1746031746031746,0.383,0.05389761241596715,0.016577989982779123,predictive-improvement-only
7,20330778,independent_null,False,False,27,0.01282051282051282,0.025641025641025644,0.07435666755321434,-0.012345679012345678,-0.40740740740740744,0.0004743107063508422,none,0.01465201465201465,0.938,-0.00016978063262973984,-0.0011311522979521754,no-supported-increment,0.27777777777777773,0.16,-0.00020318079628757653,-0.0007612780503871167,no-supported-increment
7,20331787,design_proxy,False,False,27,0.9597069597069596,0.8461538461538463,0.6559387301661698,0.6790123456790124,0.40740740740740744,0.24370766486862164,"hp_a,hp_c",0.6831501831501832,0.001,0.003495795684117564,-0.0008644593884077391,residual-dependence-only,0.4413919413919414,0.019,-0.0016219275087245855,-0.0055153499065410125,residual-dependence-only
7,20332796,interaction_proxy,False,False,27,0.7582417582417582,0.6182336182336183,0.2502998144729283,0.5061728395061729,0.11111111111111113,0.20512136557479427,"hp_a,hp_c",0.7625152625152625,0.001,0.0017279360314131006,-0.0006258707505177035,residual-dependence-only,0.17704517704517705,0.391,-0.00017324201352692144,-0.001141627627856776,no-supported-increment
7,20333805,genuine_increment,True,True,27,0.5323565323565322,0.39031339031339035,0.7891224399806964,0.5061728395061728,0.3333333333333333,0.1128690130580234,none,0.8199023199023199,0.001,0.029417773932265648,0.009823669709562319,increment-supported,0.956043956043956,0.001,0.0368415475786164,0.014077262464640873,increment-supported
7,20334814,axis_specialist_proxy,False,False,27,0.8156288156288156,0.6011396011396013,-0.019234675821145967,0.30864197530864196,-0.1851851851851852,0.04449453337604852,hp_a,-0.08363858363858362,0.685,-0.0013213740652033325,-0.002489446253199183,no-supported-increment,-0.3253968253968254,0.113,-0.00014989552899876465,-0.000462833578557059,no-supported-increment
7,20335823,sign_flip_increment,False,True,27,-0.03907203907203907,-0.048433048433048444,0.006829931395395667,-0.01234567901234566,-0.18518518518518517,0.0016927704579951096,none,-0.07081807081807082,0.726,-0.019010482294392627,-0.03237850499888523,no-supported-increment,0.007326007326007325,0.973,0.03085197824636638,0.013640201816829053,predictive-improvement-only
8,20340785,independent_null,False,False,27,-0.31440781440781446,-0.2250712250712251,0.011775342952107692,-0.16049382716049385,-0.2592592592592593,0.023948412829081996,hp_a,0.1514041514041514,0.463,-0.00024752218106822814,-0.0012235138838964533,no-supported-increment,0.12515262515262515,0.545,-0.0014879304165603489,-0.0024780717291970453,no-supported-increment
8,20341794,design_proxy,False,False,27,0.9682539682539683,0.8746438746438747,0.6544569935168443,0.7777777777777778,0.6296296296296297,0.3974354922560362,"hp_a,hp_c",0.6001221001221001,0.002,5.357916375000986e-05,-0.0029196581257510523,residual-dependence-only,0.5048840048840049,0.009,0.0007565856729422893,-0.000790497437655574,residual-dependence-only
8,20342803,interaction_proxy,False,False,27,0.7277167277167277,0.5954415954415955,0.4700700832982902,0.5555555555555557,0.48148148148148157,0.18784931859498993,"hp_a,hp_c",0.8772893772893773,0.001,0.004462278059327592,0.0016426145052073774,increment-supported,0.5952380952380952,0.003,0.0001863062244950378,-0.00047380638517859227,residual-dependence-only
8,20343812,genuine_increment,True,True,27,0.6965811965811965,0.5042735042735044,0.8901386801941231,0.6790123456790124,0.48148148148148145,0.19212614621814894,none,0.9352869352869353,0.001,0.07783158473508507,0.051065293868555586,increment-supported,0.9377289377289376,0.001,0.10642612711243005,0.05637565796697689,increment-supported
8,20344821,axis_specialist_proxy,False,False,27,0.8211233211233211,0.6068376068376069,-0.07864211712747689,0.38271604938271603,0.03703703703703706,0.014103420776073515,hp_a,-0.045177045177045176,0.839,-0.0003295145161095539,-0.0009424310022209347,no-supported-increment,0.27228327228327226,0.169,-0.00018800147711822528,-0.000439894155910227,no-supported-increment
8,20345830,sign_flip_increment,False,True,27,-0.38949938949938945,-0.2763532763532764,-0.0760770450116721,-0.1851851851851852,-0.3333333333333333,0.05581368499734353,none,-0.2258852258852259,0.278,-0.010235928208600108,-0.030211445569451496,no-supported-increment,-0.3339438339438339,0.091,0.036694659869858474,0.016635000272859534,predictive-improvement-only
9,20350792,independent_null,False,False,27,-0.06837606837606838,-0.042735042735042736,-0.11364290313168697,0.08641975308641976,0.03703703703703704,0.001317786626526267,none,-0.5115995115995117,0.01,-0.00030888782171881353,-0.0010762255918121235,residual-dependence-only,-0.32112332112332115,0.102,-0.000303058856481922,-0.0009633179533455558,no-supported-increment
9,20351801,design_proxy,False,False,27,0.9774114774114774,0.8974358974358976,0.5878649978753383,0.8024691358024691,0.6296296296296297,0.5419883604742034,"hp_a,hp_c",0.8107448107448108,0.001,0.0011683679851782723,-0.0003851162812709279,residual-dependence-only,0.42857142857142855,0.016,-0.00043632272838751984,-0.001817799447544927,residual-dependence-only
9,20352810,interaction_proxy,False,False,27,0.7161172161172161,0.5441595441595443,0.3601583407799717,0.35802469135802467,-0.2592592592592593,0.2256318617407048,none,0.771062271062271,0.001,0.003735223806825347,0.0012091102321817385,increment-supported,0.026251526251526252,0.881,-0.0011538438603740202,-0.0030316876995527776,no-supported-increment
9,20353819,genuine_increment,True,True,27,0.4218559218559218,0.3048433048433049,0.8198296379685033,0.5555555555555556,0.3333333333333333,0.06811330008538881,none,0.9365079365079364,0.001,0.0663476102333129,0.034657336559942235,increment-supported,0.9468864468864469,0.001,0.09912134460031023,0.05803175771628589,increment-supported
9,20354828,axis_specialist_proxy,False,False,27,0.833943833943834,0.6353276353276355,-0.03301380860422129,0.25925925925925924,-0.18518518518518517,0.005768262492382709,hp_a,-0.020146520146520144,0.921,4.115994271676124e-06,-0.0008754739382177603,no-supported-increment,-0.03663003663003663,0.866,-0.000359987500712056,-0.001056697683100094,no-supported-increment
9,20355837,sign_flip_increment,False,True,27,-0.11538461538461539,-0.07692307692307693,-0.033813009655541196,0.012345679012345685,-0.03703703703703703,0.004272547915074441,none,-0.17032967032967034,0.393,-0.028936684141124894,-0.05553660881736997,no-supported-increment,0.07997557997557997,0.693,0.02746653439384075,0.013974818290017853,predictive-improvement-only
10,20360799,independent_null,False,False,27,-0.18925518925518922,-0.12250712250712252,-0.06537475444559843,-0.08641975308641975,-0.2592592592592593,0.006221977034429587,hp_c,0.08913308913308912,0.627,-0.0004313907509646449,-0.0011690293718933556,no-supported-increment,0.017704517704517704,0.931,-0.0011414294138561154,-0.0024560958250919493,no-supported-increment
10,20361808,design_proxy,False,False,27,0.9603174603174602,0.8461538461538463,0.5523707477834415,0.7283950617283951,0.5555555555555556,0.264180278520121,"hp_a,hp_c",0.7692307692307693,0.001,0.002210839814680402,-0.0014282735588775717,residual-dependence-only,0.5146520146520146,0.006,-0.0005625343301508441,-0.0029677491247526253,residual-dependence-only
10,20362817,interaction_proxy,False,False,27,0.6746031746031745,0.50997150997151,0.4117645977813197,0.43209876543209874,0.03703703703703704,0.10192883288189117,"hp_a,hp_c",0.8864468864468864,0.001,0.008173572134159892,0.0039342744231094205,increment-supported,0.6086691086691086,0.003,2.7097555343904775e-05,-0.0011217841431858666,residual-dependence-only
10,20363826,genuine_increment,True,True,27,0.6336996336996337,0.4245014245014246,0.8573399173905064,0.5061728395061729,0.40740740740740744,0.13420392192749914,none,0.9468864468864469,0.001,0.09922724571056009,0.05944460581416522,increment-supported,0.9413919413919414,0.001,0.09501487886795044,0.05211874800807305,increment-supported
10,20364835,axis_specialist_proxy,False,False,27,0.8137973137973138,0.6068376068376069,-0.1082883282049713,0.23456790123456792,-0.18518518518518517,0.04656935393379786,hp_a,-0.3919413919413919,0.044,-0.00036921276419157704,-0.0015280153603882257,residual-dependence-only,-0.489010989010989,0.011,-0.000724297479753961,-0.0015718312851700034,residual-dependence-only
10,20365844,sign_flip_increment,False,True,27,-0.1800976800976801,-0.13390313390313394,-0.20224220200607984,-0.03703703703703704,-0.18518518518518517,0.012972727078946646,none,0.08852258852258853,0.687,-0.027107114979153565,-0.054458251812896284,no-supported-increment,-0.12087912087912088,0.56,0.04197944189491164,0.009526179519648818,predictive-improvement-only
11,20370806,independent_null,False,False,27,-0.21428571428571427,-0.13390313390313394,0.04839312458350442,-0.06172839506172841,-0.2592592592592593,0.011054219835424137,hp_a,-0.042735042735042736,0.835,-0.0014269049976097254,-0.002887699147787693,no-supported-increment,0.3253968253968254,0.102,-0.0003705791470953058,-0.0016933186731973178,no-supported-increment
11,20371815,design_proxy,False,False,27,0.9694749694749695,0.8803418803418804,0.6172526765399577,0.7777777777777778,0.5555555555555556,0.3429537633021512,"hp_a,hp_c",0.7295482295482296,0.001,-0.0014190720910198327,-0.0049917862151827004,residual-dependence-only,0.5134310134310134,0.007,-0.00042735230023314454,-0.0015623666243206526,residual-dependence-only
11,20372824,interaction_proxy,False,False,27,0.721001221001221,0.5384615384615385,0.400495726587725,0.5061728395061729,0.1111111111111111,0.1663747503003585,"hp_a,hp_c",0.8717948717948717,0.001,0.006174529921160133,0.002593166734754279,increment-supported,0.6404151404151404,0.001,-0.0004859029345496077,-0.0017201039893852386,residual-dependence-only
11,20373833,genuine_increment,True,True,27,0.6416361416361417,0.4871794871794872,0.7849131411415422,0.6790123456790124,0.5555555555555556,0.17871905825501364,none,0.8400488400488401,0.001,0.0542507474216933,0.013236689661151952,increment-supported,0.8302808302808303,0.001,0.05589174005314478,0.0042842859486074076,increment-supported
11,20374842,axis_specialist_proxy,False,False,27,0.876068376068376,0.7264957264957266,-0.006006324497714199,0.5555555555555556,0.18518518518518517,0.06029667880956914,hp_a,-0.1813186813186813,0.381,-0.00022459090078856894,-0.0012849313817950307,no-supported-increment,-0.31318681318681324,0.121,-0.00013259374874350673,-0.0006791302327435965,no-supported-increment
11,20375851,sign_flip_increment,False,True,27,0.2039072039072039,0.11680911680911683,-0.3815634650231032,0.06172839506172839,-0.18518518518518523,0.00986483742788268,none,-0.4126984126984126,0.041,-0.01572640446214974,-0.03133897376271783,residual-dependence-only,-0.6807081807081806,0.001,0.011722014554744756,-0.0025710704530576317,residual-dependence-only
12,20380813,independent_null,False,False,27,-0.115995115995116,-0.07122507122507124,-0.08024435115828138,-0.012345679012345678,-0.3333333333333333,0.0029573667581513645,hp_b,0.1758241758241758,0.398,-0.0014489051243135424,-0.002341784146736128,no-supported-increment,-0.4267399267399268,0.029,-0.00043186392023007725,-0.0010429463167800155,residual-dependence-only
12,20381822,design_proxy,False,False,27,0.9792429792429792,0.8803418803418804,0.5818604506778579,0.7530864197530865,0.5555555555555556,0.3424636341825048,"hp_a,hp_c",0.854090354090354,0.001,0.0018403464056194804,-0.0018499859881404644,residual-dependence-only,0.6355311355311355,0.002,0.0004212891853119082,-0.0007033095949430914,residual-dependence-only
12,20382831,interaction_proxy,False,False,27,0.669108669108669,0.5042735042735044,0.3914708088965292,0.40740740740740744,-0.03703703703703703,0.1528419240347834,"hp_a,hp_c",0.8705738705738705,0.001,0.0075465865464448495,0.003184914024541276,increment-supported,0.3418803418803419,0.089,4.474603116559183e-05,-0.0004436915175976906,no-supported-increment
12,20383840,genuine_increment,True,True,27,0.7484737484737484,0.54985754985755,0.8448737891654247,0.6790123456790124,0.40740740740740744,0.22596935160855433,hp_b,0.8888888888888888,0.001,0.03787144529503873,0.022176849285352466,increment-supported,0.876068376068376,0.001,0.022844180739453046,0.010353126132358939,increment-supported
12,20384849,axis_specialist_proxy,False,False,27,0.8095238095238095,0.6068376068376069,0.11040071861905414,0.3333333333333333,-0.2592592592592593,0.042807418118298614,hp_a,-0.11233211233211234,0.583,-0.0017724530276385757,-0.0036913998118296497,no-supported-increment,0.14835164835164835,0.451,-0.0009008348872910077,-0.00180573020931291,no-supported-increment
12,20385858,sign_flip_increment,False,True,27,0.07814407814407814,0.06552706552706554,-0.07896609978946634,0.08641975308641975,0.03703703703703704,0.003099539685051138,none,-0.15995115995115994,0.45,-0.02249692193813553,-0.06431513936192339,no-supported-increment,-0.22344322344322343,0.267,0.030037606358906264,0.006679544412812096,predictive-improvement-only
13,20390820,independent_null,False,False,27,-0.07203907203907202,-0.042735042735042736,0.028031972609088417,-0.1358024691358025,-0.2592592592592593,0.001317786626526267,none,0.3473748473748474,0.069,-0.00031069614919182996,-0.0012926096902301093,no-supported-increment,-0.28205128205128205,0.164,-0.0010975961769628916,-0.002254464760489465,no-supported-increment
13,20391829,design_proxy,False,False,27,0.974969474969475,0.8860398860398863,0.6607849122700467,0.7777777777777778,0.48148148148148157,0.3748354419360245,"hp_a,hp_c",0.7893772893772893,0.001,0.0046805021726332545,0.0005018668950671172,increment-supported,0.5122100122100123,0.01,0.0008144660462469609,-0.0008280864222960667,residual-dependence-only
13,20392838,interaction_proxy,False,False,27,0.7789987789987789,0.6182336182336183,0.4671955363206972,0.5061728395061729,0.3333333333333333,0.16384142218464096,"hp_a,hp_c",0.826007326007326,0.001,0.004881926156792308,0.0010569615402382252,increment-supported,0.721001221001221,0.001,0.0014743595224268758,-0.0003015936937781425,residual-dependence-only
13,20393847,genuine_increment,True,True,27,0.5006105006105006,0.33333333333333337,0.8294063940726475,0.5308641975308642,0.2592592592592593,0.0817041659455104,none,0.8974358974358974,0.001,0.05448426965497004,0.024956341422841727,increment-supported,0.887057387057387,0.001,0.06063812104913564,0.027629000117154398,increment-supported
13,20394856,axis_specialist_proxy,False,False,27,0.8449328449328449,0.6581196581196582,-0.03684826928174858,0.30864197530864196,-0.11111111111111113,0.12045661082251999,hp_a,0.14774114774114774,0.454,-0.0019851161012647504,-0.0032135615998665616,no-supported-increment,0.394993894993895,0.035,-0.0019138448444682866,-0.004148031059423746,residual-dependence-only
