repetition,seed,scenario,expected_stable_increment,contains_conditional_increment,configurations,raw_spearman,raw_kendall,partial_spearman,granulated_kendall,granulated_min_axis,jiang_cmi,jiang_cmi_min_conditioning,mbe_additive_residual_r,mbe_additive_p,mbe_additive_delta,mbe_additive_delta_ci_low,mbe_additive_class,mbe_interaction_residual_r,mbe_interaction_p,mbe_interaction_delta,mbe_interaction_delta_ci_low,mbe_interaction_class
1,40274810,axis_specialist_proxy,False,False,27,0.8443223443223443,0.6638176638176639,0.05968521180739531,0.38271604938271603,-0.037037037037037056,0.021289010477620576,hp_a,0.06593406593406594,0.739,-0.0008003962710581534,-0.002774952024155057,no-supported-increment,-0.3339438339438339,0.075,-0.0005813853601038584,-0.001252889025778475,no-supported-increment
1,40275819,sign_flip_increment,False,True,27,-0.43345543345543347,-0.3105413105413106,-0.16398209013957146,-0.2592592592592593,-0.5555555555555556,0.041790327785305816,hp_a,-0.17216117216117213,0.402,0.002566670427074959,-0.011737412596072267,no-supported-increment,-0.35347985347985345,0.079,0.04887570397024921,0.0187166755362359,predictive-improvement-only
2,40280781,independent_null,False,False,27,-0.10195360195360195,-0.07692307692307693,-0.2511312463362758,-0.16049382716049385,-0.48148148148148157,0.004272547915074441,none,-0.3492063492063492,0.088,0.0003453469926857772,-0.0015375107729744138,no-supported-increment,-0.49145299145299143,0.008,0.001030954024172367,-0.00022374191147617165,residual-dependence-only
2,40281790,design_proxy,False,False,27,0.9774114774114774,0.8974358974358976,0.710133314761733,0.7777777777777778,0.6296296296296297,0.45299103648510414,"hp_a,hp_c",0.9212454212454212,0.001,0.0038594293079544234,0.0009037784380717962,increment-supported,0.6092796092796092,0.001,0.0003746003521137315,-0.0007369703040417298,residual-dependence-only
2,40282799,interaction_proxy,False,False,27,0.8492063492063492,0.6980056980056981,0.2620874559301152,0.654320987654321,0.18518518518518523,0.26283814021642193,"hp_a,hp_c",0.7197802197802197,0.001,0.0042152857229691455,0.0013580248500700718,increment-supported,-0.02869352869352869,0.885,-0.00048209208583173836,-0.0011600330408887834,no-supported-increment
2,40283808,genuine_increment,True,True,27,0.6544566544566545,0.48148148148148157,0.8350779103860073,0.6049382716049383,0.1111111111111111,0.13646364835059493,hp_b,0.8223443223443224,0.001,0.05437898924558811,0.0158819860965508,increment-supported,0.9139194139194139,0.001,0.04989330835519666,0.016926422345774083,increment-supported
2,40284817,axis_specialist_proxy,False,False,27,0.8406593406593406,0.6581196581196582,-0.18980760561706497,0.35802469135802467,-0.1111111111111111,0.017308578484410676,hp_a,-0.03418803418803419,0.844,-0.0007632072252127513,-0.0016421804997059552,no-supported-increment,-0.026251526251526252,0.893,-0.00036717181754675806,-0.0008855547246601787,no-supported-increment
2,40285826,sign_flip_increment,False,True,27,0.017704517704517704,0.00854700854700855,0.17325538255413808,-0.1111111111111111,-0.40740740740740744,5.26960554657095e-05,none,-0.2271062271062271,0.263,0.0030959250776451328,-0.01246337096339697,no-supported-increment,-0.27167277167277165,0.161,0.02810589084194331,0.011882795025401174,predictive-improvement-only
3,40290788,independent_null,False,False,27,-0.10195360195360195,-0.042735042735042736,0.13166103393690626,0.16049382716049385,-0.03703703703703703,0.001317786626526267,none,0.04700854700854701,0.827,-0.0018585721848120278,-0.0037363553887086653,no-supported-increment,0.3601953601953602,0.05,-0.0008514909845549531,-0.0016244274813506058,residual-dependence-only
3,40291797,design_proxy,False,False,27,0.9877899877899877,0.9316239316239318,0.688643637960686,0.7283950617283951,0.48148148148148145,0.5587070175386023,"hp_a,hp_c",0.9462759462759464,0.001,0.003941711236486574,0.0014193104416606475,increment-supported,0.6727716727716728,0.001,0.0013630174298288377,-2.190591165709892e-05,residual-dependence-only
3,40292806,interaction_proxy,False,False,27,0.8156288156288156,0.6581196581196582,0.35707877413354244,0.5802469135802469,0.33333333333333337,0.1307167844280301,"hp_a,hp_c",0.8852258852258852,0.001,0.008354216389620799,0.003209282802365692,increment-supported,0.7271062271062271,0.001,-0.00024304551304738312,-0.0011130808859744076,residual-dependence-only
3,40293815,genuine_increment,True,True,27,0.5653235653235653,0.4074074074074075,0.7582240706872072,0.5555555555555556,0.3333333333333333,0.12328371100053608,none,0.7533577533577533,0.001,0.04559092026931273,0.015234142596713447,increment-supported,0.8620268620268621,0.001,0.08081388032671441,0.028510594699646067,increment-supported
3,40294824,axis_specialist_proxy,False,False,27,0.8833943833943834,0.7037037037037038,-0.036147557758477146,0.3333333333333333,-0.1111111111111111,0.05740119730379908,hp_a,0.03968253968253968,0.832,-0.0009244619776077653,-0.0013936255850827452,no-supported-increment,-0.2399267399267399,0.221,-0.000865159135488661,-0.0016312975519722512,no-supported-increment
3,40295833,sign_flip_increment,False,True,27,-0.14774114774114774,-0.13390313390313394,-0.012674193729814431,-0.03703703703703704,-0.18518518518518517,0.012972727078946646,none,0.13003663003663005,0.522,-0.014380524795003492,-0.02877387932273276,no-supported-increment,0.13797313797313798,0.509,0.03417855259415849,0.015033927975693091,predictive-improvement-only
4,40300795,independent_null,False,False,27,-0.06532356532356533,-0.07692307692307693,0.058524371784045286,-0.08641975308641976,-0.18518518518518523,0.004272547915074441,none,-0.09218559218559218,0.668,-0.0007314494016023299,-0.001762238142320833,no-supported-increment,0.16117216117216115,0.42,-0.00027314102994225285,-0.0013324420824620702,no-supported-increment
4,40301804,design_proxy,False,False,27,0.9590964590964591,0.8347578347578348,0.5511455085419752,0.6296296296296297,0.40740740740740744,0.2527380921608669,"hp_a,hp_c",0.7796092796092796,0.002,0.004256908402879581,0.0006532931242962242,increment-supported,0.442002442002442,0.021,-0.0015100873648890446,-0.0031121689008048975,residual-dependence-only
4,40302813,interaction_proxy,False,False,27,0.8003663003663004,0.6068376068376069,0.34520293540641056,0.43209876543209874,-0.18518518518518523,0.1549554212830241,"hp_a,hp_c",0.6318681318681317,0.001,0.004740949416128713,0.0013489419824160166,increment-supported,0.07264957264957266,0.75,-0.002125065915939507,-0.0035338732622229763,no-supported-increment
4,40303822,genuine_increment,True,True,27,0.594017094017094,0.4131054131054132,0.8523894642991463,0.48148148148148157,-0.1111111111111111,0.10670920874456204,hp_b,0.9120879120879121,0.001,0.062407089179697076,0.03179814134273765,increment-supported,0.9529914529914528,0.001,0.09800910236254427,0.04803332870756257,increment-supported
4,40304831,axis_specialist_proxy,False,False,27,0.8504273504273504,0.6296296296296297,-0.10277526156481152,0.2839506172839506,-0.18518518518518517,0.011952009789894925,hp_a,-0.1452991452991453,0.514,-0.0006187469022337199,-0.001724520551416098,no-supported-increment,-0.23931623931623933,0.227,-0.00010084807355321794,-0.0006166311151000947,no-supported-increment
4,40305840,sign_flip_increment,False,True,27,0.005494505494505494,-0.014245014245014247,0.07061171075133527,0.012345679012345677,-0.037037037037037056,0.0001463811004882696,none,0.17887667887667885,0.38,-0.006311780903575318,-0.013352225757921301,no-supported-increment,0.03663003663003663,0.865,0.007994714515566242,-0.0021356928776708486,no-supported-increment
5,40310802,independent_null,False,False,27,-0.09035409035409035,-0.06552706552706554,-0.1027502490225402,-0.012345679012345715,-0.2592592592592593,0.003099539685051138,none,0.16788766788766787,0.414,-0.0018707280545065402,-0.0033377154003836696,no-supported-increment,0.1855921855921856,0.361,0.0004876405413651707,-0.0002733434084742445,no-supported-increment
5,40311811,design_proxy,False,False,27,0.9829059829059829,0.9145299145299146,0.6912174042822771,0.8271604938271605,0.7037037037037037,0.49558023906798176,"hp_a,hp_c",0.8369963369963369,0.001,0.006828365990371574,0.0021433328752838037,increment-supported,0.5671550671550671,0.006,0.001348670055617002,-0.0006459391287597745,residual-dependence-only
5,40312820,interaction_proxy,False,False,27,0.6703296703296703,0.4643874643874645,0.4285829203017719,0.23456790123456792,-0.2592592592592593,0.10415789608921378,"hp_a,hp_c",0.8522588522588521,0.001,0.005939288302714868,0.0029065652682865608,increment-supported,0.2973137973137973,0.147,-0.0005825978769879083,-0.0010924574134986726,no-supported-increment
5,40313829,genuine_increment,True,True,27,0.5665445665445665,0.4131054131054132,0.7395194705126509,0.5308641975308642,0.18518518518518517,0.1268671935866544,none,0.7789987789987789,0.001,0.01943811139873909,0.000762624822026727,increment-supported,0.8626373626373625,0.001,0.031332943134856225,0.004856933374362498,increment-supported
5,40314838,axis_specialist_proxy,False,False,27,0.7631257631257632,0.5441595441595443,-0.09499292489797552,0.08641975308641973,-0.5555555555555556,0.04493759037698191,hp_a,-0.06593406593406594,0.73,-0.0009758886906381936,-0.0018111468515766397,no-supported-increment,-0.21367521367521367,0.276,0.0004977895860500906,-0.0006457474394915687,no-supported-increment
5,40315847,sign_flip_increment,False,True,27,0.028083028083028084,0.019943019943019946,0.10606073347300785,-0.012345679012345678,-0.25925925925925924,0.00028691627396563465,none,-0.027472527472527472,0.895,-0.04330074201639801,-0.07757737100067454,no-supported-increment,0.031135531135531136,0.88,0.03607958452752942,0.00931206600823094,predictive-improvement-only
6,40320809,independent_null,False,False,27,-0.33333333333333326,-0.23076923076923084,0.008404196491616632,-0.1604938271604938,-0.48148148148148145,0.0387633952771242,none,-0.612942612942613,0.001,8.257292760465232e-05,-0.0008336284880600489,residual-dependence-only,-0.2277167277167277,0.255,-0.0009077013426967984,-0.0015553344798281952,no-supported-increment
6,40321818,design_proxy,False,False,27,0.9853479853479853,0.9202279202279204,0.5416568992980819,0.8024691358024691,0.5555555555555556,0.512173272838888,"hp_a,hp_c",0.8455433455433455,0.001,0.006938523150912972,0.003208535610086743,increment-supported,0.557997557997558,0.006,-0.00014375158093004638,-0.0008940880243845536,residual-dependence-only
6,40322827,interaction_proxy,False,False,27,0.749084249084249,0.5726495726495727,0.3261202996403541,0.5308641975308642,0.48148148148148157,0.15045971224968033,"hp_a,hp_c",0.7393162393162392,0.001,0.0049786388805431805,0.0012089071879483615,increment-supported,0.3003663003663003,0.12,-0.001700385480756808,-0.0033991274515358166,no-supported-increment
6,40323836,genuine_increment,True,True,27,0.6446886446886446,0.4757834757834758,0.7539990485563199,0.6790123456790124,0.4074074074074074,0.1488699447426968,hp_c,0.7722832722832721,0.001,0.011745867545654518,0.002989695143307963,increment-supported,0.8241758241758241,0.001,0.02789682726823229,0.010370624135618029,increment-supported
6,40324845,axis_specialist_proxy,False,False,27,0.833943833943834,0.6410256410256411,-0.02033637471291426,0.35802469135802467,-0.2592592592592593,0.03500879250033293,hp_a,-0.02503052503052503,0.905,0.0010776798587512609,-0.000669463656402162,no-supported-increment,-0.17704517704517705,0.386,-0.0004901495876319627,-0.0012738301927460525,no-supported-increment
6,40325854,sign_flip_increment,False,True,27,0.2625152625152625,0.18518518518518523,0.1380488038360029,0.06172839506172842,-0.1111111111111111,0.024880935059133972,none,0.18376068376068375,0.356,-0.013007620524749075,-0.02568189118912165,no-supported-increment,-0.0115995115995116,0.946,0.023229315787461836,0.007540933686832475,predictive-improvement-only
7,40330816,independent_null,False,False,27,-0.05067155067155067,-0.042735042735042736,-0.1497694171666758,-0.11111111111111112,-0.33333333333333337,0.001317786626526267,none,0.05006105006105006,0.805,0.00015712779524900203,-0.0008877224692983337,no-supported-increment,0.14407814407814404,0.48,-0.0018881802439710462,-0.003743750577839008,no-supported-increment
7,40331825,design_proxy,False,False,27,0.9804639804639804,0.9088319088319089,0.6407461439200483,0.7283950617283951,0.5555555555555556,0.46850449687909257,"hp_a,hp_c",0.9090354090354089,0.001,0.003077660535357984,0.0013388812271342033,increment-supported,0.5512820512820513,0.008,0.0006555543060668525,-0.00011940847895991625,residual-dependence-only
7,40332834,interaction_proxy,False,False,27,0.6807081807081806,0.50997150997151,0.31062505134371754,0.5061728395061729,0.25925925925925924,0.15759821134785434,"hp_a,hp_c",0.5891330891330891,0.002,0.0034095435032601585,0.0007623715019281219,increment-supported,-0.23931623931623933,0.24,-0.000696667582221101,-0.0024210152945802433,no-supported-increment
7,40333843,genuine_increment,True,True,27,0.7167277167277167,0.5612535612535613,0.7645141753750242,0.6543209876543209,0.6296296296296295,0.24097863258629884,none,0.9126984126984127,0.001,0.029612294441755532,0.014063445035965882,increment-supported,0.963980463980464,0.001,0.04220731487549707,0.023911052661685087,increment-supported
7,40334852,axis_specialist_proxy,False,False,27,0.8333333333333333,0.6524216524216525,0.052924207501943335,0.38271604938271603,-0.037037037037037056,0.06636565031076525,hp_a,-0.16178266178266176,0.412,-0.00023272629859665342,-0.0007263717006819364,no-supported-increment,0.2686202686202686,0.179,0.00022154059826652063,-0.0002325544422972454,no-supported-increment
7,40335861,sign_flip_increment,False,True,27,-0.03235653235653236,-0.00854700854700855,-0.136944078065222,-0.012345679012345678,-0.18518518518518517,5.26960554657095e-05,none,-0.3113553113553113,0.111,-0.05919115209642793,-0.12478002266738147,no-supported-increment,-0.384004884004884,0.047,0.08176630451265664,0.04038489895822733,increment-supported
8,40340823,independent_null,False,False,27,-0.06227106227106227,-0.03133903133903134,0.06751870462453766,0.11111111111111109,-0.03703703703703706,0.0007085765771186966,none,-0.13003663003663005,0.515,4.959641592212037e-05,-0.0005842265941828726,no-supported-increment,-0.12271062271062269,0.557,-0.00041355908974004783,-0.0009409435287766711,no-supported-increment
8,40341832,design_proxy,False,False,27,0.9865689865689865,0.9145299145299146,0.6319921670286538,0.8024691358024691,0.5555555555555557,0.4794621382156985,"hp_a,hp_c",0.8449328449328449,0.001,0.004339042030242024,0.0012616639707011097,increment-supported,0.5915750915750917,0.002,0.0003991179358388431,-0.0004082269655584602,residual-dependence-only
8,40342841,interaction_proxy,False,False,27,0.826007326007326,0.6353276353276355,0.39222673807631947,0.5308641975308642,0.1111111111111111,0.1239714049321496,"hp_a,hp_c",0.76007326007326,0.001,0.003876957053537881,0.0005114998947654888,increment-supported,0.4377289377289378,0.022,-0.00014847997786085997,-0.0015944529170968088,residual-dependence-only
8,40343850,genuine_increment,True,True,27,0.6465201465201466,0.47008547008547014,0.7837165715288613,0.6296296296296297,0.40740740740740744,0.16315494133487676,hp_b,0.877899877899878,0.001,0.022465145945039545,0.008774935296491006,increment-supported,0.8919413919413919,0.001,0.022763226308530376,0.00940203410914379,increment-supported
8,40344859,axis_specialist_proxy,False,False,27,0.8632478632478632,0.680911680911681,-0.06748518342910821,0.3333333333333333,-0.1111111111111111,0.0544052265194241,hp_a,-0.040903540903540904,0.839,-0.0016590828112335535,-0.0034498439564833077,no-supported-increment,-0.09829059829059829,0.635,-0.0008098413405267912,-0.0018085314187752644,no-supported-increment
8,40345868,sign_flip_increment,False,True,27,0.10073260073260072,0.048433048433048444,0.14276330177995294,0.06172839506172839,-0.1111111111111111,0.0016927704579951096,none,0.2948717948717948,0.15,-0.005740141921466636,-0.01351838979052854,no-supported-increment,0.20757020757020758,0.295,0.012789245123045277,-0.003228976379083749,no-supported-increment
9,40350830,independent_null,False,False,27,-0.0873015873015873,-0.06552706552706554,-0.06322821319462808,0.012345679012345678,-0.1111111111111111,0.003099539685051138,none,-0.03296703296703297,0.856,-0.0007376984509324287,-0.001469594609969832,no-supported-increment,-0.43833943833943834,0.02,0.0003859932554758855,-0.000549976607418247,residual-dependence-only
9,40351839,design_proxy,False,False,27,0.9743589743589743,0.8860398860398863,0.6267879768052486,0.6790123456790124,0.48148148148148145,0.4141370129284836,"hp_a,hp_c",0.7283272283272283,0.001,0.0031051391287102523,0.0006612916222113425,increment-supported,0.554945054945055,0.004,-0.001867357477927904,-0.004037072266785715,residual-dependence-only
9,40352848,interaction_proxy,False,False,27,0.7307692307692307,0.5327635327635328,0.45147551186621626,0.43209876543209874,0.03703703703703704,0.15731789941836394,"hp_a,hp_c",0.7796092796092796,0.001,0.0038906040573513535,0.00029637006209416944,increment-supported,0.5207570207570207,0.005,-0.0001296658403136938,-0.0011301828861375975,residual-dependence-only
9,40353857,genuine_increment,True,True,27,0.6843711843711844,0.5441595441595443,0.7957027436899635,0.7283950617283951,0.40740740740740744,0.2026354131237398,hp_c,0.8962148962148961,0.001,0.053507203693784255,0.022288011107737305,increment-supported,0.9053724053724053,0.001,0.04811052787550078,0.01976893969974466,increment-supported
9,40354866,axis_specialist_proxy,False,False,27,0.826007326007326,0.6410256410256411,0.05678255285882424,0.35802469135802467,-0.1111111111111111,0.0046154900035603914,hp_a,-0.23626373626373626,0.204,-0.0008720862215991325,-0.001620480441060265,no-supported-increment,-0.3302808302808303,0.1,7.505453703871186e-05,-0.0012455137591067134,no-supported-increment
9,40355875,sign_flip_increment,False,True,27,0.19719169719169719,0.14529914529914534,0.08603859183107435,0.06172839506172842,-0.11111111111111108,0.015283017591014091,none,0.14102564102564102,0.468,-0.008761305771124148,-0.02493727351484245,no-supported-increment,0.3418803418803419,0.064,0.05519602568998144,0.025988643347499864,predictive-improvement-only
10,40360837,independent_null,False,False,27,-0.051892551892551896,-0.025641025641025644,-0.12006081090033893,-0.03703703703703704,-0.1111111111111111,0.0004743107063508422,none,-0.5195360195360195,0.011,-0.00104426283940608,-0.002237164821028192,residual-dependence-only,-0.49877899877899873,0.007,-0.0010103888835021994,-0.002414316552756659,residual-dependence-only
10,40361846,design_proxy,False,False,27,0.9816849816849815,0.9088319088319089,0.67414757323027,0.7530864197530865,0.6296296296296297,0.5156595406655878,"hp_a,hp_c",0.8431013431013431,0.001,0.004720827922105294,0.00179989393190243,increment-supported,0.7185592185592186,0.001,0.0001322548206114842,-0.0023961755577312565,residual-dependence-only
10,40362855,interaction_proxy,False,False,27,0.7802197802197801,0.6467236467236468,0.41730535849839123,0.5308641975308642,0.11111111111111108,0.231458377923085,"hp_a,hp_c",0.8217338217338217,0.001,0.007754062181407033,0.003809725887698512,increment-supported,0.4328449328449328,0.025,-0.0007548574366283128,-0.0025586897719137034,residual-dependence-only
10,40363864,genuine_increment,True,True,27,0.594017094017094,0.41880341880341887,0.8514515150312689,0.5308641975308642,0.18518518518518523,0.09687482479631081,hp_b,0.8919413919413919,0.001,0.025714707210815445,0.007878826993982338,increment-supported,0.8687423687423688,0.001,0.011240928549373072,-0.02510256350387194,residual-dependence-only
10,40364873,axis_specialist_proxy,False,False,27,0.8815628815628815,0.7094017094017095,0.13706229442661177,0.48148148148148145,0.11111111111111113,0.050541233529063735,hp_a,0.24542124542124538,0.23,-0.0013415377988044638,-0.002055706559392734,no-supported-increment,-0.03907203907203907,0.856,5.452910134720254e-05,-0.0007774184973474215,no-supported-increment
10,40365882,sign_flip_increment,False,True,27,-0.0115995115995116,0.00854700854700855,-0.19121509189462316,-0.03703703703703704,-0.1111111111111111,5.26960554657095e-05,none,-0.1568986568986569,0.428,-0.014721726634924132,-0.02778925701159445,no-supported-increment,-0.5073260073260073,0.007,0.028623338721572168,0.005849394911227694,increment-supported
11,40370844,independent_null,False,False,27,0.42124542124542125,0.2934472934472935,0.1065052725181904,0.23456790123456794,0.1851851851851852,0.033646091107240414,hp_a,0.2576312576312576,0.21,-0.0013616040863215842,-0.0030897025903205626,no-supported-increment,-0.04151404151404151,0.848,0.00014292574759616934,-0.0005571435032948255,no-supported-increment
11,40371853,design_proxy,False,False,27,0.978021978021978,0.8974358974358976,0.6218383441378333,0.8024691358024691,0.7037037037037037,0.43383556538842377,"hp_a,hp_c",0.9010989010989011,0.001,0.005420284254430563,0.0021566053976766917,increment-supported,0.5415140415140415,0.004,2.367515628004871e-05,-0.001993932013376193,residual-dependence-only
11,40372862,interaction_proxy,False,False,27,0.796092796092796,0.5954415954415955,0.4834622777091817,0.5308641975308642,0.1111111111111111,0.08567945581341177,"hp_a,hp_c",0.7087912087912087,0.001,0.005349667829383592,0.0006590974366022214,increment-supported,0.5006105006105006,0.014,0.001370884450252574,-0.00036373177259573305,residual-dependence-only
11,40373871,genuine_increment,True,True,27,0.5854700854700854,0.4074074074074075,0.7656367351108164,0.6049382716049383,0.2592592592592593,0.12328371100053608,none,0.8547008547008547,0.001,0.036329137465451806,0.012086628292957263,increment-supported,0.9310134310134309,0.001,0.05221323004516215,0.020702584665452065,increment-supported
11,40374880,axis_specialist_proxy,False,False,27,0.8461538461538461,0.6524216524216525,0.1596277840315549,0.3333333333333333,-0.03703703703703704,0.027212447490245678,hp_a,0.21855921855921853,0.29,0.00034894056809836767,-0.0004857168918375702,no-supported-increment,-0.07936507936507936,0.682,-0.00024330455449434428,-0.0011662225603786258,no-supported-increment
11,40375889,sign_flip_increment,False,True,27,0.054945054945054944,0.03133903133903134,0.19886200859488895,-0.03703703703703706,-0.18518518518518523,0.0007085765771186966,none,0.3717948717948718,0.068,0.0014842843739459183,-0.004924078309802175,no-supported-increment,-0.06654456654456653,0.739,-0.0014947200052096241,-0.005894879190445825,no-supported-increment
12,40380851,independent_null,False,False,27,-0.3247863247863248,-0.2250712250712251,0.048461805095924855,-0.0617283950617284,-0.1111111111111111,0.02708400962481303,hp_a,-0.033577533577533576,0.87,-0.0005445409469670894,-0.00119204846272244,no-supported-increment,-0.2442002442002442,0.227,-0.000612014392965001,-0.001523145661206727,no-supported-increment
12,40381860,design_proxy,False,False,27,0.9822954822954822,0.9202279202279204,0.6038814977595298,0.7777777777777778,0.6296296296296297,0.5999689527898464,"hp_a,hp_c",0.6709401709401709,0.001,0.002894713181620539,0.0007748599481760591,increment-supported,0.41086691086691085,0.037,-8.201269312518682e-06,-0.0009170194625368881,residual-dependence-only
12,40382869,interaction_proxy,False,False,27,0.7802197802197801,0.5783475783475784,0.39529678519546657,0.48148148148148157,0.037037037037037056,0.1332210658228962,"hp_a,hp_c",0.7393162393162392,0.001,0.0029582588977578733,0.0002590038541452007,increment-supported,0.04029304029304029,0.835,-0.0007315952525603405,-0.0015844483971542353,no-supported-increment
12,40383878,genuine_increment,True,True,27,0.5421245421245421,0.37321937321937326,0.7899989285780762,0.6296296296296297,0.25925925925925924,0.08513772647793123,hp_c,0.7857142857142856,0.001,0.03901776729168076,0.014660297019354653,increment-supported,0.8217338217338217,0.001,0.017190015333118033,0.004457839757294211,increment-supported
12,40384887,axis_specialist_proxy,False,False,27,0.8846153846153846,0.720797720797721,0.11937177377872449,0.5061728395061729,0.2592592592592593,0.07493820732409102,hp_a,0.1221001221001221,0.555,-0.0006312716564068396,-0.001969636562521638,no-supported-increment,0.5433455433455433,0.004,-0.0005421317234453136,-0.0010783624058466983,residual-dependence-only
12,40385896,sign_flip_increment,False,True,27,-0.2802197802197802,-0.1680911680911681,-0.3419550763863545,-0.16049382716049385,-0.48148148148148157,0.0204784947811913,none,-0.5012210012210012,0.012,-0.02901274683362387,-0.06965536973395106,residual-dependence-only,-0.43589743589743585,0.023,0.07036893029328845,0.037622423758195134,increment-supported
13,40390858,independent_null,False,False,27,-0.48168498168498164,-0.33333333333333337,0.047524114542539075,-0.16049382716049385,-0.33333333333333337,0.07761097336519847,hp_c,-0.0231990231990232,0.908,-0.001297583227344407,-0.002480040979729751,no-supported-increment,-0.10378510378510379,0.617,-0.00011330435120833482,-0.0005989845968432881,no-supported-increment
13,40391867,design_proxy,False,False,27,0.9676434676434676,0.8575498575498577,0.6563488707263606,0.7037037037037037,0.48148148148148157,0.2631680418225342,"hp_a,hp_c",0.8547008547008547,0.001,0.007850782238617937,0.0035473132186435137,increment-supported,0.3663003663003663,0.065,0.0006461792760359165,-0.001509308915004401,no-supported-increment
13,40392876,interaction_proxy,False,False,27,0.7875457875457876,0.6011396011396013,0.3921139785648706,0.43209876543209874,0.037037037037037056,0.20279735464736187,"hp_a,hp_c",0.833943833943834,0.001,0.008644820765797865,0.004246005910637264,increment-supported,0.3308913308913309,0.082,-0.001844138502272349,-0.003357485600272988,no-supported-increment
13,40393885,genuine_increment,True,True,27,0.4993894993894994,0.3618233618233619,0.7750972450839987,0.5555555555555556,0.33333333333333337,0.08461107030336851,hp_b,0.6324786324786325,0.001,0.01644203033150583,-0.003448387611162131,residual-dependence-only,0.9035409035409036,0.001,0.06500755643704118,0.03710325419011383,increment-supported
13,40394894,axis_specialist_proxy,False,False,27,0.8095238095238095,0.5954415954415955,-0.02626028294886212,0.1851851851851852,-0.3333333333333333,0.09146603589075743,hp_a,-0.28205128205128205,0.145,-0.0005209229287838381,-0.0010825750373229547,no-supported-increment,0.2539682539682539,0.211,-1.3438112082795467e-05,-0.00050333194472759,no-supported-increment
