scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,legacy_partial_reject_rate,legacy_partial_reject_ci_low,legacy_partial_reject_ci_high,crossfit_residual_reject_rate,crossfit_residual_reject_ci_low,crossfit_residual_reject_ci_high,joint_increment_decision_rate,joint_increment_decision_ci_low,joint_increment_decision_ci_high,profile_pass_rate,profile_pass_ci_low,profile_pass_ci_high,repetitions,median_residual_r,median_delta_mse,median_relative_mse_improvement
clustered_null,conditional-null,False,100,3,polynomial_ridge_interactions,0.4,0.3094012864324589,0.4979974132089382,0.11,0.06254196357064568,0.18631296503080313,0.01,0.0017674320641406505,0.054486196178705315,0.99,0.9455138038212946,0.9982325679358593,100,0.0838500002126609,-0.002546587606447416,-0.12438768317442413
clustered_null,conditional-null,False,200,3,polynomial_ridge_interactions,0.36,0.2727122040140433,0.4576459754839126,0.11,0.06254196357064568,0.18631296503080313,0.01,0.0017674320641406505,0.054486196178705315,1.0,0.9630065017930143,1.0,100,0.07739212007504692,-0.0006121793288671375,-0.031172489751690433
clustered_null,conditional-null,False,400,3,polynomial_ridge_interactions,0.34,0.25461520797348164,0.43722271145275377,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.008391936240037506,-0.0005151798331706325,-0.02768425323992308
clustered_null,conditional-null,False,800,3,polynomial_ridge_interactions,0.35,0.26364248243097527,0.44745556703112027,0.03,0.010254524024038925,0.0845193642905276,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.009548224540021095,-0.0002483917082123331,-0.012709713830998077
genuine_increment,increment-survives,True,100,3,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8278195488721805,0.041497819261520325,0.7200388571731025
genuine_increment,increment-survives,True,200,3,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.852626641651032,0.04132356809367068,0.7410936152630719
genuine_increment,increment-survives,True,400,3,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8623769338959213,0.04065913799197734,0.7440062068453135
genuine_increment,increment-survives,True,800,3,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.852270596507676,0.04048831724973383,0.7468855289073171
heteroskedastic_null,conditional-null,False,100,3,polynomial_ridge_interactions,0.2,0.1333669333310325,0.2888291655931589,0.06,0.027786123963188192,0.1247681544589592,0.01,0.0017674320641406505,0.054486196178705315,1.0,0.9630065017930143,1.0,100,-0.04285714285714286,0.00023108169927095988,0.018177611151243694
heteroskedastic_null,conditional-null,False,200,3,polynomial_ridge_interactions,0.23,0.15843265880303448,0.3215438302287378,0.05,0.02154367915436796,0.11175046923191913,0.02,0.00550196755016235,0.07001179072854388,1.0,0.9630065017930143,1.0,100,-0.010600375234521578,0.00046617550290552374,0.03931457536878859
heteroskedastic_null,conditional-null,False,400,3,polynomial_ridge_interactions,0.36,0.2727122040140433,0.4576459754839126,0.02,0.00550196755016235,0.07001179072854388,0.01,0.0017674320641406505,0.054486196178705315,1.0,0.9630065017930143,1.0,100,-0.054442100328176285,0.0005282611068986092,0.04850593168684848
heteroskedastic_null,conditional-null,False,800,3,polynomial_ridge_interactions,0.56,0.4622810465167699,0.6532797336983921,0.16,0.10095288488804782,0.24420269389270244,0.16,0.10095288488804782,0.24420269389270244,1.0,0.9630065017930143,1.0,100,-0.07545704910348061,0.0006289208292739783,0.05894296272862112
