scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,0,21264443,-0.10795079507950794,0.2850410241823002,-0.14255509785451642,0.15925210867431824,False,-0.28721804511278193,0.212,-0.0006903534793297611,-0.001880589205711318,0.0004411073843818745,-0.028865348796691302,False,False,False,False,False
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,1,21264444,-0.061014101410141006,0.5464872282439903,0.1027583574441903,0.31147594692860625,False,-0.23759398496240602,0.306,-0.0021215451918104485,-0.004537828933019745,-0.00040456588438518185,-0.08623927877867137,False,False,False,False,False
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,2,21264445,0.07720372037203718,0.4451823851358101,-0.017630307373124706,0.8624903526589692,False,-0.007518796992481202,0.98,-0.0005279296289292731,-0.0016822562999383676,0.0004570554333696947,-0.021599420181262204,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,3,21264446,0.1059105910591059,0.2942962698476558,0.12358417620534957,0.22295491278828153,False,-0.2902255639097744,0.232,-0.00032073272807469494,-0.0012079087323335837,0.0006654247909672676,-0.013138112361728339,False,False,False,False,False
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,4,21264447,0.012397239723972397,0.9025676301046908,0.05370517511114336,0.5975309053902848,False,-0.11278195488721804,0.654,-0.0011713754561046563,-0.0024468104377567664,-5.3327249734399284e-05,-0.04035448545473562,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,5,21264448,0.008016801680168016,0.9369042725031066,-0.06547430617628283,0.5196540020462507,False,-0.14285714285714285,0.526,-0.0009866652557044796,-0.002123118428922708,0.0001142274724856891,-0.03263822434341048,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,6,21264449,0.055805580558055796,0.5813117374593564,0.006018274600973903,0.9528556525434667,False,-0.2270676691729323,0.326,-0.0008080570001040635,-0.0018670201712501933,0.00014728182870661437,-0.02388377709353381,False,False,False,False,False
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,7,21264450,-0.05165316531653165,0.6097863309506141,-0.13180240939772694,0.193449009950769,False,-0.5142857142857143,0.014,-0.0003977308100324012,-0.0016034568888675018,0.0007818883884022799,-0.013513147423652876,True,False,False,False,False
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,8,21264451,-0.04892889288928893,0.6287925329749429,-0.0543741877737806,0.5929672829595797,False,0.05714285714285714,0.82,-0.0011961186615317247,-0.0019344432045100245,-0.0005584461528422474,-0.04338314324755103,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,9,21264452,-0.08768076807680766,0.38569203436896216,0.04436849258247152,0.662786576666305,False,0.09624060150375939,0.73,-9.488891161072571e-05,-0.0005405062543364514,0.000372815396818926,-0.0050087962100905095,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,10,21264453,-0.14528652865286526,0.14922797452979064,-0.21003108467418166,0.036926426413765305,True,0.2556390977443609,0.294,-0.00024345296208935774,-0.002410669444376536,0.001769089143881493,-0.012630267518665719,False,False,False,False,False
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,11,21264454,0.027638763876387636,0.7848801922655372,0.03667118496452097,0.7185772207027118,False,0.11879699248120301,0.638,-0.0010844783460777288,-0.0021218731640305845,-0.00028059822673852033,-0.04685575671892568,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,12,21264455,-0.030303030303030304,0.7647193935567352,0.03155682929524706,0.7565031417857183,False,-0.11879699248120301,0.644,-0.0010916039871705224,-0.0028241860940641274,0.00040735131904465986,-0.04261086990688731,False,False,False,False,True
null_metric,no-increment,False,100,3,polynomial_ridge_interactions,13,21264456,0.20565256525652562,0.04010500396268705,0.04997494486234671,0.6232592295681295,False,-0.18345864661654135,0.408,0.00028940859028964844,-0.0009001254183934802,0.0015502397331722284,0.011656349356671373,False,True,False,False,False
