protocol_id,scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,simulation_seed,analysis_seed,status,orthogonal_score_mean,orthogonal_score_t,orthogonal_student_p,orthogonal_wild_p,partial_rank_slope,partial_rank_slope_ci_low,partial_rank_slope_ci_high,supported,positive_supported
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,0,199,10789768087199090495,14063309047179336351,estimated,0.012614022395629448,1.13638610184468,0.2615561543766718,0.23,0.12656585593268374,-0.08203576316990335,0.33516747503527083,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,1,199,17194875014592031279,15893784377966219823,estimated,0.013387531483641945,1.1436762822005373,0.2585496822193834,0.245,0.13623470475704674,-0.09154754568220144,0.36401695519629496,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,2,199,12619513242574559551,13513112823798805789,estimated,0.004182353481033157,0.4201683814156783,0.6762772017045945,0.695,0.04818306911434699,-0.18682226807599195,0.28318840630468595,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,3,199,9643444146460671737,3237703105240147631,estimated,0.020679507558001513,1.4117000106978776,0.1646247420302165,0.18,0.2778699707109954,-0.08937232020481362,0.6451122616268044,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,4,199,3383388890600620678,2965721346536803038,estimated,-0.006522535593674717,-0.7593179578117732,0.4514540657436919,0.405,-0.07925547639983634,-0.2877018749050596,0.12919092210538696,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,5,199,9176304794196113357,10869664308876701102,estimated,0.012840531154978555,1.4766234168398453,0.1464459616833312,0.165,0.14079661792274256,-0.050147168626556715,0.33174040447204184,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,6,199,4585489121248283212,4295048685098509262,estimated,0.0162442722974923,1.3714807538331368,0.17673758536925868,0.225,0.19954432837284425,-0.07443887202801575,0.47352752877370424,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,7,199,3286335797883937034,47762437463844461,estimated,0.044928743687317675,3.1186645898136454,0.0030994348622852045,0.01,0.3199773770181939,0.1612231174166735,0.4787316366197143,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,8,199,13337137368893227789,2856293393175487095,estimated,0.021841764547483277,1.8777664107605294,0.06662592948915068,0.035,0.19851985816938467,-0.026989581774641974,0.4240292981134113,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,heteroskedastic_proxy_null,0.8,0.0,9,199,15742467486429294815,2536296468031905920,estimated,0.006998286356154207,0.7101061664505893,0.48114692298434014,0.45,0.07168715952272532,-0.12810895343547601,0.27148327248092663,False,False
