scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,28,21265480,0.06079807980798079,0.5479110930301291,-0.08490503731378783,0.40339368819441124,False,-0.2781954887218045,0.276,-0.0008186647913326801,-0.0019292877490955421,0.00016851323291500403,-0.03759190343721086,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,29,21265481,0.026126612661266126,0.7963873014414006,-0.05613278898757068,0.5810467786763006,False,0.5413533834586466,0.01,-0.0008999907065697955,-0.001884123836702286,-1.3239293525478791e-05,-0.04901115008126722,True,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,30,21265482,0.023150315031503152,0.8191617827266063,-0.013660867056936202,0.8932413468216324,False,0.037593984962406006,0.884,-0.0006239538383709387,-0.0012882729303621426,4.18236172354722e-05,-0.030206760382558467,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,31,21265483,-0.040684068406840676,0.6877633977284969,-0.027151791361714916,0.7896423723481724,False,0.037593984962406006,0.86,-0.0016157026265127342,-0.003642091488129611,-0.0001479807377206958,-0.0531563294165671,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,32,21265484,-0.1624122412241224,0.10643169576008342,-0.17530968904215663,0.08263023209311963,False,-0.08421052631578946,0.756,0.00011309797198926635,-0.0010784581018328599,0.001729290911704757,0.005994084797438488,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,33,21265485,-0.0311071107110711,0.758664860631639,0.10755619885518965,0.289300773076069,False,0.06466165413533834,0.776,-0.0002625185925566251,-0.0017998407300559573,0.0010470703514707863,-0.013696961462182057,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,34,21265486,0.07159915991599158,0.47900792363173894,-0.0114760954161606,0.9102373046735523,False,0.12330827067669171,0.568,-0.00010487066760905134,-0.0010235930577767946,0.000732732203279709,-0.006268482815839945,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,35,21265487,-0.09576957695769577,0.34321291617986033,-0.36188632099354934,0.00023272210511021685,True,-0.5398496240601504,0.016,0.0033013499129748436,-0.0004006145262731001,0.0067311668056126905,0.1345445627008661,True,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,36,21265488,-0.043444344434443435,0.6677892195839665,0.054433096880985944,0.5925661930307732,False,-0.306766917293233,0.188,-0.002003141110454215,-0.004201512592156942,-0.0002861480133739563,-0.1027591803792497,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,37,21265489,0.09086108610861086,0.36862661902258476,-0.04513615707334038,0.657316156281963,False,-0.14285714285714285,0.526,-0.0011084622797320684,-0.0024459697316186278,9.173844462493753e-05,-0.052348847714835105,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,38,21265490,-0.17137713771377136,0.08822007020140823,-0.1635723742905095,0.10571201600362427,False,0.13533834586466165,0.554,0.000496530322157792,-0.0012286339055446699,0.002521179207848833,0.018063119723666976,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,39,21265491,0.011353135313531352,0.910738106034403,0.0434052165973531,0.6696760362357935,False,-0.6345864661654135,0.002,-0.0009381390230728502,-0.00231750374657549,0.0002874750394056682,-0.04985078794441455,True,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,40,21265492,0.11501950195019502,0.25448602093728057,0.05383975752455677,0.5966115990567293,False,-0.007518796992481202,0.98,-0.0015495556357794614,-0.002849561320226926,-0.0003027299261060445,-0.06454831142403665,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,41,21265493,0.05418541854185418,0.5923488538595146,0.13701946046616315,0.17624742522485579,False,0.3969924812030075,0.102,-0.00021779382839744003,-0.0009446125327014268,0.0005416512226325248,-0.014049169823027955,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,42,21265494,-0.02316231623162316,0.8190696340941213,-0.04442230579285926,0.66240251879032,False,-0.2120300751879699,0.368,-0.00018911499034989128,-0.0006527909183162148,0.00028263583536132275,-0.012114123180697503,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,43,21265495,-0.028466846684668465,0.7785980703782652,-0.09353166233394417,0.3571393119770977,False,-0.22255639097744356,0.33,-0.0013198325915285136,-0.002643440247455644,-0.000196090482875307,-0.058669336544250494,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,44,21265496,0.04408040804080408,0.6632185110000923,-0.09308484308505008,0.3594510955720492,False,-0.1533834586466165,0.51,-0.00039498083236165493,-0.0013364845940782453,0.0005482806705984615,-0.01777485655740637,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,45,21265497,0.05137713771377138,0.6117005974654801,0.1028253075614928,0.31115911492345355,False,-0.13834586466165413,0.544,0.00013424084424761354,-0.0011240855219206447,0.0013817137605219337,0.010356021341745732,False,True,False,False,True
