scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,legacy_partial_reject_rate,legacy_partial_reject_ci_low,legacy_partial_reject_ci_high,crossfit_residual_reject_rate,crossfit_residual_reject_ci_low,crossfit_residual_reject_ci_high,joint_increment_decision_rate,joint_increment_decision_ci_low,joint_increment_decision_ci_high,profile_pass_rate,profile_pass_ci_low,profile_pass_ci_high,repetitions,median_residual_r,median_delta_mse,median_relative_mse_improvement
clustered_null,conditional-null,False,100,4,polynomial_ridge_interactions,0.38,0.29097599252478734,0.47790244704488916,0.09,0.04807254000256516,0.1622621285271631,0.01,0.0017674320641406505,0.054486196178705315,1.0,0.9630065017930143,1.0,100,0.044360902255639094,-0.0029389623820704524,-0.1430068441206357
clustered_null,conditional-null,False,200,4,polynomial_ridge_interactions,0.42,0.3279838267435473,0.5179351329695703,0.15,0.0930598528365663,0.23283559590832364,0.02,0.00550196755016235,0.07001179072854388,1.0,0.9630065017930143,1.0,100,0.05440900562851783,-0.0007978877928781986,-0.04445198719486576
clustered_null,conditional-null,False,400,4,polynomial_ridge_interactions,0.41,0.3186731302113651,0.5079856994658921,0.13,0.07757167427240512,0.20980351440076428,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.00032817627754336623,-0.0005453105635039781,-0.02619946167134158
clustered_null,conditional-null,False,800,4,polynomial_ridge_interactions,0.39,0.3001687400639441,0.4879698295415926,0.06,0.027786123963188192,0.1247681544589592,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.010767022149302707,-0.00024611929383453433,-0.012943920752634034
genuine_increment,increment-survives,True,100,4,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8278195488721805,0.041923008389436425,0.7202551213195103
genuine_increment,increment-survives,True,200,4,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8467166979362103,0.04198308451542314,0.7402493001560502
genuine_increment,increment-survives,True,400,4,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8574542897327708,0.0420629808085511,0.7515136638582058
genuine_increment,increment-survives,True,800,4,polynomial_ridge_interactions,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8577244228290167,0.04100592429120342,0.7480018956406322
heteroskedastic_null,conditional-null,False,100,4,polynomial_ridge_interactions,0.2,0.1333669333310325,0.2888291655931589,0.06,0.027786123963188192,0.1247681544589592,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.0015037593984962405,-0.0002178484130490408,-0.024867724684412593
heteroskedastic_null,conditional-null,False,200,4,polynomial_ridge_interactions,0.28,0.20139685211186212,0.3748802870992116,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,-0.04634146341463416,-0.00010404699982140362,-0.011347923437307337
