scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,legacy_partial_reject_rate,legacy_partial_reject_ci_low,legacy_partial_reject_ci_high,crossfit_residual_reject_rate,crossfit_residual_reject_ci_low,crossfit_residual_reject_ci_high,joint_increment_decision_rate,joint_increment_decision_ci_low,joint_increment_decision_ci_high,profile_pass_rate,profile_pass_ci_low,profile_pass_ci_high,repetitions,median_residual_r,median_delta_mse,median_relative_mse_improvement
heteroskedastic_null,conditional-null,False,600,4,polynomial_ridge,0.49,0.3942199893044113,0.5865198806597283,0.08,0.041093461484380624,0.14998107700948735,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.013428015834432944,-7.340450722091545e-05,-0.009040780513125454
heteroskedastic_null,conditional-null,False,600,6,polynomial_ridge,0.47,0.3751081795934127,0.5671114302990063,0.03,0.010254524024038925,0.0845193642905276,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,0.001961941801513994,-8.351533650719032e-05,-0.01047173130523063
linear_proxy,proxy-washout,False,150,2,polynomial_ridge,0.09,0.04807254000256516,0.1622621285271631,0.28,0.20139685211186212,0.3748802870992116,0.08,0.041093461484380624,0.14998107700948735,0.29,0.2101483574912227,0.3853889117557111,100,0.2720800889877642,0.0007898411507360065,0.04087521405219639
linear_proxy,proxy-washout,False,150,4,polynomial_ridge,0.05,0.02154367915436796,0.11175046923191913,0.08,0.041093461484380624,0.14998107700948735,0.0,3.469446951953614e-18,0.03699349820698568,0.61,0.5120301704584073,0.6998312599360558,100,0.011790878754171301,-0.0004824791525112398,-0.032034399979795875
linear_proxy,proxy-washout,False,150,6,polynomial_ridge,0.1,0.0552291370606751,0.17436566150491345,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.55,0.45244602997442135,0.6438546202048803,100,-0.0271412680756396,-0.0012335309508695116,-0.06999970958870982
linear_proxy,proxy-washout,False,300,2,polynomial_ridge,0.09,0.04807254000256516,0.1622621285271631,0.43,0.33733298524110106,0.5278461045078768,0.29,0.2101483574912227,0.3853889117557111,0.27,0.1926958414957634,0.36432116767944994,100,0.2230063906640734,0.0009024607256660575,0.050414316441320974
linear_proxy,proxy-washout,False,300,4,polynomial_ridge,0.05,0.02154367915436796,0.11175046923191913,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.77,0.6784561697712622,0.8415673411969654,100,0.04306751875520979,-0.0002526628533423775,-0.015229797592993552
linear_proxy,proxy-washout,False,300,6,polynomial_ridge,0.04,0.01566330399154762,0.0983707143588792,0.09,0.04807254000256516,0.1622621285271631,0.0,3.469446951953614e-18,0.03699349820698568,0.7,0.6041514536665332,0.7810511470506724,100,0.009252570158377329,-0.0004972101609434145,-0.02857298145371214
linear_proxy,proxy-washout,False,600,2,polynomial_ridge,0.05,0.02154367915436796,0.11175046923191913,0.76,0.6676766365018553,0.8330867444305122,0.7,0.6041514536665332,0.7810511470506724,0.14,0.08526343659939134,0.22137188210963837,100,0.24712827279672195,0.0010741053999045467,0.060183453001736414
linear_proxy,proxy-washout,False,600,4,polynomial_ridge,0.04,0.01566330399154762,0.0983707143588792,0.07,0.03431926106727268,0.137495147390735,0.01,0.0017674320641406505,0.054486196178705315,0.88,0.8018790057328857,0.9300059356298052,100,0.016313632891172998,-3.381348426654239e-05,-0.002211804174107855
