sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,2,heteroskedastic_null,False,polynomial_ridge_interactions,0.765,-0.00036894318239909935,-0.0014868015927341366,False,False
100,2,clustered_null,False,polynomial_ridge,0.005,-0.0035921152260289108,-0.13987667530061834,False,False
100,2,clustered_null,False,polynomial_ridge_interactions,0.015,-0.00026253763833907623,-0.04671529238605612,False,False
100,2,genuine_increment,True,polynomial_ridge,0.005,0.03935983306064934,0.030125365872802616,True,True
100,2,genuine_increment,True,polynomial_ridge_interactions,0.005,0.039031497879434586,0.028258099267901994,True,True
100,3,null_metric,False,polynomial_ridge,0.115,0.00086264468320894,-0.003485409073365495,False,False
100,3,null_metric,False,polynomial_ridge_interactions,0.155,-0.0033138059150279453,-0.0036286165767628253,False,False
100,3,nonlinear_proxy,False,polynomial_ridge,0.43,0.0003140518713130496,-0.00040563080659881674,False,False
100,3,nonlinear_proxy,False,polynomial_ridge_interactions,0.13,0.0005174382915652141,-0.00011013916721428624,False,False
100,3,heteroskedastic_null,False,polynomial_ridge,0.64,-0.0016753291179550031,-0.0024685409092898097,False,False
100,3,heteroskedastic_null,False,polynomial_ridge_interactions,0.26,-0.0003601916554079078,-0.00114108352750119,False,False
100,3,clustered_null,False,polynomial_ridge,0.99,-0.01773912026851187,-0.057643254011310756,False,False
100,3,clustered_null,False,polynomial_ridge_interactions,0.73,-0.007251022730257718,-0.04515676927364014,False,False
100,3,genuine_increment,True,polynomial_ridge,0.005,0.045518069423075916,0.02907913697045981,True,True
100,3,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04270149325899075,0.029455875992767593,True,True
100,4,null_metric,False,polynomial_ridge,0.925,-0.001266147693712416,-0.004274054897761058,False,False
100,4,null_metric,False,polynomial_ridge_interactions,0.89,-0.0008377758936647141,-0.0013552526686330863,False,False
100,4,nonlinear_proxy,False,polynomial_ridge,0.79,0.0005528359084338488,-0.0012569517834230555,False,False
100,4,nonlinear_proxy,False,polynomial_ridge_interactions,0.65,0.0001777032815328313,-0.0008147077535969154,False,False
100,4,heteroskedastic_null,False,polynomial_ridge,0.855,-0.0007627555484044802,-0.001657690621741844,False,False
100,4,heteroskedastic_null,False,polynomial_ridge_interactions,0.985,-0.0003893642351534606,-0.0011646381110395436,False,False
100,4,clustered_null,False,polynomial_ridge,0.625,-0.004538511673312918,-0.04011046794710437,False,False
100,4,clustered_null,False,polynomial_ridge_interactions,0.145,-0.007341665993404203,-0.058185764953813536,False,False
100,4,genuine_increment,True,polynomial_ridge,0.005,0.0332513434047626,0.023952670353649053,True,True
100,4,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03487421126058699,0.02348829115813738,True,True
100,5,null_metric,False,polynomial_ridge,0.52,-0.0017709817689333246,-0.0048341701269017535,False,False
100,5,null_metric,False,polynomial_ridge_interactions,0.865,-0.00035784943178898687,-0.0016048242935230912,False,False
100,5,nonlinear_proxy,False,polynomial_ridge,0.37,-0.003730084349703648,-0.004537946299136025,False,False
100,5,nonlinear_proxy,False,polynomial_ridge_interactions,0.525,0.00023275217788531685,-0.0004299466606682035,False,False
100,5,heteroskedastic_null,False,polynomial_ridge,0.11,-0.0005322795806274212,-0.0022519153421648023,False,False
100,5,heteroskedastic_null,False,polynomial_ridge_interactions,0.17,0.0008841141728934306,-0.0007309430488705444,False,False
100,5,clustered_null,False,polynomial_ridge,0.22,0.0034258614566207296,-0.04001334379718981,False,False
100,5,clustered_null,False,polynomial_ridge_interactions,0.165,-0.0014853643432913097,-0.026605614656844755,False,False
100,5,genuine_increment,True,polynomial_ridge,0.005,0.046023519493163925,0.03297911635397525,True,True
100,5,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04572186828197452,0.034925210981416585,True,True
100,6,null_metric,False,polynomial_ridge,0.295,-0.0017209120899633473,-0.002553356707246633,False,False
100,6,null_metric,False,polynomial_ridge_interactions,0.53,-0.0019280013799551562,-0.0014891351219766889,False,False
100,6,nonlinear_proxy,False,polynomial_ridge,1.0,-0.00010398706868253865,-0.002438825369735761,False,False
100,6,nonlinear_proxy,False,polynomial_ridge_interactions,0.815,-0.0002078267624562747,-0.0008557572522018406,False,False
100,6,heteroskedastic_null,False,polynomial_ridge,0.815,-0.0005509272516181687,-0.002888683539568455,False,False
100,6,heteroskedastic_null,False,polynomial_ridge_interactions,0.805,-0.0006985744538161153,-0.001427661788066132,False,False
100,6,clustered_null,False,polynomial_ridge,0.96,-0.01620383442296746,-0.11718359289589947,False,False
100,6,clustered_null,False,polynomial_ridge_interactions,0.855,-0.01200544707183323,-0.10163319407827445,False,False
100,6,genuine_increment,True,polynomial_ridge,0.005,0.03775371356722374,0.02414072665521479,True,True
100,6,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04172731219634402,0.02390444625908937,True,True
100,7,null_metric,False,polynomial_ridge,0.46,-0.003307504024820468,-0.005297645617027845,False,False
100,7,null_metric,False,polynomial_ridge_interactions,0.245,-0.0012423657937672868,-0.002619120804131177,False,False
100,7,nonlinear_proxy,False,polynomial_ridge,0.845,-0.0009567730176694919,-0.0015628491728845375,False,False
100,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.815,-0.0002783279581917344,-0.0008955377472659151,False,False
100,7,heteroskedastic_null,False,polynomial_ridge,0.425,-0.0008471173574439925,-0.0015947119141873018,False,False
100,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.325,0.00014371576305478515,-0.0006860406813845828,False,False
100,7,clustered_null,False,polynomial_ridge,0.13,-0.010346700075548176,-0.0515174040669207,False,False
100,7,clustered_null,False,polynomial_ridge_interactions,0.05,0.0021717689752244716,-0.030286770820649213,False,False
100,7,genuine_increment,True,polynomial_ridge,0.005,0.04220975819775936,0.02810264050254133,True,True
100,7,genuine_increment,True,polynomial_ridge_interactions,0.005,0.043576425917637,0.029828932127740574,True,True
100,8,null_metric,False,polynomial_ridge,0.57,-0.0027870682176153808,-0.005511083835858676,False,False
100,8,null_metric,False,polynomial_ridge_interactions,0.16,-0.0006767884636668803,-0.0023340926095268616,False,False
100,8,nonlinear_proxy,False,polynomial_ridge,0.895,-0.0007287443134630202,-0.0018969892918311115,False,False
100,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.605,-0.0005285697570062142,-0.0010574924564344644,False,False
100,8,heteroskedastic_null,False,polynomial_ridge,0.57,-0.0006213059256969956,-0.003079887808752332,False,False
100,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.885,-0.0006456454202859851,-0.0009309302587996714,False,False
100,8,clustered_null,False,polynomial_ridge,0.07,0.00250060486542409,-0.06869153326948164,False,False
100,8,clustered_null,False,polynomial_ridge_interactions,0.055,0.002130379610998479,-0.020463320833599384,False,False
100,8,genuine_increment,True,polynomial_ridge,0.005,0.04305971050266387,0.02757265205311139,True,True
100,8,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03942940998141156,0.024090014534444953,True,True
100,9,null_metric,False,polynomial_ridge,0.44,-0.0004014575917520406,-0.0056970216764621814,False,False
100,9,null_metric,False,polynomial_ridge_interactions,0.605,-0.002100481097147406,-0.003717184997871292,False,False
100,9,nonlinear_proxy,False,polynomial_ridge,0.585,-0.00025236509079112554,-0.0014116964841304252,False,False
100,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.975,1.7168882265412334e-05,-0.0006684090191891739,False,False
100,9,heteroskedastic_null,False,polynomial_ridge,0.22,-0.0004962654700987022,-0.0013928966205801587,False,False
100,9,heteroskedastic_null,False,polynomial_ridge_interactions,0.14,9.97768924764289e-06,-0.0006252554265139949,False,False
100,9,clustered_null,False,polynomial_ridge,0.89,-0.0041205667387421395,-0.03694432859742696,False,False
100,9,clustered_null,False,polynomial_ridge_interactions,0.55,-0.0016396258718013156,-0.03463333391954224,False,False
100,9,genuine_increment,True,polynomial_ridge,0.005,0.0579343237300039,0.04013806427007836,True,True
100,9,genuine_increment,True,polynomial_ridge_interactions,0.005,0.05915738569562193,0.04068644084893908,True,True
100,10,null_metric,False,polynomial_ridge,0.13,-0.0006943892102959683,-0.004409355776424992,False,False
100,10,null_metric,False,polynomial_ridge_interactions,0.35,-0.002432130507171896,-0.0029835731511582797,False,False
100,10,nonlinear_proxy,False,polynomial_ridge,0.63,0.00012095652668759824,-0.002153717151467267,False,False
100,10,nonlinear_proxy,False,polynomial_ridge_interactions,0.595,-0.0011307984405616615,-0.0009834622423739278,False,False
100,10,heteroskedastic_null,False,polynomial_ridge,0.115,-0.0008677054206539629,-0.0024510388896546165,False,False
100,10,heteroskedastic_null,False,polynomial_ridge_interactions,0.205,-0.0003615952181244865,-0.0015372918714329506,False,False
100,10,clustered_null,False,polynomial_ridge,0.045,-0.004113202986967768,-0.08271320476245686,False,False
100,10,clustered_null,False,polynomial_ridge_interactions,0.115,-0.00040048362863224704,-0.03272194343683382,False,False
100,10,genuine_increment,True,polynomial_ridge,0.005,0.04333455621308696,0.02725444491311268,True,True
100,10,genuine_increment,True,polynomial_ridge_interactions,0.005,0.041084383393002646,0.02683122240490269,True,True
100,11,null_metric,False,polynomial_ridge,0.915,-0.0018387063640386732,-0.004258691783109629,False,False
100,11,null_metric,False,polynomial_ridge_interactions,0.975,-0.0010956554367668077,-0.0024135778580684393,False,False
100,11,nonlinear_proxy,False,polynomial_ridge,0.365,-0.00029509297712603313,-0.001168207345348268,False,False
100,11,nonlinear_proxy,False,polynomial_ridge_interactions,0.46,-0.00010498506539179196,-0.0005854320243072688,False,False
100,11,heteroskedastic_null,False,polynomial_ridge,0.84,-0.0010492847827321579,-0.0018402013281472848,False,False
100,11,heteroskedastic_null,False,polynomial_ridge_interactions,0.6,-0.0004642321673793675,-0.0008068224971733431,False,False
100,11,clustered_null,False,polynomial_ridge,0.035,0.000836391356788993,-0.014046804804873803,False,False
100,11,clustered_null,False,polynomial_ridge_interactions,0.015,0.0012411612136027095,-0.025927412546650506,False,False
100,11,genuine_increment,True,polynomial_ridge,0.005,0.04180891297745072,0.031025701412812398,True,True
100,11,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04562104483049248,0.03029298236927983,True,True
100,12,null_metric,False,polynomial_ridge,0.265,-0.003901891958195375,-0.005839220848545828,False,False
100,12,null_metric,False,polynomial_ridge_interactions,0.345,-0.0013976439970879335,-0.00208768155676175,False,False
100,12,nonlinear_proxy,False,polynomial_ridge,0.23,-0.0009533929547937683,-0.0012592848705059328,False,False
100,12,nonlinear_proxy,False,polynomial_ridge_interactions,0.475,-0.00012521572875909878,-0.000581829083752244,False,False
100,12,heteroskedastic_null,False,polynomial_ridge,0.815,-0.0008980058914799284,-0.002213474914335981,False,False
100,12,heteroskedastic_null,False,polynomial_ridge_interactions,0.63,-0.0005281057445049274,-0.0020353437998042547,False,False
100,12,clustered_null,False,polynomial_ridge,0.265,-0.0019010001792345473,-0.03954531491843227,False,False
100,12,clustered_null,False,polynomial_ridge_interactions,0.5,-0.000864903303520027,-0.03464916273571878,False,False
100,12,genuine_increment,True,polynomial_ridge,0.005,0.03658722521224104,0.019802360330349347,True,True
100,12,genuine_increment,True,polynomial_ridge_interactions,0.01,0.03549470955609994,0.019246422506143834,True,True
100,13,null_metric,False,polynomial_ridge,0.32,-6.775952999987789e-05,-0.003077934047557571,False,False
100,13,null_metric,False,polynomial_ridge_interactions,0.94,-7.743601587861804e-05,-0.0016025372424295701,False,False
100,13,nonlinear_proxy,False,polynomial_ridge,0.17,0.000539590964126019,-0.0013834177148695735,False,False
100,13,nonlinear_proxy,False,polynomial_ridge_interactions,0.075,0.0004163958018146728,-0.0005342225688877044,False,False
100,13,heteroskedastic_null,False,polynomial_ridge,0.41,-0.000883625817210406,-0.0019564649766689772,False,False
100,13,heteroskedastic_null,False,polynomial_ridge_interactions,0.45,-0.0005700246438334108,-0.0008526433458130612,False,False
100,13,clustered_null,False,polynomial_ridge,0.31,0.0035955269247775756,-0.06309287308227818,False,False
100,13,clustered_null,False,polynomial_ridge_interactions,0.615,0.005534365016593282,-0.0327921903074523,False,False
100,13,genuine_increment,True,polynomial_ridge,0.005,0.043650134084758985,0.026795270952694482,True,True
100,13,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04321894926859954,0.027423999806317732,True,True
100,14,null_metric,False,polynomial_ridge,0.145,-0.0012202188917683175,-0.0035987131256595877,False,False
100,14,null_metric,False,polynomial_ridge_interactions,0.035,-0.00041638537147900903,-0.0014854592633200161,False,False
100,14,nonlinear_proxy,False,polynomial_ridge,0.205,0.0002313457590448556,-0.0006864820095576066,False,False
100,14,nonlinear_proxy,False,polynomial_ridge_interactions,0.195,0.0008249016291822899,-0.0002542942294858152,False,False
100,14,heteroskedastic_null,False,polynomial_ridge,0.295,-0.00042277400243233374,-0.0012180157852898221,False,False
100,14,heteroskedastic_null,False,polynomial_ridge_interactions,0.74,0.00044618901491361943,-0.0005938552322096327,False,False
100,14,clustered_null,False,polynomial_ridge,0.39,-0.07689818843727009,-0.19424230051015184,False,False
100,14,clustered_null,False,polynomial_ridge_interactions,0.485,-0.019328721286933054,-0.1530166663435382,False,False
100,14,genuine_increment,True,polynomial_ridge,0.005,0.048300326706027186,0.028859376069707784,True,True
100,14,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04353276594274373,0.02959509317403056,True,True
100,15,null_metric,False,polynomial_ridge,0.355,-0.0035992451424264153,-0.005052949568562293,False,False
100,15,null_metric,False,polynomial_ridge_interactions,0.33,-0.00032835422805697206,-0.002131337353816788,False,False
100,15,nonlinear_proxy,False,polynomial_ridge,0.905,-0.0006254259669400408,-0.0025542925174687372,False,False
100,15,nonlinear_proxy,False,polynomial_ridge_interactions,0.52,-0.00019330863042773053,-0.0009362387296175623,False,False
100,15,heteroskedastic_null,False,polynomial_ridge,0.06,-0.0005170862033569232,-0.0011219920444918274,False,False
100,15,heteroskedastic_null,False,polynomial_ridge_interactions,0.025,-6.369442361059408e-05,-0.0004349686939475664,False,False
100,15,clustered_null,False,polynomial_ridge,0.635,-0.0007625660777190318,-0.0534166378122398,False,False
100,15,clustered_null,False,polynomial_ridge_interactions,0.97,-0.01687449794795983,-0.07888421702355734,False,False
100,15,genuine_increment,True,polynomial_ridge,0.01,0.03648702883000224,0.021706614211714173,True,True
100,15,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04285417829500489,0.02616733154493488,True,True
100,16,null_metric,False,polynomial_ridge,0.43,-0.0025712290289424365,-0.005035443459948958,False,False
100,16,null_metric,False,polynomial_ridge_interactions,0.09,-0.000955201080963735,-0.002246911475409683,False,False
100,16,nonlinear_proxy,False,polynomial_ridge,0.895,0.00039367092924551435,-0.00041617978101103354,False,False
100,16,nonlinear_proxy,False,polynomial_ridge_interactions,0.69,0.0005891839834992856,-6.476645334192462e-05,False,False
100,16,heteroskedastic_null,False,polynomial_ridge,0.455,-0.0005023257728919515,-0.002006420203388917,False,False
100,16,heteroskedastic_null,False,polynomial_ridge_interactions,0.885,-0.00013095790593418283,-0.0011553806000269003,False,False
100,16,clustered_null,False,polynomial_ridge,0.285,0.00024614612548500003,-0.057402148026817285,False,False
100,16,clustered_null,False,polynomial_ridge_interactions,0.05,-0.008293433508988209,-0.028647253448856054,False,False
100,16,genuine_increment,True,polynomial_ridge,0.005,0.03590258898091802,0.02377339379378158,True,True
100,16,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03585221806525302,0.024998523187268265,True,True
100,17,null_metric,False,polynomial_ridge,0.96,-0.0011468040526385267,-0.0033498522568622367,False,False
100,17,null_metric,False,polynomial_ridge_interactions,0.845,-0.0010329709665709008,-0.002036998885728257,False,False
100,17,nonlinear_proxy,False,polynomial_ridge,0.865,-0.00030776613641013764,-0.0007712190055669857,False,False
100,17,nonlinear_proxy,False,polynomial_ridge_interactions,0.94,-7.41625133531044e-05,-0.0005689681635182805,False,False
100,17,heteroskedastic_null,False,polynomial_ridge,0.815,-0.0021222324374838026,-0.003808834274652719,False,False
100,17,heteroskedastic_null,False,polynomial_ridge_interactions,0.885,-0.00016212600725909118,-0.0008000114594738069,False,False
100,17,clustered_null,False,polynomial_ridge,0.255,-0.007023004147782699,-0.04304803689138854,False,False
100,17,clustered_null,False,polynomial_ridge_interactions,0.21,0.000375237364674829,-0.04463457720498026,False,False
100,17,genuine_increment,True,polynomial_ridge,0.005,0.04644337697886253,0.02972923721513357,True,True
100,17,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04642246079043427,0.03121939852874098,True,True
100,18,null_metric,False,polynomial_ridge,0.595,-0.0018429339941764128,-0.004811881082519426,False,False
100,18,null_metric,False,polynomial_ridge_interactions,0.44,0.0005059617521527941,-0.0015416304016256425,False,False
100,18,nonlinear_proxy,False,polynomial_ridge,0.785,-0.0003301275519501552,-0.0010338072089778497,False,False
100,18,nonlinear_proxy,False,polynomial_ridge_interactions,0.695,8.528215156373541e-05,-0.0006855664716196587,False,False
100,18,heteroskedastic_null,False,polynomial_ridge,0.3,-0.0015387076590325666,-0.0017809031802965248,False,False
100,18,heteroskedastic_null,False,polynomial_ridge_interactions,0.47,-0.0001442867916592351,-0.001237780204804439,False,False
100,18,clustered_null,False,polynomial_ridge,0.155,-0.0010990310867674824,-0.10832932659385348,False,False
100,18,clustered_null,False,polynomial_ridge_interactions,0.06,0.00044552426192840874,-0.08698768392208955,False,False
100,18,genuine_increment,True,polynomial_ridge,0.005,0.04766598973343327,0.03335483475360507,True,True
100,18,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0465154896250206,0.03256864014514537,True,True
100,19,null_metric,False,polynomial_ridge,0.045,0.0006250256538965701,-0.001090060170318511,False,False
100,19,null_metric,False,polynomial_ridge_interactions,0.05,-0.0005195713561612705,-0.00268284641074222,False,False
100,19,nonlinear_proxy,False,polynomial_ridge,0.18,-3.547460693838558e-05,-0.0010198072593233236,False,False
100,19,nonlinear_proxy,False,polynomial_ridge_interactions,0.815,-0.000502489278919281,-0.0008529036304857424,False,False
100,19,heteroskedastic_null,False,polynomial_ridge,0.24,-0.002894003936712153,-0.003263989876453944,False,False
100,19,heteroskedastic_null,False,polynomial_ridge_interactions,0.15,-0.0003334738429629884,-0.0014885115020549606,False,False
100,19,clustered_null,False,polynomial_ridge,0.895,-0.037947446388602674,-0.12111964793223506,False,False
100,19,clustered_null,False,polynomial_ridge_interactions,0.64,-0.006135207460394226,-0.10417382129743619,False,False
100,19,genuine_increment,True,polynomial_ridge,0.005,0.02867610217962726,0.017734310018355768,True,True
100,19,genuine_increment,True,polynomial_ridge_interactions,0.005,0.027277617322012733,0.016316720474496456,True,True
100,20,null_metric,False,polynomial_ridge,0.88,-0.001455015964378848,-0.0044894684922156085,False,False
100,20,null_metric,False,polynomial_ridge_interactions,0.88,-0.0003241695385858799,-0.001674342394331944,False,False
100,20,nonlinear_proxy,False,polynomial_ridge,0.01,0.0006517678853544479,-0.00045150584311169504,False,False
100,20,nonlinear_proxy,False,polynomial_ridge_interactions,0.105,0.0006804209385064802,-0.00017504899694716067,False,False
100,20,heteroskedastic_null,False,polynomial_ridge,0.985,-0.0012532372376672565,-0.003476369837764951,False,False
100,20,heteroskedastic_null,False,polynomial_ridge_interactions,0.97,-0.0010532908564175082,-0.0012190991316074625,False,False
100,20,clustered_null,False,polynomial_ridge,0.365,-0.017560845211792492,-0.07426788487443457,False,False
100,20,clustered_null,False,polynomial_ridge_interactions,0.33,-0.0005754694318220871,-0.03427783161198374,False,False
100,20,genuine_increment,True,polynomial_ridge,0.005,0.059966441213366986,0.044743829604810846,True,True
100,20,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0564755013262738,0.04083711482430203,True,True
100,21,null_metric,False,polynomial_ridge,0.74,0.0027093569275355583,-0.004434169031488339,False,False
100,21,null_metric,False,polynomial_ridge_interactions,0.76,-0.0005990932323966525,-0.0025356180421207738,False,False
100,21,nonlinear_proxy,False,polynomial_ridge,0.075,-0.000488760878312856,-0.00074878846521095,False,False
100,21,nonlinear_proxy,False,polynomial_ridge_interactions,0.09,0.00011828402242398343,-0.00022257855345401848,False,False
100,21,heteroskedastic_null,False,polynomial_ridge,0.32,-0.0010638410521578625,-0.002671357469342878,False,False
100,21,heteroskedastic_null,False,polynomial_ridge_interactions,0.465,-0.0002564610470512218,-0.0013234108319962246,False,False
100,21,clustered_null,False,polynomial_ridge,0.835,-0.008726198511288252,-0.06482850469995755,False,False
100,21,clustered_null,False,polynomial_ridge_interactions,0.205,-0.014143528961638084,-0.06708478766721364,False,False
100,21,genuine_increment,True,polynomial_ridge,0.015,0.04609670671666478,0.02986547530671078,True,True
100,21,genuine_increment,True,polynomial_ridge_interactions,0.065,0.04606971427662181,0.030869118278273124,False,True
100,22,null_metric,False,polynomial_ridge,0.6,-0.0019497771431789858,-0.0032370817987773665,False,False
100,22,null_metric,False,polynomial_ridge_interactions,0.875,-0.0005935577399722048,-0.0014344604524802857,False,False
100,22,nonlinear_proxy,False,polynomial_ridge,0.385,-0.0011086674041580827,-0.0024330953722908294,False,False
100,22,nonlinear_proxy,False,polynomial_ridge_interactions,0.945,-0.001373603890292386,-0.0012571916729906781,False,False
100,22,heteroskedastic_null,False,polynomial_ridge,0.825,-0.0015112691617679488,-0.003060677065190596,False,False
100,22,heteroskedastic_null,False,polynomial_ridge_interactions,0.745,-0.00014699000075818307,-0.0010866265496403589,False,False
100,22,clustered_null,False,polynomial_ridge,0.195,-0.016641486131468222,-0.10097228627136488,False,False
100,22,clustered_null,False,polynomial_ridge_interactions,0.4,-0.031974170738830965,-0.20540824977799355,False,False
100,22,genuine_increment,True,polynomial_ridge,0.005,0.05747437657287437,0.03445124697293566,True,True
100,22,genuine_increment,True,polynomial_ridge_interactions,0.005,0.051493107887745214,0.03499360249111626,True,True
100,23,null_metric,False,polynomial_ridge,0.93,-0.0004910820299863852,-0.00341790644124798,False,False
100,23,null_metric,False,polynomial_ridge_interactions,0.84,-0.0008747227872349175,-0.0019543534008387323,False,False
100,23,nonlinear_proxy,False,polynomial_ridge,0.745,-0.0010164594413261917,-0.003187912464685877,False,False
100,23,nonlinear_proxy,False,polynomial_ridge_interactions,0.825,-0.00035223321013840535,-0.0012763326471090992,False,False
100,23,heteroskedastic_null,False,polynomial_ridge,0.305,-0.0008153964546287907,-0.0021897027846372575,False,False
100,23,heteroskedastic_null,False,polynomial_ridge_interactions,0.75,-0.0002226992638209458,-0.0010221658844705422,False,False
100,23,clustered_null,False,polynomial_ridge,0.525,-0.007277620411807288,-0.07293813128312322,False,False
100,23,clustered_null,False,polynomial_ridge_interactions,0.705,-0.016655260044863042,-0.08193928783341212,False,False
100,23,genuine_increment,True,polynomial_ridge,0.005,0.05039248270715705,0.03503160480728376,True,True
100,23,genuine_increment,True,polynomial_ridge_interactions,0.005,0.048232774739455746,0.03238012256157557,True,True
100,24,null_metric,False,polynomial_ridge,0.055,-0.0016766494247378583,-0.005725653382116051,False,False
100,24,null_metric,False,polynomial_ridge_interactions,0.27,-0.002990708394450557,-0.002898020648741993,False,False
100,24,nonlinear_proxy,False,polynomial_ridge,0.99,-0.0014325707132810568,-0.0023067951519625176,False,False
100,24,nonlinear_proxy,False,polynomial_ridge_interactions,0.99,-1.3771405793037289e-05,-0.0006649723705633517,False,False
100,24,heteroskedastic_null,False,polynomial_ridge,0.12,-0.0009787999813327484,-0.0020163715982499924,False,False
100,24,heteroskedastic_null,False,polynomial_ridge_interactions,0.075,0.0002418750417972678,-0.0006857710839656185,False,False
100,24,clustered_null,False,polynomial_ridge,0.8,-0.009525999090901571,-0.056041680233133266,False,False
100,24,clustered_null,False,polynomial_ridge_interactions,0.655,-0.0033470876464944954,-0.057941806075845405,False,False
100,24,genuine_increment,True,polynomial_ridge,0.005,0.033049019599763724,0.02180750879059911,True,True
100,24,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03339982763066626,0.021162059754861122,True,True
150,0,null_metric,False,polynomial_ridge,0.41,-0.0011061689349072985,-0.002642649146864027,False,False
150,0,null_metric,False,polynomial_ridge_interactions,0.565,-6.229192901975253e-05,-0.0009538588008952235,False,False
150,0,nonlinear_proxy,False,polynomial_ridge,0.295,3.270609116419118e-05,-0.000429147130477961,False,False
150,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.245,-5.325569951716933e-05,-0.00042388564663334126,False,False
150,0,heteroskedastic_null,False,polynomial_ridge,0.93,-0.0006208535761053346,-0.0012644438184062318,False,False
150,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.835,-0.0005797547253888688,-0.001105443032610475,False,False
150,0,clustered_null,False,polynomial_ridge,0.995,-0.005166653463741157,-0.01650830517587639,False,False
150,0,clustered_null,False,polynomial_ridge_interactions,0.625,-0.002432093140107913,-0.007255491922532691,False,False
150,0,genuine_increment,True,polynomial_ridge,0.005,0.0433768423360641,0.03322329509791745,True,True
150,0,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04418948481339753,0.032046812123159345,True,True
150,1,null_metric,False,polynomial_ridge,0.64,-0.001345134979303074,-0.0026000289558977623,False,False
