protocol_id,design_scope,baseline,scenario,icc,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,31,4999,estimated,192,0.0002,0.018265553444229764,0.3143982332110791,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,32,4999,estimated,192,0.0002,0.02232331560930184,0.35175330966641843,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,33,4999,estimated,192,0.0002,0.026430416754585805,0.4581858971816958,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,34,4999,estimated,192,0.0002,0.03141447671003826,0.4978687334076306,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,35,4999,estimated,192,0.0002,0.02313715386948373,0.39278907925751105,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,36,4999,estimated,192,0.0002,0.027266389108285844,0.47133654315033696,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,37,4999,estimated,192,0.0002,0.027613485444816344,0.4519631068927883,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,38,4999,estimated,192,0.0002,0.018678960994099495,0.36042344321946457,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,39,4999,estimated,192,0.0002,0.023381607133118,0.38942920551210264,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,40,4999,estimated,192,0.0002,0.021969631602323125,0.29547406164970436,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,41,4999,estimated,192,0.0002,0.025177129087175638,0.41109690152847755,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,42,4999,estimated,192,0.0002,0.02574827837428656,0.43361438564805677,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,43,4999,estimated,192,0.0002,0.02067590566291524,0.3066669538774254,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,44,4999,estimated,192,0.0002,0.016540315311288897,0.28296786036200944,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,45,4999,estimated,192,0.0002,0.024442516086081435,0.3959602597075029,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,46,4999,estimated,192,0.0002,0.025728395133509014,0.4513162914826964,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,47,4999,estimated,192,0.0002,0.02479588214408196,0.42963239811325993,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,48,4999,estimated,192,0.0002,0.019423396301877074,0.32957743732086886,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,49,4999,estimated,192,0.0002,0.025225113009837808,0.39516132913793556,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,50,4999,estimated,192,0.0002,0.027451566676316274,0.43443220720463266,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,51,4999,estimated,192,0.0002,0.015816283387098524,0.27833558578798423,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,52,4999,estimated,192,0.0002,0.026277892404469084,0.4027389920754415,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,53,4999,estimated,192,0.0002,0.02957294140916918,0.48440936869763707,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,54,4999,estimated,192,0.0002,0.01874014817272791,0.3297916025983038,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,55,4999,estimated,192,0.0002,0.026364806850456984,0.40283482741173576,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,56,4999,estimated,192,0.0002,0.03226603089350629,0.47022059477360706,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,57,4999,estimated,192,0.0002,0.019257430121525712,0.315260457193818,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,58,4999,estimated,192,0.0002,0.023645771390239,0.3936714166781045,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,59,4999,estimated,192,0.0002,0.023795823514721648,0.397970971452403,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,60,4999,estimated,192,0.0002,0.02687394890364338,0.4081167147097195,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,61,4999,estimated,192,0.0002,0.024526913543336488,0.3857601227581356,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,62,4999,estimated,192,0.0002,0.03430816723021787,0.5322748192283392,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,63,4999,estimated,192,0.0002,0.032003964867647415,0.48678070828170067,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,64,4999,estimated,192,0.0002,0.01746647981632311,0.3183041121233225,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,65,4999,estimated,192,0.0002,0.0256679256711287,0.330369818743522,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,66,4999,estimated,192,0.0002,0.025951213759192956,0.44679423854621825,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,67,4999,estimated,192,0.0002,0.02923459604874779,0.42041851510693884,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,68,4999,estimated,192,0.0002,0.030169580535126323,0.4420161148691755,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,69,4999,estimated,192,0.0002,0.031195497016322734,0.4616139463734078,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,70,4999,estimated,192,0.0002,0.026108807145803947,0.4404096243602358,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,71,4999,estimated,192,0.0002,0.025975698931998692,0.4280314689894807,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,72,4999,estimated,192,0.0002,0.033569392796687386,0.507587142062824,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,73,4999,estimated,192,0.0002,0.02688474521593276,0.43353566406288396,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,74,4999,estimated,192,0.0002,0.024438250627725925,0.37293346963115737,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,75,4999,estimated,192,0.0002,0.02238291401518681,0.4076312254533697,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,76,4999,estimated,192,0.0002,0.025788241248582765,0.39508498729006514,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,77,4999,estimated,192,0.0002,0.022798008006676,0.40029023173381384,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,78,4999,estimated,192,0.0002,0.021103524298003107,0.3634537283179717,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,79,4999,estimated,192,0.0002,0.029405416523014566,0.4439538477687405,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,80,4999,estimated,192,0.0002,0.017962417249415195,0.3438042857216015,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,81,4999,estimated,192,0.0002,0.029820447433775765,0.44909251730131816,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,82,4999,estimated,192,0.0002,0.029180896395808283,0.46051793282993636,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,83,4999,estimated,192,0.0002,0.027535575428431405,0.439698258000432,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,84,4999,estimated,192,0.0002,0.016919044712350065,0.2754422680241804,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,85,4999,estimated,192,0.0002,0.025870205717598554,0.41317550560408894,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,86,4999,estimated,192,0.0002,0.032066437641710625,0.4320981631197787,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,87,4999,estimated,192,0.0002,0.02144908656944562,0.3296469364551493,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,88,4999,estimated,192,0.0002,0.03125033762596497,0.4808988834410998,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,89,4999,estimated,192,0.0002,0.024454320960136517,0.39746913394856653,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,90,4999,estimated,192,0.0002,0.029769846358363588,0.4561850318649324,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,91,4999,estimated,192,0.0002,0.022428659422029668,0.34760270106491525,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,92,4999,estimated,192,0.0002,0.020224012913668904,0.35732310565505015,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,93,4999,estimated,192,0.0002,0.03241955658275287,0.49001887529951926,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,94,4999,estimated,192,0.0002,0.023519160759960203,0.4094969075007432,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,95,4999,estimated,192,0.0002,0.023405061645324632,0.4078863051191043,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,96,4999,estimated,192,0.0002,0.02326702751764491,0.3973420970565394,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,97,4999,estimated,192,0.0002,0.02260788046362106,0.36280319858188526,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,98,4999,estimated,192,0.0002,0.021112532206107374,0.3534890294538653,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_increment,0.8,0.5,99,4999,estimated,192,0.0002,0.02250530001931413,0.36689169838004826,True,True
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,0,4999,estimated,192,0.1818,0.004372757459854341,0.09118358765783538,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,1,4999,estimated,192,0.519,-0.0020136900078626878,-0.04163678152401639,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,2,4999,estimated,192,0.9454,-0.0002093598985660021,-0.0052985622505122825,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,3,4999,estimated,192,0.0018,0.008949080994358921,0.19791062104331916,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,4,4999,estimated,192,0.2432,0.0035512682778560418,0.08760536305859434,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,5,4999,estimated,192,0.4724,0.002277007415507706,0.05018375443280633,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,6,4999,estimated,192,0.0208,0.006962764983682086,0.1674459275915708,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,7,4999,estimated,192,0.0694,0.006248026435384933,0.1317771569266446,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,8,4999,estimated,192,0.01,0.006614258152966377,0.15769106999167568,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,9,4999,estimated,192,0.017,0.006402540633586144,0.1343299414577208,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,10,4999,estimated,192,0.387,0.0025302780436777515,0.054215937084486854,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,11,4999,estimated,192,0.2522,-0.0030471802066005193,-0.07430018207405796,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,12,4999,estimated,192,0.0034,0.00875535601587501,0.21986165237329605,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,13,4999,estimated,192,0.4952,0.0018895351064678624,0.04127313337567746,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,14,4999,estimated,192,0.4556,0.002307278798540175,0.05539922174256351,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,15,4999,estimated,192,0.8454,-0.0006134663932767236,-0.010786544279128642,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,16,4999,estimated,192,0.3038,-0.0032955494339311376,-0.08206324340463231,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,17,4999,estimated,192,0.0368,0.006280075664974613,0.14048108245237545,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,18,4999,estimated,192,0.912,0.0003587404620311086,0.008499400632355297,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,19,4999,estimated,192,0.9882,4.4096938298083164e-05,0.0008032293935956605,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,20,4999,estimated,192,0.0484,0.005361729335247936,0.135646549653087,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,21,4999,estimated,192,0.8508,-0.0006072407135928786,-0.0133817477368628,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,22,4999,estimated,192,0.175,0.0034940645119142803,0.09257024674668676,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,23,4999,estimated,192,0.9468,0.0002046828653471197,0.004125821005332242,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,24,4999,estimated,192,0.2568,0.0029365416991176383,0.06372037143211533,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,25,4999,estimated,192,0.1578,0.004402538975822233,0.08997945714826078,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,26,4999,estimated,192,0.8442,0.000681435919101306,0.013634685270574123,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,27,4999,estimated,192,0.187,0.0038477050242307683,0.09318539307493699,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,28,4999,estimated,192,0.1448,0.003997215710453112,0.10158498253121952,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,29,4999,estimated,192,0.1062,0.004585642673086307,0.09710798245895214,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,30,4999,estimated,192,0.831,-0.0006695390585745526,-0.015168894802326806,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,31,4999,estimated,192,0.29,0.0029575844717689447,0.0673166881636067,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,32,4999,estimated,192,0.9106,-0.0003793316243793958,-0.006837499540268722,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,33,4999,estimated,192,0.6038,0.0016192525952461471,0.03289380068432461,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,34,4999,estimated,192,0.4014,0.002428258881782147,0.057182972280631836,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,35,4999,estimated,192,0.3714,0.002363729515509512,0.05300298133877059,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,36,4999,estimated,192,0.3466,0.0030684260098882074,0.062077452729249305,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,37,4999,estimated,192,0.8562,0.00048114709792648107,0.01224221993227559,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,38,4999,estimated,192,0.946,-0.00021188115630272489,-0.004464355360310071,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,39,4999,estimated,192,0.2168,0.003681758500631467,0.08527462812098122,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,40,4999,estimated,192,0.378,-0.002443181557820097,-0.05088723067595015,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,41,4999,estimated,192,0.4622,0.0022046323132149555,0.04544330101926354,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,42,4999,estimated,192,0.0334,0.006297810716044089,0.1450427645299664,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,43,4999,estimated,192,0.4628,-0.0022601643392174283,-0.04905497759927512,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,44,4999,estimated,192,0.6088,0.0015325632368106811,0.033001917129917444,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,45,4999,estimated,192,0.177,-0.0037406774560003755,-0.08653991973274834,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,46,4999,estimated,192,0.8946,0.0004370565533253253,0.009734328846586959,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,47,4999,estimated,192,0.6702,-0.001315151948371283,-0.02597396456216957,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,48,4999,estimated,192,0.3494,0.002753562904167974,0.06260512077431828,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,49,4999,estimated,192,0.6222,0.0014550526042411652,0.03225917863957433,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,50,4999,estimated,192,0.1172,0.004423402620609129,0.10178325597762071,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,51,4999,estimated,192,0.0232,0.006875169964365311,0.169947311161447,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,52,4999,estimated,192,0.492,0.0022518917664687186,0.04983745096077915,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,53,4999,estimated,192,0.3488,-0.0027499279186777616,-0.05743901408704382,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,54,4999,estimated,192,0.7558,-0.0010375611139118428,-0.023052074904190235,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,55,4999,estimated,192,0.0012,0.009429331366349117,0.2257085344937808,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,56,4999,estimated,192,0.7058,-0.0011138466397643653,-0.021839204904871904,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,57,4999,estimated,192,0.86,0.0005553483234806636,0.013087089628389373,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,58,4999,estimated,192,0.1126,0.004338808194464641,0.10033058126787052,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,59,4999,estimated,192,0.3132,0.0033720216714996157,0.07383472159002895,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,60,4999,estimated,192,0.0064,0.009113714860254765,0.20793492352583884,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,61,4999,estimated,192,0.5724,-0.001614066802287678,-0.03541155881445826,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,62,4999,estimated,192,0.0514,0.005505609165571183,0.12764015770685816,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,63,4999,estimated,192,0.2242,0.0039384090676341365,0.08263261890865706,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,64,4999,estimated,192,0.1382,0.00395509022033549,0.0875254125304145,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,65,4999,estimated,192,0.0034,0.008598459054614612,0.18823156939266006,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,66,4999,estimated,192,0.206,0.0039240272942626065,0.10253804608818973,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,67,4999,estimated,192,0.0614,0.005354652014450278,0.11705264453368322,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,68,4999,estimated,192,0.8582,-0.0005856014125381519,-0.013287642959017494,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,69,4999,estimated,192,0.333,0.0028489774120259246,0.0644523041565512,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,70,4999,estimated,192,0.582,-0.0016901384858858367,-0.03991353831395322,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,71,4999,estimated,192,0.1742,0.004171472462547717,0.0841153026446779,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,72,4999,estimated,192,0.2946,0.0028815405270086933,0.06688506844378908,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,73,4999,estimated,192,0.9366,0.0002373599234964449,0.004614052283626367,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,74,4999,estimated,192,0.4456,0.0023739920444937226,0.04659806887140541,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,75,4999,estimated,192,0.94,0.00023905089617346346,0.0052639149202716685,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,76,4999,estimated,192,0.1866,-0.003656234133052723,-0.08171513202459324,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,77,4999,estimated,192,0.246,0.003472709075121648,0.07207093980076629,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,78,4999,estimated,192,0.699,0.001135772281962157,0.02768512000317563,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,79,4999,estimated,192,0.2786,-0.0036885694323138037,-0.07301945892441164,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,80,4999,estimated,192,0.3556,0.0024505950977339063,0.058555678278559314,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,81,4999,estimated,192,0.038,0.006516650217196575,0.13602287586909806,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,82,4999,estimated,192,0.5554,0.001931230845086036,0.041939400690110665,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,83,4999,estimated,192,0.473,0.0024279343680130936,0.04928935979293668,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,84,4999,estimated,192,0.8426,-0.0005972707270992282,-0.013121230694400427,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,85,4999,estimated,192,0.2134,0.003712624621679933,0.08500747102885224,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,86,4999,estimated,192,0.3278,0.002839865192220095,0.062133350713148267,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,87,4999,estimated,192,0.0898,0.004616137948165966,0.10972057250150666,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,88,4999,estimated,192,0.9256,0.0003196365197817219,0.006183828281738955,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,89,4999,estimated,192,0.3814,0.0029000410246765736,0.057362462191510824,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,90,4999,estimated,192,0.4732,-0.0022929040576828968,-0.05574806343288348,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,91,4999,estimated,192,0.3026,0.0031281456425072047,0.07292708865648027,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,92,4999,estimated,192,0.0646,0.005470931940426811,0.1300048769122503,False,False
mbe3-orthogonal-confirmation-192-v1,image,B2_training_state,interaction_proxy_null,0.3,0.0,93,4999,estimated,192,0.4334,0.0025939722397842423,0.04926560943645142,False,False
