reliability_tier,quantile,source_metric,icc,baseline,beta,repetition,csv,refit_bootstrap,permutations,degree,simulation_seed,analysis_seed,nuisance_model,status,delta_mse,residual_p,refit_delta_mse_ci_low,refit_delta_mse_ci_high,predictive_supported,joint_supported
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,81,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388371772,3701271772,polynomial_ridge,estimated,0.001771731872652229,0.01,-0.00015783812598310588,0.0032503787289639994,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,81,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388371772,3701271772,polynomial_ridge_interactions,estimated,0.0026835424874326226,0.01,-0.01464742689163809,0.005671775790419638,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,82,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388471775,3702271775,polynomial_ridge,estimated,0.0002949609527737882,0.01,-0.0003928380389160467,0.002240824450600941,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,82,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388471775,3702271775,polynomial_ridge_interactions,estimated,0.00040048704304278347,0.01,-0.01561469930656042,0.003399287017760768,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,83,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388571778,3703271778,polynomial_ridge,estimated,0.0006997597839520507,0.01,-0.00017384613720050117,0.0020667749762720063,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,83,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388571778,3703271778,polynomial_ridge_interactions,estimated,0.0010908015062239423,0.01,-0.0211924750991078,0.00378984459858757,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,84,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388671781,3704271781,polynomial_ridge,estimated,0.0005042336722141075,0.01,-0.0006711702263009169,0.002274379886087962,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,84,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388671781,3704271781,polynomial_ridge_interactions,estimated,0.0015169926470561931,0.01,-0.014417668593153299,0.004138786665329836,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,85,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388771784,3705271784,polynomial_ridge,estimated,0.0012520690008007423,0.01,-0.0008057541508887018,0.0028093751805748166,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,85,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388771784,3705271784,polynomial_ridge_interactions,estimated,0.0003450294239985656,0.01,-0.016225758683434916,0.005424168292307667,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,86,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388871787,3706271787,polynomial_ridge,estimated,0.000966996995650749,0.01,-0.0004328510827351545,0.00150737144759764,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,86,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388871787,3706271787,polynomial_ridge_interactions,estimated,-0.0005973112359328402,0.01,-0.01734107844352233,0.0020089779925812445,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,87,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388971790,3707271790,polynomial_ridge,estimated,0.0005645919626171726,0.01,-0.00040168632650160657,0.001468640992048014,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,87,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,388971790,3707271790,polynomial_ridge_interactions,estimated,0.0005414393587263838,0.01,-0.012498094520599912,0.002655256360824046,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,88,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389071793,3708271793,polynomial_ridge,estimated,0.00066311157743862,0.01,-0.0002964839633485397,0.0015207925026539091,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,88,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389071793,3708271793,polynomial_ridge_interactions,estimated,-8.093988469613182e-05,0.01,-0.016934295693449924,0.00217696300054343,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,89,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389171796,3709271796,polynomial_ridge,estimated,0.0006730678043234486,0.01,-0.00031670886795068975,0.0025524226348073134,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,89,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389171796,3709271796,polynomial_ridge_interactions,estimated,0.00140634412448212,0.01,-0.012555123194381089,0.004034897460418045,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,90,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389271799,3710271799,polynomial_ridge,estimated,0.00032455472157867974,0.01,-0.0009595184133381637,0.0019518418412799042,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,90,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389271799,3710271799,polynomial_ridge_interactions,estimated,-0.0002680130929447102,0.01,-0.017866720739999713,0.004028568391574301,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,91,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389371802,3711271802,polynomial_ridge,estimated,0.0005059757933300456,0.01,-0.0005499726087762695,0.0017017190225936355,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,91,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389371802,3711271802,polynomial_ridge_interactions,estimated,0.000456367220213015,0.01,-0.01635924848322778,0.006456043983348961,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,92,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389471805,3712271805,polynomial_ridge,estimated,0.0004280096119193839,0.01,-0.0005183880163826347,0.0017798618369406379,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,92,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389471805,3712271805,polynomial_ridge_interactions,estimated,0.0009233051213738072,0.01,-0.009164115631096495,0.004056912046199387,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,93,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389571808,3713271808,polynomial_ridge,estimated,0.0006471492170491821,0.01,-0.00037546203626581724,0.001850153317971585,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,93,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389571808,3713271808,polynomial_ridge_interactions,estimated,0.0006391217468766971,0.01,-0.014193350839241203,0.0053627699690399116,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,94,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389671811,3714271811,polynomial_ridge,estimated,0.000977180436867232,0.01,-8.532716066048676e-05,0.0028281724908679595,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,94,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389671811,3714271811,polynomial_ridge_interactions,estimated,0.0006985478079541941,0.01,-0.015085932564100058,0.0037769582893187005,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,95,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389771814,3715271814,polynomial_ridge,estimated,0.001295571225447894,0.01,-0.0003878301843916272,0.0032819316601869126,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,95,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389771814,3715271814,polynomial_ridge_interactions,estimated,0.001643403860824399,0.01,-0.015538288514992567,0.00632425768150032,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,96,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389871817,3716271817,polynomial_ridge,estimated,0.0017724693116415709,0.01,-3.204709545072605e-05,0.0025926566348921836,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,96,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389871817,3716271817,polynomial_ridge_interactions,estimated,0.0027354581059934988,0.01,-0.02352280437056243,0.005805436966634727,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,97,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389971820,3717271820,polynomial_ridge,estimated,0.000617180729314219,0.01,-0.000567564234182852,0.0022563850190750615,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,97,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,389971820,3717271820,polynomial_ridge_interactions,estimated,0.0006746712768201412,0.01,-0.009441814865006157,0.004109811208084414,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,98,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390071823,3718271823,polynomial_ridge,estimated,0.0009559954241848767,0.01,-0.0007263712198099809,0.0027017892381808535,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,98,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390071823,3718271823,polynomial_ridge_interactions,estimated,0.0005803304005158189,0.01,-0.02348636761260506,0.005494513193160737,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,99,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390171826,3719271826,polynomial_ridge,estimated,0.00045393915243419265,0.01,-0.00038413999687270155,0.0018174197166133945,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.1,99,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390171826,3719271826,polynomial_ridge_interactions,estimated,0.00035823790930450405,0.01,-0.027420223230474803,0.003628666191082911,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,0,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390271829,3720271829,polynomial_ridge,estimated,0.0018407758472249102,0.01,-0.00017291270931288745,0.006484155465962014,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,0,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390271829,3720271829,polynomial_ridge_interactions,estimated,0.0010357830714176103,0.01,-0.021566946374782302,0.009630883958171636,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,1,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390371832,3721271832,polynomial_ridge,estimated,0.002976797729915871,0.01,-0.00020608738203518472,0.008237423088064955,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,1,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390371832,3721271832,polynomial_ridge_interactions,estimated,0.0058492698826650286,0.01,-0.022064012060119372,0.016207956119535027,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,2,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390471835,3722271835,polynomial_ridge,estimated,0.0038876300469584553,0.01,0.0006109841095935609,0.006917746231663372,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,2,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390471835,3722271835,polynomial_ridge_interactions,estimated,0.007144405972601754,0.01,-0.011649175483294597,0.019955720028438238,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,3,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390571838,3723271838,polynomial_ridge,estimated,0.005085526337685599,0.01,0.0011530820314488916,0.009023478810854349,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,3,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390571838,3723271838,polynomial_ridge_interactions,estimated,0.008056373460209449,0.01,-0.011555209634572797,0.021099045729024005,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,4,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390671841,3724271841,polynomial_ridge,estimated,0.0015371222799495515,0.01,4.8497726039530193e-05,0.003140070247330437,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,4,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390671841,3724271841,polynomial_ridge_interactions,estimated,0.001018489544930256,0.01,-0.014347125832875753,0.006427111043540413,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,5,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390771844,3725271844,polynomial_ridge,estimated,0.0019651563824050864,0.01,-0.0002379887472631664,0.004189171677201137,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,5,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390771844,3725271844,polynomial_ridge_interactions,estimated,-0.0001589711265148723,0.01,-0.023967613795566275,0.009589334553418837,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,6,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390871847,3726271847,polynomial_ridge,estimated,0.0029387085776084827,0.01,0.00012497758205971894,0.006561700047573897,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,6,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390871847,3726271847,polynomial_ridge_interactions,estimated,0.003416470686873082,0.01,-0.008337664145161737,0.014189853758346648,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,7,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390971850,3727271850,polynomial_ridge,estimated,0.003885997131966974,0.01,0.001206826547553571,0.008881137305303339,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,7,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,390971850,3727271850,polynomial_ridge_interactions,estimated,0.006058256872409512,0.01,-0.022450186838518613,0.020758753696737624,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,8,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391071853,3728271853,polynomial_ridge,estimated,0.0035283419639901515,0.01,0.00022714787925591008,0.006808827892539143,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,8,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391071853,3728271853,polynomial_ridge_interactions,estimated,0.004387795652933461,0.01,-0.01849100109774603,0.015261138337631817,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,9,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391171856,3729271856,polynomial_ridge,estimated,0.0025729467333417367,0.01,0.00024893226381548865,0.00661461850475828,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,9,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391171856,3729271856,polynomial_ridge_interactions,estimated,0.003295484922013643,0.01,-0.018174981663000467,0.019036855794094892,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,10,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391271859,3730271859,polynomial_ridge,estimated,0.0018079819037086762,0.01,0.0004969062543733884,0.005380133763351711,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,10,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391271859,3730271859,polynomial_ridge_interactions,estimated,0.0021508950642798548,0.01,-0.03492139134203572,0.009752626301567813,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,11,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391371862,3731271862,polynomial_ridge,estimated,0.003142131701919356,0.01,0.0003972049724041778,0.00774910463497875,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,11,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391371862,3731271862,polynomial_ridge_interactions,estimated,0.008172427221597013,0.01,-0.01739795663376941,0.016344199586068083,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,12,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391471865,3732271865,polynomial_ridge,estimated,0.0008085348151980305,0.01,-0.0003665654108238674,0.00363628719120404,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,12,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391471865,3732271865,polynomial_ridge_interactions,estimated,0.0017710266747061527,0.01,-0.01588552478964407,0.00764513800044101,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,13,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391571868,3733271868,polynomial_ridge,estimated,0.004979149053167941,0.01,0.0009313061932234722,0.00950096921908729,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,13,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391571868,3733271868,polynomial_ridge_interactions,estimated,0.007457913575345941,0.01,-0.03339143091918378,0.013402069209311251,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,14,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391671871,3734271871,polynomial_ridge,estimated,0.0027845176939003593,0.01,0.00023749456518941438,0.00489368746707398,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,14,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391671871,3734271871,polynomial_ridge_interactions,estimated,0.003385082910923428,0.01,-0.00838397212265533,0.012058614024931554,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,15,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391771874,3735271874,polynomial_ridge,estimated,0.0031756908319766474,0.01,0.0007003385142442905,0.006654454331552743,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,15,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391771874,3735271874,polynomial_ridge_interactions,estimated,0.0009345448033895839,0.01,-0.021693118565761386,0.00897653322450862,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,16,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391871877,3736271877,polynomial_ridge,estimated,-0.00030531400781943184,0.01,-0.0006029039496160413,0.008620391701094254,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,16,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391871877,3736271877,polynomial_ridge_interactions,estimated,0.002806070453699153,0.01,-0.041073670466471694,0.014022041174170571,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,17,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391971880,3737271880,polynomial_ridge,estimated,0.005486356246991488,0.01,0.0008210359910261022,0.009394239118206077,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,17,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,391971880,3737271880,polynomial_ridge_interactions,estimated,0.005882406854466401,0.01,-0.01841394605938655,0.013270370876770528,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,18,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392071883,3738271883,polynomial_ridge,estimated,0.0020225847775515084,0.01,-3.581717393046915e-05,0.003671724050953664,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,18,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392071883,3738271883,polynomial_ridge_interactions,estimated,0.0019807949385299683,0.01,-0.008787592550474468,0.008772406991204004,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,19,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392171886,3739271886,polynomial_ridge,estimated,0.0033476292679668505,0.01,-0.0003787671002183528,0.006198692579984055,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,19,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392171886,3739271886,polynomial_ridge_interactions,estimated,0.005850610400693117,0.01,-0.027572480006034288,0.014824568980984222,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,20,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392271889,3740271889,polynomial_ridge,estimated,0.002472917245028608,0.01,0.0002426463816933648,0.007558536346353363,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,20,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392271889,3740271889,polynomial_ridge_interactions,estimated,0.006423601056754165,0.01,-0.027611340742226178,0.015545904503643604,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,21,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392371892,3741271892,polynomial_ridge,estimated,0.0033324765584960875,0.01,0.0003806977117020353,0.006025516748084822,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,21,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392371892,3741271892,polynomial_ridge_interactions,estimated,0.006184218049396283,0.01,-0.027781311100491524,0.010790950249569184,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,22,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392471895,3742271895,polynomial_ridge,estimated,0.0031396295293639035,0.01,0.0003631187398938146,0.008091159887757264,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,22,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392471895,3742271895,polynomial_ridge_interactions,estimated,0.007563971111442974,0.01,-0.008924102131735771,0.01448363760866362,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,23,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,2,392571898,3743271898,polynomial_ridge,estimated,0.003194183727404134,0.01,-0.0005139800432430329,0.008215067638095857,False,False
