scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,legacy_partial_reject_rate,legacy_partial_reject_ci_low,legacy_partial_reject_ci_high,crossfit_residual_reject_rate,crossfit_residual_reject_ci_low,crossfit_residual_reject_ci_high,joint_increment_decision_rate,joint_increment_decision_ci_low,joint_increment_decision_ci_high,profile_pass_rate,profile_pass_ci_low,profile_pass_ci_high,repetitions,median_residual_r,median_delta_mse,median_relative_mse_improvement
heteroskedastic_null,conditional-null,False,400,1,polynomial_ridge,0.35,0.26364248243097527,0.44745556703112027,0.13,0.07757167427240512,0.20980351440076428,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.9630065017930143,1.0,100,-0.05280121894045944,3.125793979699698e-05,0.00037940575676558745
heteroskedastic_null,conditional-null,False,800,1,polynomial_ridge,0.57,0.47215389549212305,0.6626670147588988,0.18,0.1170022549894635,0.2666735838630073,0.03,0.010254524024038925,0.0845193642905276,1.0,0.9630065017930143,1.0,100,-0.07825647486229931,0.00026436671501393894,0.003172828333719754
linear_proxy,proxy-washout,False,100,1,polynomial_ridge,0.07,0.03431926106727268,0.137495147390735,0.06,0.027786123963188192,0.1247681544589592,0.0,3.469446951953614e-18,0.03699349820698568,0.41,0.3186731302113651,0.5079856994658921,100,0.03909774436090225,-0.00023882721842605464,-0.01410874935283652
linear_proxy,proxy-washout,False,200,1,polynomial_ridge,0.1,0.0552291370606751,0.17436566150491345,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.66,0.5627772885472462,0.7453847920265184,100,0.001782363977485929,-0.0001020379127934833,-0.006507401553923492
linear_proxy,proxy-washout,False,400,1,polynomial_ridge,0.09,0.04807254000256516,0.1622621285271631,0.02,0.00550196755016235,0.07001179072854388,0.0,3.469446951953614e-18,0.03699349820698568,0.8,0.7111708344068411,0.8666330666689676,100,0.02037037037037037,-4.755000015870328e-05,-0.0030579525590796837
linear_proxy,proxy-washout,False,800,1,polynomial_ridge,0.09,0.04807254000256516,0.1622621285271631,0.03,0.010254524024038925,0.0845193642905276,0.0,3.469446951953614e-18,0.03699349820698568,0.97,0.9154806357094724,0.9897454759759611,100,0.008626801828196414,-2.9051904860508994e-05,-0.001860084657487691
nonlinear_proxy,nonlinear-proxy-washout,False,100,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.0,3.469446951953614e-18,0.03699349820698568,100,0.9368421052631578,0.07783542585758452,0.8997657720348072
nonlinear_proxy,nonlinear-proxy-washout,False,200,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.0,3.469446951953614e-18,0.03699349820698568,100,0.9381801125703566,0.0761399647963886,0.8999760284387777
nonlinear_proxy,nonlinear-proxy-washout,False,400,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.0,3.469446951953614e-18,0.03699349820698568,100,0.9468471636193156,0.07609220049637931,0.90243504615213
nonlinear_proxy,nonlinear-proxy-washout,False,800,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.0,3.469446951953614e-18,0.03699349820698568,100,0.9462278799953123,0.07559363389225549,0.9028341194237632
null_metric,no-increment,False,100,1,polynomial_ridge,0.08,0.041093461484380624,0.14998107700948735,0.03,0.010254524024038925,0.0845193642905276,0.0,3.469446951953614e-18,0.03699349820698568,0.32,0.23669147324999093,0.41662618610452384,100,0.030827067669172925,-0.0002157645589251772,-0.01051144248871018
null_metric,no-increment,False,200,1,polynomial_ridge,0.05,0.02154367915436796,0.11175046923191913,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.68,0.5833738138954762,0.7633085267500092,100,-0.009849906191369608,-0.00012249181286857515,-0.005856307239633835
null_metric,no-increment,False,400,1,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.76,0.6676766365018553,0.8330867444305122,100,0.006751054852320675,-7.517849694180061e-05,-0.0034581020237560364
null_metric,no-increment,False,800,1,polynomial_ridge,0.02,0.00550196755016235,0.07001179072854388,0.02,0.00550196755016235,0.07001179072854388,0.0,3.469446951953614e-18,0.03699349820698568,0.96,0.9016292856411208,0.9843366960084523,100,0.0038907769834759165,-3.581058901515159e-05,-0.001687117306681825
post_treatment_control,estimand-warning,False,100,1,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.58,0.4820648670304296,0.6720161732564526,100,0.060902255639097735,-0.00017093741781369805,-0.014293838584786507
post_treatment_control,estimand-warning,False,200,1,polynomial_ridge,0.09,0.04807254000256516,0.1622621285271631,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.6,0.5020025867910618,0.6905987135675411,100,0.03395872420262665,-7.317000038648686e-05,-0.006898730980171731
post_treatment_control,estimand-warning,False,400,1,polynomial_ridge,0.08,0.041093461484380624,0.14998107700948735,0.06,0.027786123963188192,0.1247681544589592,0.0,3.469446951953614e-18,0.03699349820698568,0.84,0.7557973061072976,0.8990471151119521,100,0.020253164556962026,-5.530907553959099e-05,-0.00518535504059865
post_treatment_control,estimand-warning,False,800,1,polynomial_ridge,0.08,0.041093461484380624,0.14998107700948735,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.95,0.8882495307680808,0.9784563208456319,100,-0.013462439939060121,-1.8418210079253552e-05,-0.001667208017395986
simpson_increment,increment-after-environment-control,True,100,1,polynomial_ridge,1.0,0.9630065017930143,1.0,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,1.0,0.9630065017930143,1.0,100,0.7586466165413535,0.01546993550003875,0.6209914358737287
simpson_increment,increment-after-environment-control,True,200,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.801969981238274,0.015938038123965693,0.6555445532934415
simpson_increment,increment-after-environment-control,True,400,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.7929324894514769,0.016086288476211526,0.6520246755476242
simpson_increment,increment-after-environment-control,True,800,1,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8062727059650767,0.016043195364903617,0.660173762902359
