scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,1,polynomial_ridge,0,21262425,-0.0848964896489649,0.401015553609762,0.028330219852417543,0.7807375302469279,False,0.010526315789473682,0.972,-0.0003492507375888257,-0.0007216293500510146,9.584056380827338e-06,-0.018616209467982,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge,1,21262426,0.16080408040804078,0.10998885380148067,0.09460265497753208,0.351635772425884,False,0.13383458646616542,0.572,-1.8193405178466848e-06,-0.0006773910642831026,0.0006171443215105186,-8.747300900571919e-05,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,2,21262427,-0.13734173417341733,0.17300331558662907,-0.017877645798897758,0.8605805224217642,False,0.26315789473684204,0.266,-0.0006449619147730484,-0.001250795640831317,-0.00015314342937217666,-0.03252270209250574,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,3,21262428,-0.02773477347734773,0.7841511142676594,0.09709302004885052,0.33904426482693195,False,0.3233082706766917,0.132,-0.000595278063595845,-0.0018709322765087548,0.0005818116269604495,-0.02119857095815465,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,4,21262429,0.18288628862886286,0.06856691567050278,0.09596117277866761,0.34473126097379303,False,-0.03458646616541353,0.88,-0.00024486672742636204,-0.0013585766952247257,0.0006607209828074635,-0.009324578341112005,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,5,21262430,0.2697389738973897,0.006648086028908407,0.11740984212861431,0.24711521851738033,False,0.18496240601503755,0.418,-0.000164480377766979,-0.0009244994518699364,0.000535835189804422,-0.009307949740928615,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,6,21262431,-0.026378637863786376,0.7944663473885444,0.18362790142843238,0.06885439571449307,False,0.34736842105263155,0.118,0.0006634620874658263,-0.000548972790671907,0.001794676025970021,0.03048775182611077,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,7,21262432,-0.1432103210321032,0.15518993504203019,-0.1728205076183786,0.08715492332478589,False,-0.35037593984962395,0.114,0.0004429828607326637,-0.0012261379513243027,0.002005994713386231,0.019621824222449118,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,8,21262433,0.007368736873687368,0.9419955791212766,-0.09418364956096743,0.3537825981698755,False,-0.06616541353383458,0.788,-4.492107241422724e-05,-0.0010950506460385117,0.000885946048322508,-0.0019235197458513005,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge,9,21262434,-0.07824782478247826,0.439032475725414,-0.08556145339915781,0.39975474675471473,False,0.022556390977443608,0.904,-0.0003758927348977495,-0.0012209640306527997,0.0005325506765793027,-0.015369610497995248,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge,10,21262435,-0.01782178217821782,0.860300900335369,-0.19719995283469255,0.05041185479867724,False,-0.38947368421052625,0.072,0.0007592808264892947,-0.0010189822355433106,0.0024809308464229345,0.030142090906424102,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,11,21262436,-0.035247524752475244,0.7277260527016877,-0.04651178763158127,0.6475585614385077,False,-0.09022556390977443,0.708,-0.000362550576973434,-0.0009631656859786335,0.0001805419064927094,-0.01609263495634378,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge,12,21262437,-0.004476447644764477,0.9647434746707575,0.1406519487924449,0.16495163088647902,False,0.21353383458646616,0.336,-0.0005257367322716259,-0.0011817559589051452,0.00017086398194510188,-0.04173251451196209,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,13,21262438,0.07014701470147015,0.48799212448919393,0.003319313632495578,0.9739876753830244,False,-0.5323308270676691,0.03,-0.00037370219223509596,-0.0006985202040684576,-9.439114488087275e-05,-0.022016069459153232,True,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,14,21262439,0.1764416441644164,0.07908189109763171,0.1407477704240974,0.1646610994885684,False,0.16992481203007515,0.448,-0.00024112030907128337,-0.00129740034857628,0.0008766448039265293,-0.011378173341450052,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,15,21262440,-0.1530873087308731,0.1283591312055491,-0.15356837722180217,0.1291158601829881,False,-0.38947368421052625,0.092,0.00042484296774140604,-0.0010753203632524932,0.001830540128130151,0.014869568368178723,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,16,21262441,0.030531053105310527,0.7630009798691331,-0.2046069696708857,0.04220390051710551,True,-0.35639097744360904,0.132,-0.0002543725052254753,-0.0021458249245032844,0.0013522976221419152,-0.015324675243219232,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,17,21262442,0.1737173717371737,0.0838983798129826,0.06041410796032626,0.5524977327291174,False,0.03157894736842105,0.886,-0.000614511210792635,-0.0011591135350573882,-0.00011230825911155084,-0.03289788079378416,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,18,21262443,-0.15696369636963692,0.1188575479050155,-0.08878826547104339,0.38215091089002723,False,0.05413533834586466,0.802,7.090602502917917e-05,-0.0004901818511555467,0.0006785398712327063,0.004012269148176121,False,True,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,19,21262444,0.029834983498349833,0.7682502308284032,0.12147926957290124,0.23099702182068682,False,-0.19097744360902258,0.402,-0.0013633141084774848,-0.0032627753134135194,0.0001005089757164206,-0.04882631165318105,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,20,21262445,-0.029546954695469547,0.770425414428589,0.08958002675134821,0.37790407461486886,False,0.12932330827067667,0.574,-7.028176395485267e-05,-0.0011246777429509437,0.0010246050913757924,-0.0028410631254041727,False,False,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge,21,21262446,-0.03791179117911791,0.7080426676184575,-0.06446353922008333,0.5261343475508458,False,0.28120300751879695,0.25,-0.00010989013705619069,-0.0007854045511170445,0.0003925710984066961,-0.00532957621503064,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,22,21262447,0.00010801080108010799,0.9991490337606815,0.12370524759754206,0.22249841748387014,False,0.11879699248120301,0.624,0.00022690728290238743,-0.0004997833785980023,0.0009526879805852459,0.011044299440663947,False,True,False,False,True
null_metric,no-increment,False,100,1,polynomial_ridge,23,21262448,0.08783678367836784,0.38484394199572264,-0.05346039006637415,0.5992046071061693,False,0.26917293233082706,0.254,-0.0005736187408561348,-0.0013831214811637546,0.0001113778475902593,-0.025244786060846344,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,24,21262449,-0.09344134413441342,0.3551267981918452,0.04791998875040009,0.6376313278186705,False,0.393984962406015,0.09,-0.00018150356981800828,-0.0005264930902230321,0.00010111423371223133,-0.011396637821081697,False,False,False,False,False
null_metric,no-increment,False,100,1,polynomial_ridge,25,21262450,-0.10106210621062103,0.3170785841644462,0.05465971068614377,0.591024408072354,False,0.362406015037594,0.122,-0.0002871121217977654,-0.0007686202714648216,0.00012307952752624757,-0.014158850666147884,False,False,False,False,False
