run_uuid,run_id,config_id,environment_id,split_id,task,arch,seed_id,learning_rate,lr_level,weight_decay,dropout,optimizer,epochs,batch_size,n_train,n_val,n_test,metric_n,device,val_loss_ep7,val_acc_ep7,val_loss_ep15,val_acc_ep15,final_train_batch_loss,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,final_acc,clean_test_loss,clean_test_acc,gaussian_noise_test_loss,gaussian_noise_test_acc,blur_test_loss,blur_test_acc,low_contrast_test_loss,low_contrast_test_acc,corruption_mean_loss,corruption_mean_acc,clean_test_brier,clean_test_ece,asam_sharpness,brier,confidence_mean,distance_from_init_l2,ece,entropy_mean,feature_cosine_mean,feature_erank,feature_erank_norm,feature_norm_mean,fim_erank,fim_loss_scaled_erank,fim_loss_scaled_norm,fim_norm,fim_unit_erank,fim_unit_norm,fisher_condition,fisher_entropy,fisher_spectral,fisher_stable_rank,fisher_trace,grad_l1,grad_linf,grad_loss_logcorr,grad_mean_abs,grad_noise_scale,grad_norm,gradient_energy_entropy,gradient_energy_gini,hessian_top_eig_power,hessian_trace_hutchinson,logit_norm_mean,margin_mean,metric_batch_acc,metric_batch_loss,per_sample_grad_norm_mean,per_sample_grad_norm_std,relative_distance_from_init,sam_sharpness,update_to_weight_ratio,weight_l1,weight_l2,weight_linf,weight_rms,asam_sharpness_metric_batch_std,brier_metric_batch_std,confidence_mean_metric_batch_std,distance_from_init_l2_metric_batch_std,ece_metric_batch_std,entropy_mean_metric_batch_std,feature_cosine_mean_metric_batch_std,feature_erank_metric_batch_std,feature_erank_norm_metric_batch_std,feature_norm_mean_metric_batch_std,fim_erank_metric_batch_std,fim_loss_scaled_erank_metric_batch_std,fim_loss_scaled_norm_metric_batch_std,fim_norm_metric_batch_std,fim_unit_erank_metric_batch_std,fim_unit_norm_metric_batch_std,fisher_condition_metric_batch_std,fisher_entropy_metric_batch_std,fisher_spectral_metric_batch_std,fisher_stable_rank_metric_batch_std,fisher_trace_metric_batch_std,grad_l1_metric_batch_std,grad_linf_metric_batch_std,grad_loss_logcorr_metric_batch_std,grad_mean_abs_metric_batch_std,grad_noise_scale_metric_batch_std,grad_norm_metric_batch_std,gradient_energy_entropy_metric_batch_std,gradient_energy_gini_metric_batch_std,hessian_top_eig_power_metric_batch_std,hessian_trace_hutchinson_metric_batch_std,logit_norm_mean_metric_batch_std,margin_mean_metric_batch_std,metric_batch_acc_metric_batch_std,metric_batch_loss_metric_batch_std,per_sample_grad_norm_mean_metric_batch_std,per_sample_grad_norm_std_metric_batch_std,relative_distance_from_init_metric_batch_std,sam_sharpness_metric_batch_std,update_to_weight_ratio_metric_batch_std,weight_l1_metric_batch_std,weight_l2_metric_batch_std,weight_linf_metric_batch_std,weight_rms_metric_batch_std,random_metric,elapsed_s,error
5c308e9f-f9f5-4a31-a118-06456f84e6fa,b3e1b0c43e1f-s8311,b3e1b0c43e1f,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,cnn,8311,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.963446646118164,0.2706,2.7538986045837404,0.3086,2.252732038497925,2.567468136548996,0.328125,2.7538986045837404,0.3086,2.7373038970947268,0.3094,0.3094,2.7373038970947268,0.3094,4.122230426025391,0.1302,4.0391023708343505,0.1426,3.5877458919525145,0.1476,3.9163595629374193,0.14013333333333336,0.8222072124481201,0.013577317261479038,2.1295337677001953,0.7003346482912699,0.34642628331979114,17.333152770996094,0.20696060359477997,2.6347662607828775,0.6250939766565958,10.009720517447944,0.6256075323404965,13.339404424031576,8.875863372385794,8.645456302094894,0.5403410188809309,0.5547414607741121,12.504825980126483,0.7815516237579052,1656.5787455240886,2.170327345530192,3227.1638997395835,3.3856244014138137,10263.549153645834,6439.79443359375,2.471616188685099,0.9010068575541178,0.016222615105410416,15.740436871846518,24.93987973531087,2.4059892495473227,0.4473034242788951,1297.653076171875,11408.08984375,41.22045644124349,0.24018479386965433,0.3541666666666667,2.091350237528483,89.93758392333984,44.61419105529785,0.6899546980857849,2.0590666135152182,0.5208262205123901,9902.1787109375,33.28010940551758,1.434957504272461,0.05282142385840416,0.2743341914241812,0.10729419879513283,0.09891381896009811,0.0,0.0722459464157654,0.3434999014404552,0.05178769172810667,0.3298397426209009,0.020614983913806305,0.5451176529893172,1.6899957990531969,2.3576932153361323,0.14735582595850827,0.1056247374408248,0.12629815379924117,0.007893634612452573,2538.5536796010338,0.2010862517249081,1396.2012642133948,0.7148122262477851,1905.3987979966444,864.3708864161043,0.22200599935302598,0.06604723378917252,0.00217745437084209,4.358560072300549,1.5114331098925207,0.21313702840711374,0.12818509071919973,nan,nan,1.4441605129228197,0.10811310417098342,0.15728821740147395,0.22811843815588403,1.7453911611078001,16.537452272027547,0.0,0.10010982926284274,0.0,0.0,0.0,0.0,0.0,-0.9304319885398861,44.85983157157898,
10d7a853-8d6e-4344-b621-48bb8301d029,b3e1b0c43e1f-s8312,b3e1b0c43e1f,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,cnn,8312,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.978145509338379,0.2688,2.803493188095093,0.2886,2.4192068576812744,2.533633291721344,0.353515625,2.803493188095093,0.2886,2.7568296421051026,0.3026,0.3026,2.7568296421051026,0.3026,3.5438168006896973,0.182,4.172552770233154,0.129,3.6201388801574708,0.1382,3.778836150360107,0.14973333333333333,0.8263580203056335,0.013875808886041341,2.644290010134379,0.7513882716496786,0.3197266161441803,17.449159622192383,0.22109980384508768,2.723563035329183,0.6381615201632181,10.018853205548906,0.6261783253468066,13.722306887308756,8.850234940916712,8.76593610270839,0.5478710064192743,0.5531396838072945,12.878343623067986,0.8048964764417491,354.1140836079915,2.1632280349731445,3628.2481282552085,3.492493292170707,11656.199869791666,7665.725748697917,2.4461565017700195,0.8291244506835938,0.019310883556803066,12.351319948832193,30.656300226847332,2.3784232139587402,0.45243598024050397,1411.00634765625,12736.76708984375,42.290838877360024,0.20303132633368173,0.3125,2.379973530769348,96.5657730102539,46.5724983215332,0.6944919228553772,2.67633593082428,0.5236263275146484,9923.19921875,33.32368469238281,1.44350266456604,0.05289055034518242,0.702842756334632,0.15567325213724728,0.10149036993929182,0.0,0.07559111664186478,0.36365968604192,0.03739728176589042,0.299293138665743,0.018705821166608936,0.6328219374023811,1.90891066287058,3.299899537016161,0.20624372106351005,0.11930691642941126,0.538580713826204,0.03366129461413775,487.5092508752855,0.23296576970625546,1294.4551722331607,1.1931181433645133,412.939014054245,1794.9820564672405,0.6096530543843467,0.13694859940109208,0.004521775346457401,5.282718926439361,5.79334726262481,0.2578726692562548,0.12425440359907226,nan,nan,1.7939402198985825,0.10996927678316207,0.22534695471649932,0.5308431714889452,8.676611248529015,12.965257005486599,0.0,0.7042542515152812,0.0,0.0,0.0,0.0,0.0,-0.2210288678526081,45.7953519821167,
9bbd4463-ad51-4e41-ba4b-259c9f8d9fff,b3e1b0c43e1f-s8313,b3e1b0c43e1f,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,cnn,8313,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,3.0194212299346925,0.251,2.7051768524169924,0.3058,2.254812002182007,2.4080673158168793,0.3837890625,2.7051768524169924,0.3058,2.677224868774414,0.3098,0.3098,2.677224868774414,0.3098,3.6693595558166505,0.1614,4.16967886428833,0.1354,3.4994994121551515,0.1592,3.779512610753377,0.152,0.8149539828300476,0.016408197956479853,2.070072889328003,0.7093840638796488,0.35821324586868286,17.43483543395996,0.22116862734158835,2.539334217707316,0.619400143623352,9.752169546322246,0.6095105966451404,13.894700368245443,9.72025196079674,7.870666647095916,0.49191666544349477,0.6075157475497962,13.000916749074264,0.8125572968171415,178.7631950378418,2.2732367515563965,2443.1620279947915,4.090071339612474,9998.990234375,6624.156901041667,2.8700170516967773,0.8689220746358236,0.01668704580515623,14.016607284545898,25.863471349080402,2.469175179799398,0.41353628039360046,1121.68115234375,11477.622802734375,42.918198903401695,0.23496422171592712,0.3958333333333333,2.1327730814615884,90.59109242757161,41.076864878336586,0.693975567817688,2.2414304415384927,0.5228691101074219,9928.2890625,33.34455108642578,1.4338723421096802,0.05292370915412903,0.27080045333226904,0.07260147023243153,0.023099976565644803,0.0,0.05668389175519379,0.11377667960177996,0.03854076625038015,0.03797941580827019,0.002373713488016887,0.23246346818546518,0.5220535171890262,0.23872414181409057,0.01492025886338066,0.032628344824314134,0.4691735558159058,0.029323347238494113,175.6020770280769,0.05425917078666607,508.0653606614375,0.1873804477432687,2117.73634816276,597.8224920203178,0.8378530753847692,0.0696140220669429,0.0015059865392477805,1.7603338361159635,3.8842804048230324,0.09887661800247169,0.07443198714192233,nan,nan,0.4316630362759403,0.030105832040374796,0.09547032697824666,0.10635160355865934,7.477554114772399,10.07420444013241,0.0,0.4345998506418251,0.0,0.0,0.0,0.0,0.0,-0.4742235646148497,46.34309005737305,
ae169b16-21f8-4da1-98a4-27207df6609e,b3e1b0c43e1f-s8314,b3e1b0c43e1f,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,cnn,8314,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.951156695175171,0.2768,2.729921263885498,0.3068,2.1162161827087402,2.4501917958259583,0.380859375,2.729921263885498,0.3068,2.6979449726104736,0.317,0.317,2.6979449726104736,0.317,4.141790838623047,0.133,3.682418827056885,0.1614,3.445238921737671,0.1664,3.7564828624725344,0.1536,0.8179193735122681,0.02217410366574768,1.9128633340199788,0.7300181786219279,0.35535939534505206,17.503320693969727,0.2662394444147746,2.530456781387329,0.6374932726224264,9.593876528246795,0.5996172830154247,14.323271751403809,9.368873612168812,8.048188561694824,0.5030117851059265,0.5855546007605508,13.048349405304277,0.8155218378315173,1054.2247301737468,2.235097090403239,3122.0585123697915,3.767051606308737,11513.556966145834,7038.637532552083,2.0325713952382407,0.8786509037017822,0.01773117296397686,15.094903945922852,26.87175750732422,2.3964170614878335,0.4518773357073466,1319.2313232421875,8434.1494140625,45.730567932128906,0.2237034191687902,0.3958333333333333,2.271759549776713,96.14233144124348,46.385275522867836,0.6971616148948669,1.8934568564097087,0.5246410965919495,9897.693359375,33.362464904785156,1.4512163400650024,0.052952174097299576,0.46255951940088597,0.05886568170755242,0.07327768142370687,0.0,0.026097271870185016,0.2406879142792385,0.04075525796334786,0.5221147611137632,0.0326321725696102,0.49996685895473514,0.7889741384773384,3.287908053040866,0.20549425331505414,0.04931088365483365,0.7040575369958411,0.044003596062240066,1433.3634712347284,0.08236868238918195,748.1939332893671,0.7318519519102477,1790.189713886905,152.77631527843215,0.5162169613561335,0.05096823309409994,0.00038486177954625666,3.206621569511006,2.469740650050168,0.1371741161720484,0.09136539113614016,nan,nan,1.1565847940065757,0.09712961948320671,0.1301041249666333,0.24879817128547083,3.6201226296583124,12.838193601308337,0.0,0.38353824561800065,0.0,0.0,0.0,0.0,0.0,0.14077975503210877,45.85732293128967,
9586ef58-5534-4e33-b7fe-f8ded3c80a02,b3e1b0c43e1f-s8315,b3e1b0c43e1f,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,cnn,8315,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.9268535648345946,0.2778,2.8076684658050537,0.2946,2.347043037414551,2.550875186920166,0.3466796875,2.8076684658050537,0.2946,2.7698240520477295,0.3032,0.3032,2.7698240520477295,0.3032,3.8462501037597656,0.153,4.173483757781982,0.1294,3.392604902648926,0.1672,3.8041129213968916,0.14986666666666668,0.8219100832939148,0.017396038481820142,2.5584328174591064,0.7748991250991821,0.32009496291478473,17.460527420043945,0.2209272931019465,2.639683723449707,0.6457847555478414,9.768659902082348,0.6105412438801467,14.385820070902506,9.067789720712277,7.742519838991164,0.48390748993694777,0.5667368575445173,12.789252951099188,0.7993283094436993,3120.0000089009604,2.2043981552124023,3790.1180013020835,3.5444872321791174,13420.517903645834,7541.619954427083,2.7527273495992026,0.8038544257481893,0.018998245398203533,15.360692660013834,29.322989145914715,2.396219571431478,0.4660731852054596,1929.6656494140625,10980.98095703125,45.61386235555013,0.19031226883331934,0.375,2.4105700651804605,104.1677729288737,50.11601130167643,0.6951372623443604,2.330435355504354,0.5241092443466187,9904.568359375,33.31467056274414,1.4536030292510986,0.05287628620862961,0.3885126312367448,0.08849560394897671,0.07141730420705833,0.0,0.032414913837482455,0.27549696117185873,0.051284134161832945,0.5372969925324815,0.033581062033280096,0.4275424958846302,0.28502192803230547,1.3222060788783718,0.08263787992989824,0.017813870502019092,0.8516421665772592,0.0532276354110787,5002.643062234116,0.031509571957671414,342.15343809190335,0.05954266889982005,978.4746248906813,786.3305283937648,1.309575171517925,0.1375217452047343,0.00198086104516782,4.7495754643822465,4.658549795672826,0.08704753861450565,0.05644599482673778,nan,nan,1.1926150286854227,0.07571257705765987,0.0625,0.3386033290169901,5.439156012720053,7.575173572570127,0.0,0.39646370621358334,0.0,0.0,0.0,0.0,0.0,-1.1006139788315878,45.484339237213135,
f5f930db-a2d3-4774-969e-6f29d9292d18,300b58630f1b-s8311,300b58630f1b,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,resnet,8311,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.673389658737183,0.3092,2.452572616958618,0.367,1.5458391904830933,1.4427683800458908,0.6123046875,2.452572616958618,0.367,2.442200965690613,0.371,0.371,2.442200965690613,0.371,3.344564433288574,0.2406,3.9460770179748534,0.1816,3.0308449111938476,0.2738,3.440495454152425,0.23199999999999998,0.7704260945320129,0.053400960634462535,2.3485728899637857,0.4650015930334727,0.5452302296956381,16.901132583618164,0.31369314591089886,1.7709014018376668,0.5819099942843119,10.02640876397782,0.6266505477486137,20.761287053426106,7.849041152991238,9.908596842968846,0.6192873026855529,0.4905650720619524,13.36224223163044,0.8351401394769025,9287.080805460611,2.0548158486684165,7702.392578125,3.3458420945624554,25274.762369791668,18525.5810546875,2.247915744781494,0.9195966521898905,0.026157652338345844,12.141865094502768,44.433492024739586,2.184593439102173,0.5701435009638468,6340.6953125,23627.5302734375,41.266343434651695,0.42561397949854535,0.7291666666666666,1.2048689126968384,130.96147918701172,88.46608479817708,0.43256106972694397,3.7911744912465415,0.37945547699928284,17634.287109375,44.540489196777344,1.3976370096206665,0.05292656645178795,0.1171537456249494,0.042453033652590455,0.07377396169659174,0.0,0.0920446652944966,0.24210627846127325,0.016998531633140808,0.05652252029998448,0.00353265751874903,0.9314847658729619,1.0031771717861564,0.5768074470483648,0.0360504654405228,0.06269857323663477,0.453264103797663,0.02832900648735394,15500.946141073237,0.1300901875533373,1636.1913229411953,0.7028027898276191,3909.7996020269766,2769.0751549493048,0.8082576165556443,0.050243258181124496,0.003909864016224392,2.8008530322487144,7.41277513771632,0.16207051512923124,0.06637906914968848,nan,nan,1.017833721235371,0.09586201229854723,0.03608439182435161,0.13020109984137046,13.181769403330174,16.51220317023444,0.0,0.5480843800550873,0.0,0.0,0.0,0.0,0.0,0.15417520186759362,67.03695273399353,
65d7d771-665b-4fac-a7d8-60b41f2cad04,300b58630f1b-s8312,300b58630f1b,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,resnet,8312,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.830152438735962,0.2904,2.4377423805236815,0.3738,1.4003512859344482,1.3400630503892899,0.625,2.4377423805236815,0.3738,2.428012074661255,0.3804,0.3804,2.428012074661255,0.3804,3.159855137634277,0.2684,3.934332529449463,0.1936,3.004615298080444,0.2646,3.366267655054728,0.2422,0.7640884518623352,0.06337092661306087,2.2190541426340737,0.4572752018769582,0.5466150442759196,17.05202293395996,0.289296289285024,1.7710689703623455,0.5911952455838522,10.367641218248204,0.6479775761405128,21.192210515340168,6.9097450957728554,9.40695050393914,0.5879344064961962,0.43185906848580347,13.500260974991866,0.8437663109369916,102417.42973836263,1.9303641319274902,11088.4306640625,2.8477189992153704,31453.957682291668,19466.070638020832,2.161769986152649,0.9413387378056844,0.0274856003622214,13.058652559916178,47.47237650553385,2.0459237496058145,0.6195518175760905,5366.7529296875,30160.310546875,44.007250467936196,0.4215941031773885,0.6875,1.264745871225993,139.05748240152994,107.0188217163086,0.4364299774169922,3.9888617197672525,0.3825763165950775,17650.140625,44.57155990600586,1.4247379302978516,0.052963510155677795,0.36479342439984946,0.07233911124761985,0.08225001290010107,0.0,0.11024132221852516,0.3068286735462654,0.026524876202759232,0.8103262610437056,0.0506453913152316,0.7964232826155356,0.6157629205693619,0.9276021928600425,0.05797513705375266,0.03848518253558512,0.12093582694192291,0.007558489183870182,163742.55569457813,0.08710680802937647,3759.3492251206885,0.3830208576219169,10337.713696540586,3829.4956203071974,0.8059809050914951,0.06215218337692464,0.005407151772434835,2.0250869161578726,11.16372880664271,0.07411783128092177,0.039826886850470526,nan,nan,1.2030827499930004,0.09491330661647583,0.125,0.2214746209409199,23.42786799208331,21.14375347999407,0.0,0.5742934243044209,0.0,0.0,0.0,0.0,0.0,-0.022998306668792916,66.71842789649963,
3d9987b4-758f-404a-93b1-3edda8b58ce7,300b58630f1b-s8313,300b58630f1b,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,resnet,8313,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.758409107208252,0.2866,2.745049820327759,0.3302,1.2789595127105713,1.5242261737585068,0.5654296875,2.745049820327759,0.3302,2.7165784839630125,0.3372,0.3372,2.7165784839630125,0.3372,3.6673565032958986,0.2026,4.060894208526611,0.1966,3.071743010902405,0.2502,3.5999979075749713,0.21646666666666667,0.8227924704551697,0.12952424040122423,2.9246229330698648,0.5124146938323975,0.5734577377637228,16.956756591796875,0.272983322540919,1.5904333194096882,0.5812690655390421,9.801165507363372,0.6125728442102107,23.068157196044922,7.9504433107287396,9.889676307489829,0.6181047692181143,0.4969027069205462,13.491990574888836,0.8432494109305523,105083.56282552083,2.073176701863607,10221.179361979166,3.739340541117081,38230.265625,22008.216145833332,2.8417594830195108,0.9654324849446615,0.031075044845541317,12.229310035705566,54.00071589152018,2.19083038965861,0.5631789962450663,5710.1640625,42268.185546875,45.42029825846354,0.4525347451368968,0.5833333333333334,1.24072261651357,157.57062784830728,113.9489974975586,0.4338666796684265,5.265314896901448,0.3805156946182251,17620.580078125,44.56256866455078,1.4299815893173218,0.05295282229781151,0.36283388018587176,0.06631348195921083,0.0321186053526213,0.0,0.0724628008101586,0.06395253384625084,0.028947193337258963,0.6262527839387622,0.039140798996172635,0.5113059038071174,0.09847983469593956,1.2457368079445146,0.07785855049653216,0.006154989668496222,0.7659609699704881,0.04787256062315551,170470.11197814968,0.012349875418789326,2496.6359850327744,0.2292983570769023,9475.918166880874,3087.7441025393146,0.9937749892984831,0.012606957192303748,0.00435981744591156,2.2777599032894122,8.805127235461873,0.05968586477240193,0.03228101804617699,nan,nan,1.60662420655682,0.06776132875090234,0.07216878364870323,0.09104537377722258,17.41478679905853,17.966900318121,0.0,0.4518889935073199,0.0,0.0,0.0,0.0,0.0,0.3366086383861815,66.68217182159424,
74ee274a-77f8-4c6a-bf6f-212946244315,300b58630f1b-s8314,300b58630f1b,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,resnet,8314,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.751502857589722,0.292,2.5091239067077638,0.3612,1.4096075296401978,1.3712308704853058,0.6142578125,2.5091239067077638,0.3612,2.5091900577545165,0.3632,0.3632,2.5091900577545165,0.3632,2.9126890029907226,0.287,3.7746894844055174,0.2068,3.252119515609741,0.245,3.3131660010019934,0.24626666666666666,0.7775807976722717,0.07047845363922534,2.281791845957438,0.4720432957013448,0.5555958350499471,17.012821197509766,0.22054428110520044,1.6880970398585002,0.5791354179382324,10.21491355722752,0.63843209732672,21.234469731648762,8.370492796623758,10.033022062672616,0.6270638789170385,0.5231557997889849,13.88410114831103,0.8677563217694394,18733.241236368816,2.1184310913085938,5514.026204427083,4.100957943086082,22591.58203125,17476.1748046875,1.8331214586893718,0.9180961449941,0.024675916880369186,12.447754542032877,41.37850697835287,2.227274497350057,0.5379649500052134,5256.0185546875,30721.1875,43.030618031819664,0.4267250994841258,0.6458333333333334,1.1514450907707214,123.64281972249348,83.3962173461914,0.435465544462204,4.18323278427124,0.38166338205337524,17611.1171875,44.575462341308594,1.414068579673767,0.05296806991100311,0.3049967592633907,0.12506828772127104,0.08396613895885759,0.0,0.10130145076248782,0.21187671523517906,0.020643798854636138,0.41436230940955804,0.025897644338097377,0.8964431848790267,1.1369881009789407,1.637025029316767,0.10231406433229794,0.07106175631118379,0.5831958513691898,0.036449740710574365,31081.27881833577,0.1379995194247458,598.6282944898929,0.21257401508098633,2454.0076176712455,2062.5277259366426,0.4928025159482133,0.10023563176731215,0.002912237531937569,2.4521668448766394,5.327094083651986,0.18969962886173894,0.07495656593535976,nan,nan,1.5336618317395048,0.140766869186935,0.13010412496663332,0.25339515207866026,17.17757897719506,15.118880625623428,0.0,0.720344863923818,0.0,0.0,0.0,0.0,0.0,0.19173124461291619,66.56114339828491,
3b761700-2772-4974-a5ef-6e87fd5a775a,300b58630f1b-s8315,300b58630f1b,cifar100-target-transport-v1,cifar100-train-validation-test-20260823,cifar100,resnet,8315,0.0003,low,0.0,0.0,adamw,15,128,20000,5000,5000,16,cuda,2.7866072898864744,0.2868,2.7746351665496825,0.3264,1.4073857069015503,1.6423304677009583,0.5263671875,2.7746351665496825,0.3264,2.7548738010406493,0.3342,0.3342,2.7548738010406493,0.3342,3.9031496070861817,0.187,4.042956404113769,0.189,3.2882633153915406,0.232,3.7447897755304975,0.20266666666666666,0.8274604678153992,0.12003738657767826,3.946366628011068,0.643146832784017,0.5963194767634074,16.82862663269043,0.24208794037501016,1.4949911038080852,0.5742448767026266,9.679365862399411,0.6049603663999632,22.60928471883138,7.085801409016291,9.510625594054298,0.5944140996283936,0.4428625880635182,13.08476407552463,0.8177977547202894,24558.211995442707,1.9500298102696736,18031.9970703125,3.302436663876256,54409.479166666664,30734.389973958332,3.66458527247111,0.9687875111897787,0.04339618111650149,8.115487416585287,79.01562881469727,2.1146156787872314,0.6051462093989054,8547.900390625,49734.029296875,45.578112284342446,0.46327368418375653,0.5416666666666666,1.6449675957361858,183.55657450358072,138.72716013590494,0.43057191371917725,6.694924672444661,0.3783363997936249,17596.91015625,44.4805908203125,1.4122521877288818,0.05285539850592613,0.89701297604686,0.11248740575127321,0.04791188386845518,0.0,0.11471176835689258,0.16756157315638026,0.02102987051533421,0.74387518203828,0.0464921988773925,1.1918364049527423,1.0696597431706902,0.6704825049186723,0.04190515655741702,0.06685373394816814,0.9066077813686809,0.05666298633554256,21845.554952368293,0.15779131005511396,11434.784915816095,0.7332946126783972,21512.825911400363,10331.138859159191,1.4090551447508832,0.00919806990024247,0.01458730600608148,2.374818768344797,27.011425275118096,0.058545952938638575,0.02003149125383562,nan,nan,3.1774059951779003,0.0646100252607759,0.07216878364870323,0.2954799735759598,34.05319836220256,32.36077009078984,0.0,1.7703409388131315,0.0,0.0,0.0,0.0,0.0,0.007016237895225514,66.56370878219604,
