run_uuid,run_id,config_id,seed_id,split_id,environment_id,model_size,dim,depth,heads,learning_rate,weight_decay,dropout,seed,steps,batch_size,sequence_length,final_train_batch_loss,val_loss,val_perplexity,val_token_accuracy,test_loss,test_perplexity,test_token_accuracy,metric_batch_loss,metric_batch_accuracy,prediction_confidence,prediction_entropy,prediction_margin,gradient_norm,empirical_fisher_trace,fim_erank,fim_norm,feature_erank,parameter_l2,distance_from_initialization_l2,relative_distance_from_initialization,update_to_weight_ratio,sharpness_random_perturbation,random_metric,metric_batch_loss_metric_batch_std,metric_batch_accuracy_metric_batch_std,prediction_confidence_metric_batch_std,prediction_entropy_metric_batch_std,prediction_margin_metric_batch_std,gradient_norm_metric_batch_std,empirical_fisher_trace_metric_batch_std,fim_erank_metric_batch_std,fim_norm_metric_batch_std,feature_erank_metric_batch_std,parameter_l2_metric_batch_std,distance_from_initialization_l2_metric_batch_std,relative_distance_from_initialization_metric_batch_std,update_to_weight_ratio_metric_batch_std,sharpness_random_perturbation_metric_batch_std,elapsed_s,error
afc5e0f3-aad9-45a4-a7d5-bcc719c3173e,fc2620b8f9fe-s1701,fc2620b8f9fe,1701,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.0,0.0,1701,6000,48,64,6.882552623748779,6.61050716638565,742.8596766516803,0.14169921875,6.5516474604606625,700.3971003842977,0.14039306640625,6.902490337689717,0.13671875,0.1208885982632637,6.676027933756511,0.06069889788826307,1.2210909922917683,11.446953137715658,6.999752998352051,0.8749691247940063,1.0117685397466023,1781.052734375,150.88571166992188,0.0843278095126152,0.08471714705228806,0.006923158963521321,-0.2663273861010869,0.06102058266429323,0.01982205383807074,0.00911338449508315,0.0801483676842937,0.006155960192998581,0.14596833859142888,2.8854854085913786,0.5636316525802082,0.07045395657252602,0.002436981468360538,0.0,0.0,0.0,0.0,0.0009250950069468768,151.49278903007507,
1eefe601-63e3-453f-9631-fd8d18b951d6,fc2620b8f9fe-s1702,fc2620b8f9fe,1702,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.0,0.0,1702,6000,48,64,6.664970397949219,6.61254585981369,744.3756846050735,0.1411376953125,6.555884218215942,703.3708082228007,0.1418701171875,6.798570076624553,0.13736979166666666,0.11726540327072144,6.6891404787699384,0.05768354112903277,1.0430049300193787,10.202446937561035,7.038896878560384,0.879862109820048,1.009952147801717,1780.5809326171875,151.569580078125,0.08473116159439087,0.08512366563081741,0.004451195398966472,0.7146502683560053,0.12337366600695046,0.005966895436140416,0.009675551131408876,0.07789075028360327,0.008268081532528004,0.07039365063722754,2.6433894672225344,0.870899151238857,0.10886239390485712,0.0038870791089665228,0.0,0.0,0.0,0.0,0.0012523305537368743,147.78945302963257,
0a38c197-3143-4b7c-93d5-9383cef4c3b5,fc2620b8f9fe-s1703,fc2620b8f9fe,1703,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.0,0.0,1703,6000,48,64,6.72455358505249,6.605567216873169,739.1990364872054,0.1412841796875,6.520909821987152,679.196051815093,0.14300537109375,6.85060852766037,0.13411458333333334,0.11821165929238002,6.736375172932942,0.05954784279068311,1.1140373945236206,9.672121365865072,7.371984004974365,0.9214980006217957,1.0080901384353638,1779.864990234375,150.66680908203125,0.08426656574010849,0.08465069532394409,0.0048460761706034345,0.8303765257199606,0.17705504466466637,0.013294647042097745,0.003652641107539981,0.037379038347906984,0.0027027576790046885,0.09023797430478779,0.7576592628971482,0.10004776923112799,0.012505971153890998,0.001650345403785532,0.0,0.0,0.0,0.0,0.0029123895679282665,148.0230314731598,
c77aea3b-752e-4482-bae6-1b649f873d74,fc2620b8f9fe-s1704,fc2620b8f9fe,1704,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.0,0.0,1704,6000,48,64,6.85981559753418,6.616881847381592,747.6102958687137,0.1435302734375,6.537363481521607,690.4637556894597,0.14178466796875,6.5897946159044904,0.15559895833333334,0.1230323389172554,6.712792873382568,0.06442269434531529,1.122637192408244,9.175301233927408,7.516449451446533,0.9395561814308167,1.0082004070281982,1779.7965087890625,152.18212890625,0.08510521799325943,0.08550535142421722,0.007666607697804769,0.616546019911766,0.21507020885748748,0.028991463643505622,0.011260200735176258,0.07762818038224323,0.009529971706053882,0.06638359137469696,0.3475742708339291,0.061283177940601036,0.0076603972425751295,0.0009768014423200428,0.0,0.0,0.0,0.0,0.003039767293936032,147.4147012233734,
883a91de-fed5-4d65-a7ee-6ce214b1fbf5,fc2620b8f9fe-s1705,fc2620b8f9fe,1705,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.0,0.0,1705,6000,48,64,6.7912678718566895,6.606830298900604,740.133295403505,0.148486328125,6.527559590339661,683.7275983946008,0.1439208984375,6.67668080329895,0.15755208333333334,0.12096966803073883,6.727122942606608,0.06267763798435529,1.0914539496103923,10.184919357299805,7.374231338500977,0.9217789173126221,1.0085781812667847,1780.7529296875,152.5898895263672,0.0852903500199318,0.08568841218948364,0.006732384363810222,0.35505398611227673,0.2688840093103052,0.022637159701450145,0.012474680870605851,0.06484041063604712,0.011658719586703172,0.046830303575877544,0.534847939796306,0.24106699416571717,0.030133374270714646,0.0010916571473264325,0.0,0.0,0.0,0.0,0.0068913898537419265,147.5053186416626,
c93f2155-0882-4c2e-be99-2a5d5654433c,861e7719456d-s1701,861e7719456d,1701,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.001,0.1,1701,6000,48,64,7.205857753753662,6.702440822124482,814.3911852494091,0.11943359375,6.649937701225281,772.7361835181567,0.11661376953125,6.993499716122945,0.11653645833333333,0.12245683372020721,6.469379425048828,0.05539976805448532,1.1033633748690288,9.24980878829956,6.798907279968262,0.8498634099960327,1.0133442878723145,1776.3189697265625,155.9426727294922,0.08715406805276871,0.08778978884220123,0.0034753878911336264,-0.2663273861010869,0.042099677480488595,0.011933790872280834,0.006162393538873599,0.04441917501043525,0.006146884269505087,0.09392036782885597,3.1146990339867613,0.9803189362427261,0.12253986703034077,0.005263807126680435,0.0,0.0,0.0,0.0,0.002905480488329229,151.3263463973999,
74c60b75-bfe9-4fa6-b5fb-39892d09c2ae,861e7719456d-s1702,861e7719456d,1702,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.001,0.1,1702,6000,48,64,6.995866298675537,6.693789708614349,807.3761822091656,0.11573486328125,6.640664076805114,765.6032435986438,0.11744384765625,6.865833540757497,0.11848958333333333,0.11669674515724182,6.486398855845134,0.0519347017010053,0.9832289814949036,8.049628257751465,6.958043575286865,0.8697554469108582,1.0137601296106975,1775.7388916015625,156.57989501953125,0.08753205090761185,0.08817731589078903,0.003925065199534099,0.7146502683560053,0.10712639381682593,0.009230108645024626,0.008088126401725668,0.0713592311924143,0.006028275406392312,0.08542500533806384,2.072682406096878,0.9628574760046739,0.12035718450058423,0.00443178155098067,0.0,0.0,0.0,0.0,0.006651129861362469,151.47857284545898,
77620a7d-384d-429d-983e-feadefb79551,861e7719456d-s1703,861e7719456d,1703,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.001,0.1,1703,6000,48,64,7.026830196380615,6.700336444377899,812.6792005252155,0.11798095703125,6.620802021026611,750.5468101095543,0.11920166015625,6.927784403165181,0.11067708333333333,0.11318612843751907,6.56292184193929,0.049051630000273384,1.0265613595644634,7.955257733662923,7.279067357381185,0.9098834196726481,1.0080864032109578,1775.1212158203125,156.20980834960938,0.08736671507358551,0.08799951523542404,0.0053388675053914385,0.8303765257199606,0.15426860381048754,0.002255274489021976,0.0036797948635421186,0.03990368913883676,0.0024969366669103862,0.07450124040315528,0.636564946669226,0.11376967454801092,0.014221209318501364,0.0028809663847716624,0.0,0.0,0.0,0.0,0.001289648961461217,151.33821940422058,
22fd9bad-15df-4219-bc01-cd8a199d94ba,861e7719456d-s1704,861e7719456d,1704,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.001,0.1,1704,6000,48,64,7.157895565032959,6.7018379926681515,813.9003942004787,0.12333984375,6.630152976512909,757.5980564865449,0.12200927734375,6.717344343662262,0.12630208333333334,0.12332869072755177,6.499189058939616,0.05927808086077372,0.9631204803784689,7.274640401204427,7.395925680796306,0.9244907100995382,1.007844090461731,1775.0882568359375,157.54359436035156,0.0881035253405571,0.08875253796577454,0.002035717169443766,0.616546019911766,0.23119038565277486,0.019563775001714478,0.00902189664171343,0.051433220062128616,0.008252896483002502,0.04414473307600754,0.32714767820201734,0.17673601125987518,0.022092001407484397,0.0010214117460890927,0.0,0.0,0.0,0.0,0.004018654443755099,151.40391612052917,
62f93689-a646-4228-b946-d4e2445a455f,861e7719456d-s1705,861e7719456d,1705,official-wikitext2-train-valid-test,wikitext2-causal-lm-fixed-splits-v1-factorial,small,96,2,4,0.0001,0.001,0.1,1705,6000,48,64,7.137231349945068,6.6996755361557,812.1422716094903,0.12054443359375,6.623665142059326,752.6987956951441,0.11898193359375,6.799597501754761,0.11783854166666667,0.11912522961695989,6.544533729553223,0.05515531077980995,0.9506704211235046,7.622213840484619,7.374271074930827,0.9217838843663534,1.0096911986668904,1776.248046875,156.4954833984375,0.08747338503599167,0.08810452371835709,0.0027733643849690757,0.35505398611227673,0.22894326432791268,0.025113673856752484,0.00855555357468068,0.05063516744500022,0.006930401998280162,0.025306324530455126,0.28802629781130096,0.19593135715642504,0.02449141964455313,0.0004509926959845849,0.0,0.0,0.0,0.0,0.0038444976272196045,151.32642078399658,
