protocol_id,baseline,scenario,reliability,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,33,4999,estimated,240,0.3344,0.0040691594415078695,0.06242664149487531,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,34,4999,estimated,240,0.179,0.0057029243143036056,0.08423701185985319,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,35,4999,estimated,240,0.1276,0.00644751638972016,0.09720166458622534,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,36,4999,estimated,240,0.099,0.0066236977997513585,0.10203659186189692,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,37,4999,estimated,240,0.0002,0.01526331226495123,0.22535988003315705,True,True
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,38,4999,estimated,240,0.2066,0.005526939718539873,0.07642276670193118,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,39,4999,estimated,240,0.0558,0.007983546404019829,0.12209765295082989,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,40,4999,estimated,240,0.0118,0.010248960071307425,0.14858208160462066,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,41,4999,estimated,240,0.0042,0.01252413257299696,0.178950572188784,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,42,4999,estimated,240,0.8302,0.0008616091105498527,0.01272178949082534,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,43,4999,estimated,240,0.2456,0.00480707122071561,0.07162174172851406,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,44,4999,estimated,240,0.0168,0.01000632012511965,0.14775016869675844,False,False
