sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,2,genuine_increment,True,polynomial_ridge,0.005,0.035521833912322394,0.01870543658133626,True,True
100,2,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03365704640806201,0.01999109937973223,True,True
100,3,null_metric,False,polynomial_ridge,0.94,-0.00015740686168102397,-0.0022211709113376136,False,False
100,3,null_metric,False,polynomial_ridge_interactions,0.88,-0.00015095150660394616,-0.0020955486862705725,False,False
100,3,nonlinear_proxy,False,polynomial_ridge,0.155,-0.0003957188975592498,-0.0006278100547920305,False,False
100,3,nonlinear_proxy,False,polynomial_ridge_interactions,0.3,0.00012651575246399715,-0.0006284533395162938,False,False
100,3,heteroskedastic_null,False,polynomial_ridge,0.12,-0.0014784928636873227,-0.0019064396716716536,False,False
100,3,heteroskedastic_null,False,polynomial_ridge_interactions,0.04,-0.0014977944692310952,-0.0018124450719521955,False,False
100,3,clustered_null,False,polynomial_ridge,0.58,-0.0025478781187549433,-0.034207361227362953,False,False
100,3,clustered_null,False,polynomial_ridge_interactions,0.39,-0.0029179743476906977,-0.022776505025195026,False,False
100,3,genuine_increment,True,polynomial_ridge,0.015,0.04126261186810487,0.030931967708699593,True,True
100,3,genuine_increment,True,polynomial_ridge_interactions,0.005,0.038434025517435674,0.025721492444056936,True,True
100,4,null_metric,False,polynomial_ridge,0.085,-0.0030167806179417153,-0.005283395168020797,False,False
100,4,null_metric,False,polynomial_ridge_interactions,0.19,0.00026289365625559863,-0.0015714157522891251,False,False
100,4,nonlinear_proxy,False,polynomial_ridge,0.34,0.00045208438706153577,-0.0009950081790185217,False,False
100,4,nonlinear_proxy,False,polynomial_ridge_interactions,0.22,0.0009187779583710691,-0.00025513032754195884,False,False
100,4,heteroskedastic_null,False,polynomial_ridge,0.805,-0.0015934468894423497,-0.0019100027890612962,False,False
100,4,heteroskedastic_null,False,polynomial_ridge_interactions,0.09,-0.0006020037839121663,-0.0014394829958282562,False,False
100,4,clustered_null,False,polynomial_ridge,0.315,0.00012561077078017055,-0.018007732707870417,False,False
100,4,clustered_null,False,polynomial_ridge_interactions,0.01,0.008094161375419275,-0.016721968516203115,False,False
100,4,genuine_increment,True,polynomial_ridge,0.005,0.040755713803126176,0.026416279652879703,True,True
100,4,genuine_increment,True,polynomial_ridge_interactions,0.005,0.03693020032643707,0.021605975265483093,True,True
100,5,null_metric,False,polynomial_ridge,0.74,-0.00021225917287920337,-0.005165771742177354,False,False
100,5,null_metric,False,polynomial_ridge_interactions,0.78,-0.00028128830121780177,-0.0028248692314270275,False,False
100,5,nonlinear_proxy,False,polynomial_ridge,0.58,-0.0007116855687507914,-0.0012794935543593252,False,False
100,5,nonlinear_proxy,False,polynomial_ridge_interactions,0.5,-0.00022509510252965471,-0.001060606462534859,False,False
100,5,heteroskedastic_null,False,polynomial_ridge,0.935,-0.0008845977828218343,-0.0015546959145900287,False,False
100,5,heteroskedastic_null,False,polynomial_ridge_interactions,0.39,-0.00014954369731099478,-0.001084717076386571,False,False
100,5,clustered_null,False,polynomial_ridge,0.965,-0.007877932051858525,-0.08235949071146624,False,False
100,5,clustered_null,False,polynomial_ridge_interactions,0.19,0.0028381915353713483,-0.026840381519936656,False,False
100,5,genuine_increment,True,polynomial_ridge,0.005,0.03857108487985841,0.025463061850995467,True,True
100,5,genuine_increment,True,polynomial_ridge_interactions,0.005,0.041558199630704874,0.02577162227344412,True,True
100,6,null_metric,False,polynomial_ridge,0.925,-0.0020946532071922826,-0.005339393814611616,False,False
100,6,null_metric,False,polynomial_ridge_interactions,0.535,-0.00033698576945927206,-0.0019638197311501906,False,False
100,6,nonlinear_proxy,False,polynomial_ridge,0.85,-0.0006247568962844396,-0.0014008905882372743,False,False
100,6,nonlinear_proxy,False,polynomial_ridge_interactions,0.79,-0.00024744378295147966,-0.0004953152868220777,False,False
100,6,heteroskedastic_null,False,polynomial_ridge,0.095,3.993038857941569e-05,-0.0019474621975382415,False,False
100,6,heteroskedastic_null,False,polynomial_ridge_interactions,0.035,0.00012094508842264325,-0.0012166550228939394,False,False
100,6,clustered_null,False,polynomial_ridge,0.19,-0.0009873185587460608,-0.030444259220838755,False,False
100,6,clustered_null,False,polynomial_ridge_interactions,0.415,0.0007276892954578111,-0.06564900137239774,False,False
100,6,genuine_increment,True,polynomial_ridge,0.005,0.053566867305725754,0.0379566433558742,True,True
100,6,genuine_increment,True,polynomial_ridge_interactions,0.005,0.05406170012033784,0.03525557030301469,True,True
100,7,null_metric,False,polynomial_ridge,0.77,-0.0014506976075406089,-0.004502472467579034,False,False
100,7,null_metric,False,polynomial_ridge_interactions,0.965,-0.002124277836869127,-0.002418014401278825,False,False
100,7,nonlinear_proxy,False,polynomial_ridge,0.155,0.0002526245823400164,-0.0008915824954243471,False,False
100,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.25,-0.00024808849811927547,-0.0007143101856230165,False,False
100,7,heteroskedastic_null,False,polynomial_ridge,0.435,5.97451021849011e-05,-0.0014395643944302226,False,False
100,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.55,3.6557870864609154e-05,-0.000629360159375029,False,False
100,7,clustered_null,False,polynomial_ridge,0.6,-0.009000700950822303,-0.1451392762772429,False,False
100,7,clustered_null,False,polynomial_ridge_interactions,0.945,-0.011948883226106703,-0.08396386209881697,False,False
100,7,genuine_increment,True,polynomial_ridge,0.015,0.04935077559193912,0.033951421875449944,True,True
100,7,genuine_increment,True,polynomial_ridge_interactions,0.01,0.05753243317443979,0.03260838149537607,True,True
100,8,null_metric,False,polynomial_ridge,0.435,-0.0031209429723678336,-0.005971555296684422,False,False
100,8,null_metric,False,polynomial_ridge_interactions,0.45,-0.0006846259060300647,-0.0017600192132692673,False,False
100,8,nonlinear_proxy,False,polynomial_ridge,0.255,-0.0005170688207042891,-0.001307866756281948,False,False
100,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.155,-2.2601122386440957e-05,-0.0005567882631910299,False,False
100,8,heteroskedastic_null,False,polynomial_ridge,0.425,-0.001125177335038011,-0.002422479732499995,False,False
100,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.53,1.1726599585863695e-05,-0.000713832768942296,False,False
100,8,clustered_null,False,polynomial_ridge,0.01,-0.0017561666855642338,-0.0164362930218024,False,False
100,8,clustered_null,False,polynomial_ridge_interactions,0.16,-0.0013486860921436347,-0.02403153116142385,False,False
100,8,genuine_increment,True,polynomial_ridge,0.005,0.05519339860122181,0.032846633860839684,True,True
100,8,genuine_increment,True,polynomial_ridge_interactions,0.005,0.05108427772282658,0.02786323788922749,True,True
100,9,null_metric,False,polynomial_ridge,0.475,-0.001692830205669179,-0.004810946110271771,False,False
100,9,null_metric,False,polynomial_ridge_interactions,0.435,-0.00038332274923449927,-0.00154226897462809,False,False
100,9,nonlinear_proxy,False,polynomial_ridge,0.115,0.00032735160681314664,-0.000367931899954178,False,False
100,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.37,0.0005195215798377145,-5.002958331982538e-05,False,False
100,9,heteroskedastic_null,False,polynomial_ridge,0.215,-0.002140071569868243,-0.0025332423845221773,False,False
100,9,heteroskedastic_null,False,polynomial_ridge_interactions,0.255,-0.0002458347718504953,-0.0012927965783159439,False,False
100,9,clustered_null,False,polynomial_ridge,0.005,0.013717054193366884,-0.01725182350710723,False,False
100,9,clustered_null,False,polynomial_ridge_interactions,0.105,0.0018509514358408877,-0.021497835657216045,False,False
100,9,genuine_increment,True,polynomial_ridge,0.005,0.04516151603226338,0.02574127061569367,True,True
100,9,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04554990630608571,0.026277984961891862,True,True
100,10,null_metric,False,polynomial_ridge,0.275,-0.0036789679941566615,-0.0063391555021290935,False,False
100,10,null_metric,False,polynomial_ridge_interactions,0.165,0.00030096128871228214,-0.0018808318499925437,False,False
100,10,nonlinear_proxy,False,polynomial_ridge,0.605,-0.0006403476261604164,-0.0022556447457324786,False,False
100,10,nonlinear_proxy,False,polynomial_ridge_interactions,0.14,-0.00039500214229998623,-0.0007826652703301869,False,False
100,10,heteroskedastic_null,False,polynomial_ridge,0.925,-0.0012779477881375532,-0.0030702326001883604,False,False
100,10,heteroskedastic_null,False,polynomial_ridge_interactions,0.765,-0.0003595707574613853,-0.0011954645655578291,False,False
100,10,clustered_null,False,polynomial_ridge,0.58,-0.01141775915770013,-0.06546046258702276,False,False
100,10,clustered_null,False,polynomial_ridge_interactions,0.78,-0.01945632293552739,-0.04389994581638137,False,False
100,10,genuine_increment,True,polynomial_ridge,0.005,0.0520894027742133,0.033139791786644834,True,True
100,10,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04412459263566089,0.03038811029801667,True,True
100,11,null_metric,False,polynomial_ridge,0.11,-0.00017090088546620197,-0.0031570884417782496,False,False
100,11,null_metric,False,polynomial_ridge_interactions,0.41,0.0001410560101452532,-0.0018847803668023428,False,False
100,11,nonlinear_proxy,False,polynomial_ridge,0.17,-0.0007622382885403671,-0.00229861806611223,False,False
100,11,nonlinear_proxy,False,polynomial_ridge_interactions,0.595,-6.3372742925491e-06,-0.0008111443824551751,False,False
100,11,heteroskedastic_null,False,polynomial_ridge,0.18,-0.0022850856164071693,-0.002256208804835357,False,False
100,11,heteroskedastic_null,False,polynomial_ridge_interactions,0.35,-0.0005172663412094779,-0.0011408099164275833,False,False
100,11,clustered_null,False,polynomial_ridge,0.01,0.006766771322914533,-0.05701493042010107,False,False
100,11,clustered_null,False,polynomial_ridge_interactions,0.005,0.004830481747419919,-0.06290983562144435,False,False
100,11,genuine_increment,True,polynomial_ridge,0.005,0.051189090419427694,0.03474939907290958,True,True
100,11,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04773103637872017,0.036907594640725606,True,True
100,12,null_metric,False,polynomial_ridge,0.275,-0.0013715198619333353,-0.0033284011011169706,False,False
100,12,null_metric,False,polynomial_ridge_interactions,0.245,0.0002956070853533631,-0.0015409093630586101,False,False
100,12,nonlinear_proxy,False,polynomial_ridge,0.67,3.486787876321937e-05,-0.00142412276799879,False,False
100,12,nonlinear_proxy,False,polynomial_ridge_interactions,0.605,3.917732884552681e-05,-0.0017762074095882775,False,False
100,12,heteroskedastic_null,False,polynomial_ridge,0.225,0.00015550907897722566,-0.002035809066235832,False,False
100,12,heteroskedastic_null,False,polynomial_ridge_interactions,0.095,0.00021938800451720003,-0.0009144131899275073,False,False
100,12,clustered_null,False,polynomial_ridge,0.005,0.005095489563515555,-0.09596167992698605,False,False
100,12,clustered_null,False,polynomial_ridge_interactions,0.03,0.008196083463481732,-0.09901936631926618,False,False
100,12,genuine_increment,True,polynomial_ridge,0.005,0.04394737744039455,0.025342590577071087,True,True
100,12,genuine_increment,True,polynomial_ridge_interactions,0.005,0.040362477439514044,0.026592095294188108,True,True
100,13,null_metric,False,polynomial_ridge,0.85,-0.0019889355802887726,-0.004816751467137108,False,False
100,13,null_metric,False,polynomial_ridge_interactions,0.615,-0.00039863775326960324,-0.0019044521859783727,False,False
100,13,nonlinear_proxy,False,polynomial_ridge,0.8,-0.0003303308291678353,-0.0008991981869542777,False,False
100,13,nonlinear_proxy,False,polynomial_ridge_interactions,0.855,-0.0003018020914284502,-0.0009958048679155162,False,False
100,13,heteroskedastic_null,False,polynomial_ridge,0.085,-0.0009379559484909653,-0.0021463452740139257,False,False
100,13,heteroskedastic_null,False,polynomial_ridge_interactions,0.075,-0.00019592550602686755,-0.0009195145592351101,False,False
100,13,clustered_null,False,polynomial_ridge,0.155,-0.011701508424969413,-0.07851323514227913,False,False
100,13,clustered_null,False,polynomial_ridge_interactions,0.11,-0.0031661600520096825,-0.05828432035558552,False,False
100,13,genuine_increment,True,polynomial_ridge,0.005,0.03798249543933177,0.028548118256827976,True,True
100,13,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04278521586033346,0.03136496029852145,True,True
100,14,null_metric,False,polynomial_ridge,0.18,-0.0028746907182669312,-0.004844203304927701,False,False
100,14,null_metric,False,polynomial_ridge_interactions,0.32,-0.0015775598809601166,-0.001501953655281709,False,False
100,14,nonlinear_proxy,False,polynomial_ridge,0.785,0.0006557037636009825,-0.000286560069840806,False,False
100,14,nonlinear_proxy,False,polynomial_ridge_interactions,0.51,6.193145470635014e-05,-0.0007174322947588941,False,False
100,14,heteroskedastic_null,False,polynomial_ridge,0.125,-3.865635361694625e-05,-0.0016528020219723468,False,False
100,14,heteroskedastic_null,False,polynomial_ridge_interactions,0.33,-0.00010616639024056164,-0.0007533575602950267,False,False
100,14,clustered_null,False,polynomial_ridge,0.315,-0.016155279667710812,-0.0406122533110915,False,False
100,14,clustered_null,False,polynomial_ridge_interactions,0.68,-0.005810381201355921,-0.03512329540101244,False,False
100,14,genuine_increment,True,polynomial_ridge,0.005,0.035146953315519924,0.025441526138274915,True,True
100,14,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04188529788380934,0.025771237016284705,True,True
100,15,null_metric,False,polynomial_ridge,0.195,-0.001444161376130352,-0.003864815879431331,False,False
100,15,null_metric,False,polynomial_ridge_interactions,0.26,-0.00020120752026566227,-0.0010142728887534323,False,False
100,15,nonlinear_proxy,False,polynomial_ridge,0.16,1.7174823858376494e-05,-0.0005328564798522649,False,False
100,15,nonlinear_proxy,False,polynomial_ridge_interactions,0.225,0.0005992909131470265,-0.00030043620118546614,False,False
100,15,heteroskedastic_null,False,polynomial_ridge,0.975,-0.0007026160440284299,-0.002214838734898704,False,False
100,15,heteroskedastic_null,False,polynomial_ridge_interactions,0.305,6.957254338731123e-05,-0.0008791071711201649,False,False
100,15,clustered_null,False,polynomial_ridge,0.195,0.004786598949242833,-0.07416241673722335,False,False
100,15,clustered_null,False,polynomial_ridge_interactions,0.335,-0.0004194296883299059,-0.13555860037095746,False,False
100,15,genuine_increment,True,polynomial_ridge,0.01,0.03898486404864857,0.026128095237819948,True,True
100,15,genuine_increment,True,polynomial_ridge_interactions,0.015,0.043532893071655046,0.02430387942833053,True,True
100,16,null_metric,False,polynomial_ridge,0.23,-0.0030518940111493864,-0.006413374222267864,False,False
100,16,null_metric,False,polynomial_ridge_interactions,0.015,-0.00011405267156412019,-0.0022028529412915455,False,False
100,16,nonlinear_proxy,False,polynomial_ridge,0.06,0.0009714415929716466,-0.00012538726044947966,False,False
100,16,nonlinear_proxy,False,polynomial_ridge_interactions,0.045,0.000954727994392392,4.6302844344989865e-05,True,True
100,16,heteroskedastic_null,False,polynomial_ridge,0.985,-0.00019005232275356738,-0.0012920418625807597,False,False
100,16,heteroskedastic_null,False,polynomial_ridge_interactions,0.855,2.605355361500611e-05,-0.0007229545441298531,False,False
100,16,clustered_null,False,polynomial_ridge,0.46,-0.010203880181058125,-0.09946178577675263,False,False
100,16,clustered_null,False,polynomial_ridge_interactions,0.495,-0.005575971271669304,-0.05939282397288962,False,False
100,16,genuine_increment,True,polynomial_ridge,0.005,0.04783141423897986,0.025155731001392567,True,True
100,16,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04572985052342531,0.02419132996825566,True,True
100,17,null_metric,False,polynomial_ridge,0.39,-0.0011615404918461636,-0.004196167970086903,False,False
100,17,null_metric,False,polynomial_ridge_interactions,0.12,-0.0005216111073988866,-0.0015321900349588512,False,False
100,17,nonlinear_proxy,False,polynomial_ridge,0.86,0.0006301499026725287,-0.00045226256254204543,False,False
100,17,nonlinear_proxy,False,polynomial_ridge_interactions,0.585,0.00047351639839180414,-0.0004454089672842103,False,False
100,17,heteroskedastic_null,False,polynomial_ridge,0.195,-0.0012272802898195285,-0.0032129976983617105,False,False
100,17,heteroskedastic_null,False,polynomial_ridge_interactions,0.36,-0.00012999718512799255,-0.0012029940586637672,False,False
100,17,clustered_null,False,polynomial_ridge,0.02,-0.005358928023610935,-0.03890607438243941,False,False
100,17,clustered_null,False,polynomial_ridge_interactions,0.015,-0.007145904194522216,-0.023261680633740463,False,False
100,17,genuine_increment,True,polynomial_ridge,0.005,0.036194050150837195,0.021050639846589468,True,True
100,17,genuine_increment,True,polynomial_ridge_interactions,0.005,0.036381546416769196,0.0215440655661254,True,True
100,18,null_metric,False,polynomial_ridge,0.265,-0.0024635620327122763,-0.004087514185484966,False,False
100,18,null_metric,False,polynomial_ridge_interactions,0.295,-0.00039817283206523835,-0.0025085333631656207,False,False
100,18,nonlinear_proxy,False,polynomial_ridge,0.295,-0.00010746442614747304,-0.0011097460668120854,False,False
100,18,nonlinear_proxy,False,polynomial_ridge_interactions,0.505,-0.00013223526073491074,-0.0003540320755543753,False,False
100,18,heteroskedastic_null,False,polynomial_ridge,0.405,-0.0002796896117708801,-0.0016279134563912652,False,False
100,18,heteroskedastic_null,False,polynomial_ridge_interactions,0.235,-0.00031670550374345713,-0.0009800026178269756,False,False
100,18,clustered_null,False,polynomial_ridge,0.01,0.002691009149642414,-0.04981693374456377,False,False
100,18,clustered_null,False,polynomial_ridge_interactions,0.215,-0.0012741810676162937,-0.02268230776215566,False,False
100,18,genuine_increment,True,polynomial_ridge,0.005,0.0466312060319851,0.03292998531766856,True,True
100,18,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04697394701683412,0.03499957426445978,True,True
100,19,null_metric,False,polynomial_ridge,0.87,-0.002185345617483219,-0.005042524350981554,False,False
100,19,null_metric,False,polynomial_ridge_interactions,0.45,-0.0012955113216219123,-0.0020323145569272724,False,False
100,19,nonlinear_proxy,False,polynomial_ridge,0.935,-0.00019361914397460732,-0.001761718797208661,False,False
100,19,nonlinear_proxy,False,polynomial_ridge_interactions,0.505,-4.756593003824895e-05,-0.0008581903425872,False,False
100,19,heteroskedastic_null,False,polynomial_ridge,1.0,-0.00011656400468925548,-0.0019736498830894528,False,False
100,19,heteroskedastic_null,False,polynomial_ridge_interactions,0.67,-0.0002920067556280957,-0.0013293945884768768,False,False
100,19,clustered_null,False,polynomial_ridge,0.68,-0.00990070184619814,-0.04304246531909506,False,False
100,19,clustered_null,False,polynomial_ridge_interactions,0.625,-0.004651501008065908,-0.0212504457023004,False,False
100,19,genuine_increment,True,polynomial_ridge,0.005,0.050162766990341015,0.03521068577864282,True,True
100,19,genuine_increment,True,polynomial_ridge_interactions,0.005,0.05860681582899452,0.038162535502176284,True,True
100,20,null_metric,False,polynomial_ridge,0.145,-0.0024660028935486467,-0.005208027193371509,False,False
100,20,null_metric,False,polynomial_ridge_interactions,0.145,-0.0008841584912847381,-0.001902376715041037,False,False
100,20,nonlinear_proxy,False,polynomial_ridge,0.445,5.41818260738321e-05,-0.0007403951062503906,False,False
100,20,nonlinear_proxy,False,polynomial_ridge_interactions,0.235,0.00026295073522352927,-0.0003767056673598996,False,False
100,20,heteroskedastic_null,False,polynomial_ridge,0.76,-0.0007957741633013837,-0.0017805072456002385,False,False
100,20,heteroskedastic_null,False,polynomial_ridge_interactions,0.785,4.620339572506717e-05,-0.0013386203315542522,False,False
100,20,clustered_null,False,polynomial_ridge,0.945,-0.007337364692313414,-0.05125702214199905,False,False
100,20,clustered_null,False,polynomial_ridge_interactions,0.44,-0.008246595467960974,-0.04969131286773914,False,False
100,20,genuine_increment,True,polynomial_ridge,0.005,0.03838933810710077,0.029827441253555353,True,True
100,20,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04064037962639169,0.02742049454527011,True,True
100,21,null_metric,False,polynomial_ridge,0.025,-0.0027552752820373533,-0.005175821711371006,False,False
100,21,null_metric,False,polynomial_ridge_interactions,0.06,-9.254082712895767e-06,-0.0014639758486081917,False,False
100,21,nonlinear_proxy,False,polynomial_ridge,0.835,-0.00018372666008610594,-0.001287638621068472,False,False
100,21,nonlinear_proxy,False,polynomial_ridge_interactions,0.885,-6.963061858855212e-05,-0.0010616838561172007,False,False
100,21,heteroskedastic_null,False,polynomial_ridge,0.565,-0.0003022919338007933,-0.0022632908629177917,False,False
100,21,heteroskedastic_null,False,polynomial_ridge_interactions,0.815,-0.00025853497235347675,-0.0012950345665725547,False,False
100,21,clustered_null,False,polynomial_ridge,0.675,-0.01966303249175185,-0.09479647060680399,False,False
100,21,clustered_null,False,polynomial_ridge_interactions,0.13,-0.00103544849466905,-0.05630412904606627,False,False
100,21,genuine_increment,True,polynomial_ridge,0.005,0.04171891468202678,0.027867675487126417,True,True
100,21,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04242383943151,0.027301332076956047,True,True
100,22,null_metric,False,polynomial_ridge,0.64,-0.002365334679254691,-0.0047895664798013465,False,False
100,22,null_metric,False,polynomial_ridge_interactions,0.735,-0.0016808632037966023,-0.0018964018239804432,False,False
100,22,nonlinear_proxy,False,polynomial_ridge,0.89,-0.0011627705535638098,-0.0013146401720815735,False,False
100,22,nonlinear_proxy,False,polynomial_ridge_interactions,0.295,-0.00022981310284880124,-0.0012022259260984314,False,False
100,22,heteroskedastic_null,False,polynomial_ridge,0.405,-0.0007059291473785669,-0.002169770129699706,False,False
100,22,heteroskedastic_null,False,polynomial_ridge_interactions,0.285,7.268636274290231e-05,-0.0011322389162144592,False,False
100,22,clustered_null,False,polynomial_ridge,0.605,0.00578028306139694,-0.046448621210736375,False,False
100,22,clustered_null,False,polynomial_ridge_interactions,0.01,0.002372908801870407,-0.04257765444176185,False,False
100,22,genuine_increment,True,polynomial_ridge,0.005,0.02952431173295022,0.015840667567606728,True,True
100,22,genuine_increment,True,polynomial_ridge_interactions,0.005,0.028870720846795574,0.017404293038471012,True,True
100,23,null_metric,False,polynomial_ridge,0.285,-0.0010999983431489446,-0.0026476361097016662,False,False
100,23,null_metric,False,polynomial_ridge_interactions,0.555,-0.00015276686729117327,-0.000975982060567648,False,False
100,23,nonlinear_proxy,False,polynomial_ridge,0.48,-0.0007016868920054747,-0.001730162754911789,False,False
100,23,nonlinear_proxy,False,polynomial_ridge_interactions,0.755,-0.0002830813852781264,-0.0007705730087138325,False,False
100,23,heteroskedastic_null,False,polynomial_ridge,0.68,-0.0005327641278084832,-0.0015436385643612324,False,False
100,23,heteroskedastic_null,False,polynomial_ridge_interactions,0.795,0.00019744228694965754,-0.000773237631051326,False,False
100,23,clustered_null,False,polynomial_ridge,0.335,-0.011138853230930716,-0.033065810816049694,False,False
100,23,clustered_null,False,polynomial_ridge_interactions,0.635,-0.012049220911359262,-0.022900523643970112,False,False
100,23,genuine_increment,True,polynomial_ridge,0.005,0.05384991231459114,0.04046367614998554,True,True
100,23,genuine_increment,True,polynomial_ridge_interactions,0.005,0.052004538950149705,0.03975544565939702,True,True
100,24,null_metric,False,polynomial_ridge,0.11,0.0010421853799012608,-0.0021573995566279572,False,False
100,24,null_metric,False,polynomial_ridge_interactions,0.445,-0.0007371092603118291,-0.002028311044516807,False,False
100,24,nonlinear_proxy,False,polynomial_ridge,0.875,-4.3923225779660124e-05,-0.0009815082125433849,False,False
100,24,nonlinear_proxy,False,polynomial_ridge_interactions,0.685,2.7424246854184514e-05,-0.0007134526992646571,False,False
100,24,heteroskedastic_null,False,polynomial_ridge,0.975,-0.0008131084131150889,-0.0021394068969299257,False,False
100,24,heteroskedastic_null,False,polynomial_ridge_interactions,0.98,-0.00046328644692204997,-0.0011537269012052416,False,False
100,24,clustered_null,False,polynomial_ridge,0.295,-0.0016342994441865752,-0.09301420068857884,False,False
100,24,clustered_null,False,polynomial_ridge_interactions,0.25,-0.002752143871893195,-0.06852035713107105,False,False
100,24,genuine_increment,True,polynomial_ridge,0.005,0.04056199873004509,0.02617833790931471,True,True
100,24,genuine_increment,True,polynomial_ridge_interactions,0.005,0.039287636365749806,0.023510641563989566,True,True
150,0,null_metric,False,polynomial_ridge,0.04,-0.0005597496791070432,-0.002664104062055359,False,False
150,0,null_metric,False,polynomial_ridge_interactions,0.035,0.00016426589850598167,-0.0011726873204418677,False,False
150,0,nonlinear_proxy,False,polynomial_ridge,0.255,0.000284670908982515,-0.0004412930703915071,False,False
150,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.09,0.00023199204135967988,-0.00019591492604999642,False,False
150,0,heteroskedastic_null,False,polynomial_ridge,0.275,-0.0008774370796571524,-0.0012926295966458657,False,False
150,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.36,-0.00013635167026609246,-0.0004211677699140999,False,False
150,0,clustered_null,False,polynomial_ridge,0.495,-0.0010590232855187953,-0.01821763801255545,False,False
150,0,clustered_null,False,polynomial_ridge_interactions,0.375,-0.0021098927997332505,-0.012646880738348616,False,False
150,0,genuine_increment,True,polynomial_ridge,0.005,0.03450342215818281,0.024783216247882437,True,True
150,0,genuine_increment,True,polynomial_ridge_interactions,0.005,0.031649279860164824,0.023625426082420364,True,True
150,1,null_metric,False,polynomial_ridge,0.14,-0.0018929760345122552,-0.002601868317678154,False,False
