baseline,metric,nuisance_model,status,target,controls,group_col,permutation_block_col,n,independence_units,n_splits,polynomial_degree,run_residual_r,residual_r,residual_p,residual_ci_low,residual_ci_high,baseline_mse,augmented_mse,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,increment_classification,refit_bootstrap_draws,refit_bootstrap_successful,refit_residual_ci_low,refit_residual_ci_high,refit_delta_mse_ci_low,refit_delta_mse_ci_high,refit_predictive_classification,refit_increment_classification
B1_design,parameter_l2,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.1329956269020569,-0.2056628056628057,0.235,,,0.001956618602419093,0.0021894319252508854,-0.00023281332283179223,,,-0.11898758528818554,no-supported-increment,999,999,-0.4784479453809427,0.42780237011142885,-0.002336318529405727,0.0008367827448519414,no-supported-increment,no-supported-increment
B1_design,parameter_l2,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.12896475706806038,-0.13745173745173747,0.42,,,0.002018186262226449,0.0028555816127171204,-0.0008373953504906715,,,-0.41492471045108736,no-supported-increment,999,999,-0.6245041808889773,0.4989555834893441,-0.005450705771628328,0.0015188301699922597,no-supported-increment,no-supported-increment
B1_design,distance_from_initialization_l2,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.19715966535845833,-0.29729729729729737,0.086,,,0.001956618602419093,0.0015483834501352687,0.0004082351522838245,,,0.20864319279142965,no-supported-increment,999,999,-0.7549588831613522,0.5232921498474777,-0.0020665981499752104,0.002078334194766803,no-supported-increment,no-supported-increment
B1_design,distance_from_initialization_l2,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.2953916167739301,-0.406949806949807,0.009,,,0.002018186262226449,0.0018615216213678201,0.00015666464085862869,,,0.07762645291510277,residual-dependence-only,999,999,-0.7901011808322685,0.6430948230137105,-0.0035886184483524684,0.0021675562303662315,no-supported-increment,residual-dependence-only
B1_design,relative_distance_from_initialization,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.024357668495997156,-0.05740025740025741,0.736,,,0.001956618602419093,0.0014179196446801503,0.0005386989577389428,,,0.2753213922595414,no-supported-increment,999,999,-0.4787785582404532,0.7778134950132937,-0.0005131962605268699,0.003184887397787108,no-supported-increment,no-supported-increment
B1_design,relative_distance_from_initialization,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.194474056729443,-0.22805662805662807,0.151,,,0.002018186262226449,0.0018674533125363942,0.00015073294969005467,,,0.07468733313235773,no-supported-increment,999,999,-0.49281901253249066,0.8389506352788673,-0.005032735815167494,0.0019994015222331817,no-supported-increment,no-supported-increment
B1_design,update_to_weight_ratio,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,0.05727899494827987,0.146975546975547,0.372,,,0.001956618602419093,0.0020234907340511777,-6.687213163208451e-05,,,-0.03417739744956232,no-supported-increment,999,999,-0.5002768246276748,0.7702015786505197,-0.0010551502585855101,0.0028867501015448077,no-supported-increment,no-supported-increment
B1_design,update_to_weight_ratio,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.13916926544881136,-0.08648648648648649,0.629,,,0.002018186262226449,0.0021385777152726658,-0.00012039145304621694,,,-0.05965329132376609,no-supported-increment,999,999,-0.5380332077548523,0.8074703677475439,-0.0053730348777310515,0.0022033155246124437,no-supported-increment,no-supported-increment
B1_design,sharpness_random_perturbation,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.10452555330605637,-0.21673101673101675,0.216,,,0.001956618602419093,0.0018587454349846173,9.787316743447585e-05,,,0.05002158689152243,no-supported-increment,999,999,-0.7636638777278418,0.3415689514275965,-0.0006239185391034848,0.0008269036531639433,no-supported-increment,no-supported-increment
B1_design,sharpness_random_perturbation,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.02622488511676049,-0.1915057915057915,0.265,,,0.002018186262226449,0.0016470617341464843,0.00037112452807996454,,,0.18389012700470103,no-supported-increment,999,999,-0.6645275099587988,0.7237867651536438,-0.0016834008986043873,0.0016647608042122998,no-supported-increment,no-supported-increment
B1_design,random_metric,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.06406024939572542,0.01312741312741313,0.932,,,0.001956618602419093,0.002048563434007026,-9.194483158793268e-05,,,-0.04699169857337316,no-supported-increment,999,999,-0.5339359351929627,0.5165655344151124,-0.00044968416429685715,0.0004075463558302783,no-supported-increment,no-supported-increment
B1_design,random_metric,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout",config_id,model_size,180,36,5,6,-0.0946129470389135,-0.1431145431145431,0.385,,,0.002018186262226449,0.002078282793258528,-6.0096531032079355e-05,,,-0.029777494851134942,no-supported-increment,999,999,-0.7241659601614785,0.5368246261066154,-0.0012078484539929067,0.0006299004748928918,no-supported-increment,no-supported-increment
